#1_r	2_rho_self 3_rho_dist 4_j_self 5_j_dist 6_D_rho_shell_self 7_D_rho_shell_dist
.0000000	4.229460536110784119e+01 1.232793804197370472e-11 3.479960644256379965e+00 -2.298995577346467917e-11 0.000000000000000000e+00 0.000000000000000000e+00
.0078125	4.216335361829953143e+01 1.267486116063309964e-11 1.923735016525633768e+01 -9.426390636096711667e-11 -4.233279581597435172e-05 2.868154952941860191e-16
.0156250	4.177203719842519547e+01 1.377531422264155481e-11 3.592392804819161256e+01 -1.995438650929337596e-10 -1.670649215129181358e-04 1.239061298468207274e-15
.0234375	4.121237580559119351e+01 1.575095609496202087e-11 4.648280445850245712e+01 -3.256249111248255937e-10 -3.683820363690012327e-04 3.156701881929838805e-15
.0312500	4.046754574948598560e+01 1.878275313060839835e-11 5.834723824746500043e+01 -4.833630620305875319e-10 -6.370230122582263513e-04 6.610672023923474087e-15
.0390625	3.954123079470360125e+01 2.315769798144629021e-11 6.998544704006110351e+01 -6.888448815893702605e-10 -9.606377111586446391e-04 1.255858265904821423e-14
.0468750	3.844285688091239450e+01 2.929190223710520513e-11 8.095702198336282152e+01 -9.626489884218053885e-10 -1.324289547688122480e-03 2.253514308211494696e-14
.0546875	3.718537162044948019e+01 3.776978729774782551e-11 9.101578231125729701e+01 -1.332113594260807677e-09 -1.711093710736742365e-03 3.893651980993373205e-14
.0625000	3.578444400439640560e+01 4.939881836918402769e-11 9.999414363145235995e+01 -1.833921745060137301e-09 -2.102965587101092611e-03 6.545822620893226904e-14
.0703125	3.425800291570197942e+01 6.528388940552076747e-11 1.077721577765625085e+02 -2.517619170734956242e-09 -2.481456211232007519e-03 1.077220115877944646e-13
.0781250	3.262585045662223848e+01 8.693068487275468215e-11 1.142674125438900461e+02 -3.450088895222757427e-09 -2.828645035128998959e-03 1.741953624622212656e-13
.0859375	3.090925972825646539e+01 1.163799057124492720e-10 1.194313224088284784e+02 -4.721623342599142174e-09 -3.128050329426769992e-03 2.775342639813479653e-13
.0937500	2.913051925021730781e+01 1.563933427206620763e-10 1.232473651867529867e+02 -6.453975632032077796e-09 -3.365504970858790128e-03 4.364791773099197859e-13
.1015625	2.731241018868001547e+01 2.106983476579671333e-10 1.257295742502492431e+02 -8.810865926014195539e-09 -3.529932668528619130e-03 6.785897267964921823e-13
.1093750	2.547762013880702625e+01 2.843195678892129763e-10 1.269205515739329826e+02 -1.201209820775308463e-08 -3.613951213806592885e-03 1.044090804987572649e-12
.1171875	2.364811379135077019e+01 3.840199269689037465e-10 1.268886955384711541e+02 -1.635215476539745952e-08 -3.614230720041610063e-03 1.591386669816708614e-12
.1250000	2.184449614087662894e+01 5.188923735133244008e-10 1.257245894318581918e+02 -2.222468960387073458e-08 -3.531550952262646394e-03 2.404691887304719343e-12
.1328125	2.008541531251557544e+01 7.011510261278885991e-10 1.235366690820049058e+02 -3.015491985249421702e-08 -3.370534266721688689e-03 3.604878855586210409e-12
.1406250	1.838705639228124511e+01 9.471854411913227523e-10 1.204464014700121339e+02 -4.084228103185646208e-08 -3.139075402349808704e-03 5.364557178321875247e-12
.1484375	1.676277267586623410e+01 1.278964600892606995e-09 1.165832637683271571e+02 -5.521644812967765399e-08 -2.847536755914625503e-03 7.929000283869352835e-12
.1562500	1.522288656806336249e+01 1.725901199733925750e-09 1.120798213551635030e+02 -7.451083708942348074e-08 -2.507815192969874499e-03 1.164528855173344818e-11
.1640625	1.377467163113186643e+01 2.327314230221588787e-09 1.070671777542628291e+02 -1.003588402243526316e-07 -2.132402930350697345e-03 1.700230652624403652e-11
.1718750	1.242250456949916426e+01 3.135678383614504128e-09 1.016710229997304822e+02 -1.349192824883267852e-07 -1.733555792892864334e-03 2.468571235246492954e-11
.1796875	1.116815626974911702e+01 4.220885641004201716e-09 9.600844784588655045e+01 -1.810394060433423593e-07 -1.322650596681921838e-03 3.565283036316524008e-11
.1875000	1.001117825576356424e+01 5.675817593697729535e-09 9.018562241670989010e+01 -2.424660479123943841e-07 -9.097695488103364194e-04 5.123446149752308584e-11
.1953125	8.949336737861854019e+00 7.623601083750486396e-09 8.429636193894279472e+01 -3.241179362046415690e-07 -5.035058009504110414e-04 7.327179248246331236e-11
.2031250	7.979050163728287792e+00 1.022701567876538320e-08 7.842152594522360687e+01 -4.324353987545865622e-07 -1.109509228466959115e-04 1.043006236158305074e-10
.2109375	7.095795471574555258e+00 1.370064306449592095e-08 7.262913167338470544e+01 -5.758277504858375905e-07 2.621926809237811861e-04 1.477965927849511488e-10
.2187500	6.294460107739064725e+00 1.832649509925232678e-08 6.697501811325894039e+01 -7.652427737535660801e-07 6.114336544615230464e-04 2.085003676834142076e-10
.2265625	5.569628596116922736e+00 2.447402991379021842e-08 6.150388018743132079e+01 -1.014888772153455420e-06 9.332978826271301617e-04 2.928466256471430322e-10
.2343750	4.915802179424972884e+00 3.262568826212230988e-08 5.625050182987821756e+01 -1.343145993477874790e-06 1.225153743120705688e-03 4.095257365812269884e-10
.2421875	4.327556923376562281e+00 4.340933545954328565e-08 5.124104539680705273e+01 -1.773711588718958557e-06 1.485074910165965455e-03 5.702161732154069861e-10
.2500000	3.799649635355433652e+00 5.763930543967177300e-08 4.649429343848282770e+01 -2.337031692066963043e-06 1.711745399739326252e-03 7.905323841676646399e-10
.2578125	3.327082468860584452e+00 7.636811183431291283e-08 4.202277848075292610e+01 -3.072084219655446187e-06 1.904401874079266225e-03 1.091246259143025187e-09
.2656250	2.905136855061211332e+00 1.009513244110138430e-07 3.783377076816609019e+01 -4.028588047600450017e-06 2.062802891142196358e-03 1.499849990499328303e-09
.2734375	2.529386116665004014e+00 1.331286232364448097e-07 3.393011967388915906e+01 -5.269727546040786646e-06 2.187213094039497027e-03 2.052545327805015850e-09
.2812500	2.195694348637983406e+00 1.751246373471460061e-07 3.031096108794810107e+01 -6.875496724074673623e-06 2.278391204728601530e-03 2.796760089665496799e-09
.2890625	1.900207300463221838e+00 2.297738733725296356e-07 2.697231167831123599e+01 -8.946784200367932381e-06 2.337573029977411520e-03 3.794313138512490854e-09
