#1_r	2_rho_self 3_rho_dist 4_j_self 5_j_dist 6_D_rho_shell_self 7_D_rho_shell_dist
.0000000	2.685497962014006479e+00 7.995051307614589597e-02 4.620299998739965663e-02 -2.322045761676384736e-03 0.000000000000000000e+00 0.000000000000000000e+00
.0078125	2.683648430008748420e+00 7.995322237163227097e-02 2.573440364221063481e-01 -7.120477245708971455e-03 -5.363028214848004925e-07 2.760432489307808271e-08
.0156250	2.678107473242774095e+00 7.996135080896582537e-02 4.771567222907511785e-01 -1.533241757151144156e-02 -2.137792755252748459e-06 1.103971578056154246e-07
.0234375	2.670222821122286483e+00 8.001448684802481282e-02 6.097047961680344130e-01 -2.610260042835430352e-02 -4.786869022927422655e-06 2.483763968933136171e-07
.0312500	2.659667550287857285e+00 8.010206555332943790e-02 7.690778708519977469e-01 -3.602207002560667282e-02 -8.455343748635626281e-06 4.415496505956898772e-07
.0390625	2.646398062187626188e+00 8.022165898027389108e-02 9.341592259953408472e-01 -4.570416575925163871e-02 -1.310470572962200086e-05 6.899331588981007278e-07
.0468750	2.630432124310346786e+00 8.037237290786258814e-02 1.100091820123691999e+00 -5.527846422363077994e-02 -1.868660204126476560e-05 9.935516335678522583e-07
.0546875	2.611816326532165888e+00 8.055389010783542414e-02 1.264717614504896170e+00 -6.479467351817833065e-02 -2.514351248266281946e-05 1.352439068463954263e-06
.0625000	2.590615706855651901e+00 8.076617717985146161e-02 1.426774388756936407e+00 -7.427646516847685731e-02 -3.240956009711907598e-05 1.766639947061193381e-06
.0703125	2.566909224328543182e+00 8.100936820343507261e-02 1.585385608160109205e+00 -8.373678106868258364e-02 -4.041143269835177501e-05 2.236210737331730883e-06
.0781250	2.540787231693967474e+00 8.128371018073177190e-02 1.739874915603708772e+00 -9.318345567043229138e-02 -4.906939293594911918e-05 2.761221620048502376e-06
.0859375	2.512349746163794251e+00 8.158953409881120056e-02 1.889687389914125104e+00 -1.026216436067678428e-01 -5.829835470386316088e-05 3.341758416081233695e-06
.0937500	2.481705072606668061e+00 8.192723796947365411e-02 2.034352414549479793e+00 -1.120549944441469742e-01 -6.800900365816015198e-05 3.977924686366963087e-06
.1015625	2.448968595079976218e+00 8.229727600353065053e-02 2.173464758633287808e+00 -1.214862720665461915e-01 -7.810893983181375086e-05 4.669843982873989180e-06
.1093750	2.414261656343026363e+00 8.270015117203355359e-02 2.306674302125744092e+00 -1.309177040776699497e-01 -8.850382100031351266e-05 5.417662231543984597e-06
.1171875	2.377710490384323805e+00 8.313640976946712335e-02 2.433680091380074906e+00 -1.403511900671475243e-01 -9.909848658297670245e-05 6.221550230724154674e-06
.1250000	2.339445194317333332e+00 8.360663724449091116e-02 2.554226628160608303e+00 -1.497884316095532131e-01 -1.097980434485431656e-04 7.081706250474745779e-06
.1328125	2.299598736437483915e+00 8.411145489544857856e-02 2.668101312066530895e+00 -1.592310166698081286e-01 -1.205088969664245890e-04 7.998358719597612463e-06
.1406250	2.258306002360429332e+00 8.465151720611341357e-02 2.775132455996773384e+00 -1.686804763110262839e-01 -1.311397129206754624e-04 8.971768988956482273e-06
.1484375	2.215702883521861732e+00 8.522750969706982538e-02 2.875187554544960555e+00 -1.781383239535055951e-01 -1.416022984105981834e-04 1.000223415980263705e-05
.1562500	2.171925413157977491e+00 8.584014722590671553e-02 2.968171627756452491e+00 -1.876060832798813749e-01 -1.518123924892155830e-04 1.109008996655021666e-05
.1640625	2.127108954854108003e+00 8.649017270342551633e-02 3.054025544015543048e+00 -1.970853085343035327e-01 -1.616903599527007892e-04 1.223571370227342854e-05
.1718750	2.081387448210477942e+00 8.717835621310565664e-02 3.132724273961358552e+00 -2.065775995843546209e-01 -1.711617843075308914e-04 1.343952717438916201e-05
.1796875	2.034892715345200997e+00 8.790549453255613876e-02 3.204275056480232919e+00 -2.160846132787631046e-01 -1.801579584139923916e-04 1.470199967479377268e-05
.1875000	1.987753830972771807e+00 8.867241106174250653e-02 3.268715475712094420e+00 -2.256080721115419907e-01 -1.886162735841260684e-04 1.602365094606314391e-05
.1953125	1.940096557753550943e+00 8.947995616525694640e-02 3.326111458935017584e+00 -2.351497708668623121e-01 -1.964805099268474541e-04 1.740505412047374810e-05
.2031250	1.892042847570409636e+00 9.032900793598519495e-02 3.376555211626260711e+00 -2.447115816966125013e-01 -2.037010324557141485e-04 1.884683860348370841e-05
