#1_r	2_rho_self 3_rho_dist 4_j_self 5_j_dist 6_D_rho_shell_self 7_D_rho_shell_dist
.0000000	2.252863512894807962e-02 7.041454595060868682e-01 2.238029675078567993e-05 -2.238078381145816088e-05 0.000000000000000000e+00 0.000000000000000000e+00
.0078125	2.252828544683430079e-02 7.041458092319285988e-01 8.951980454074237147e-05 -8.950126639877059251e-05 -2.636569032152845849e-10 2.635604886013985523e-10
.0156250	2.252723643305853951e-02 7.041468584104960682e-01 1.790316233677181901e-04 -1.789843963800979943e-04 -1.054545672656471293e-09 1.054159999823057389e-09
.0234375	2.252548817907975426e-02 7.041486067340446686e-01 2.685270770734549443e-04 -2.684398853287041017e-04 -2.372420512597040612e-09 2.371552735105202927e-09
.0312500	2.252304084950523810e-02 7.041510540901075865e-01 3.579973648940295238e-04 -3.578744531414063384e-04 -4.216871852139922353e-09 4.215329132301740289e-09
.0390625	2.251989467292627931e-02 7.041542002642715570e-01 4.474342395117767573e-04 -4.472769045720121077e-04 -6.587326479433652465e-09 6.584915988214497320e-09
.0468750	2.251604994280838670e-02 7.041580449691471344e-01 5.368293892161584953e-04 -5.366382245042453612e-04 -9.483047728746030033e-09 9.479576652938209458e-09
.0546875	2.251150701760718659e-02 7.041625878494631730e-01 6.261744953004517609e-04 -6.259498258220652384e-04 -1.290313572111000993e-08 1.289841127257209991e-08
.0625000	2.250626632076202158e-02 7.041678284836646595e-01 7.154612424335183825e-04 -7.152032668580855183e-04 -1.684652765863275901e-08 1.684035706609929326e-08
.0703125	2.250032834064946002e-02 7.041737663845832884e-01 8.046813225335138018e-04 -8.043901721022421675e-04 -2.131199817089160220e-08 2.130418870469537724e-08
.0781250	2.249369363051639120e-02 7.041804009997962854e-01 8.938264370270338280e-04 -8.935022031927124502e-04 -2.629815971660231354e-08 2.628851865806990881e-08
.0859375	2.248636280839866330e-02 7.041877317118570012e-01 9.828882985348421503e-04 -9.825310477400328764e-04 -3.180346303452108815e-08 3.179179771830073025e-08
.0937500	2.247833655702751593e-02 7.041957578384693273e-01 1.071858632332258572e-03 -1.071468415249574859e-03 -3.782619765077785253e-08 3.781231546327082601e-08
.1015625	2.246961562372503524e-02 7.042044786326432382e-01 1.160729177778426196e-03 -1.160306033788601095e-03 -4.436449243769047555e-08 4.434820079977395366e-08
.1093750	2.246020082028907933e-02 7.042138932828418962e-01 1.249491689626230397e-03 -1.249035650288046187e-03 -5.141631622360366513e-08 5.139742258675795605e-08
.1171875	2.245009302286770855e-02 7.042240009131258693e-01 1.338137939345155790e-03 -1.337649030401838598e-03 -5.897947845629839744e-08 5.895779031495343553e-08
.1250000	2.243929317182359953e-02 7.042348005833022340e-01 1.426659716402280207e-03 -1.426137959612061969e-03 -6.705162991347388209e-08 6.702695492652992798e-08
.1328125	2.242780227158831449e-02 7.042462912890808946e-01 1.515048829551930362e-03 -1.514494243736764839e-03 -7.563026348043416018e-08 7.560240920951404184e-08
.1406250	2.241562139050669658e-02 7.042584719622367873e-01 1.603297108136394426e-03 -1.602709709078160242e-03 -8.471271495452281173e-08 8.468148907881027749e-08
.1484375	2.240275166067117601e-02 7.042713414707795216e-01 1.691396403289504831e-03 -1.690776205576707087e-03 -9.429616391600920436e-08 9.426137434359263468e-08
.1562500	2.238919427774635137e-02 7.042848986191325711e-01 1.779338589251747756e-03 -1.778685606058703775e-03 -1.043776346622268678e-07 1.043390891291559121e-07
.1640625	2.237495050078373501e-02 7.042991421483226766e-01 1.867115564624568808e-03 -1.866429807440881695e-03 -1.149539971579047693e-07 1.149115035204909206e-07
.1718750	2.236002165202668340e-02 7.043140707361763564e-01 1.954719253574222111e-03 -1.954000733283378036e-03 -1.260219680583975267e-07 1.259753344163554540e-07
.1796875	2.234440911670558874e-02 7.043296829975248530e-01 2.042141607099610956e-03 -2.041390334133079409e-03 -1.375781117906586911e-07 1.375271462577272821e-07
.1875000	2.232811434282342203e-02 7.043459774844207377e-01 2.129374604273919815e-03 -2.128590588482314177e-03 -1.496188416640150580e-07 1.495633523347069554e-07
.1953125	2.231113884093176639e-02 7.043629526863642853e-01 2.216410253477476243e-03 -2.215593503896680101e-03 -1.621404210374640421e-07 1.620802160976777968e-07
.2031250	2.229348418389709430e-02 7.043806070305372868e-01 2.303240593592006946e-03 -2.302391119057894172e-03 -1.751389645266944495e-07 1.750738523638598793e-07
.2109375	2.227515200665758713e-02 7.043989388820450781e-01 2.389857695227270290e-03 -2.388975504560457864e-03 -1.886104392838171532e-07 1.885402283969393320e-07
.2187500	2.225614400597053510e-02 7.044179465441716692e-01 2.476253661951465738e-03 -2.475338763564208060e-03 -2.025506663006783042e-07 2.024751652257213710e-07
.2265625	2.223646194015029345e-02 7.044376282586422011e-01 2.562420631462014771e-03 -2.561473033744857478e-03 -2.169553217656977195e-07 2.168743390831309890e-07
.2343750	2.221610762879686410e-02 7.044579822058928409e-01 2.648350776799861684e-03 -2.647370487930423514e-03 -2.318199384677899402e-07 2.317332828978229669e-07
.2421875	2.219508295251520005e-02 7.044790065053535555e-01 2.734036307526270092e-03 -2.733023335627562424e-03 -2.471399072451659127e-07 2.470473877103254058e-07
.2500000	2.217338985262530190e-02 7.045006992157382131e-01 2.819469470898706975e-03 -2.818423824117747591e-03 -2.629104784881946951e-07 2.628119038779161688e-07
