#1_r	2_rho_self 3_rho_dist 4_j_self 5_j_dist 6_D_rho_shell_self 7_D_rho_shell_dist
.0000000	3.522119039957373854e+00 4.696252803762591965e-02 6.842600540015800203e-02 -1.864848261280028325e-03 0.000000000000000000e+00 0.000000000000000000e+00
.0078125	3.519212129997480343e+00 4.696716506618425768e-02 3.847299806692869306e-01 -5.972687294524087372e-03 -7.620908920465639124e-07 2.257273411510223280e-08
.0156250	3.510505787156315005e+00 4.698107889917080282e-02 7.053198753003045995e-01 -1.278127987488808688e-02 -3.035844520337845805e-06 9.027745194397932551e-08
.0234375	3.498246710797054071e+00 4.703377225414306917e-02 8.814410482999808227e-01 -2.148819360545821747e-02 -6.791850342593101578e-06 2.031526364053977995e-07
.0312500	3.481897136878205234e+00 4.711737992157605248e-02 1.102161313721124802e+00 -2.956586213392700321e-02 -1.198316564059792964e-05 3.612774972641870775e-07
.0390625	3.461391502073318360e+00 4.723008883575752215e-02 1.332407857939364115e+00 -3.747231164436112816e-02 -1.854586445641496185e-05 5.647702028113371647e-07
.0468750	3.436768101648714158e+00 4.737123182460023507e-02 1.564099952851456532e+00 -4.530592398636591744e-02 -2.639999990019032802e-05 8.137873907221044202e-07
.0546875	3.408114622837730590e+00 4.754057361653862834e-02 1.793660166989205607e+00 -5.310545327436522883e-02 -3.545092493558274260e-05 1.108524878051105193e-06
.0625000	3.375550577758246629e+00 4.773809228538250515e-02 2.019010014509899698e+00 -6.089021663095670056e-02 -4.559086541460322225e-05 1.449218798681954521e-06
.0703125	3.339219445026739841e+00 4.796389274196821706e-02 2.238720400768420937e+00 -6.867152495748200802e-02 -5.670069278115671030e-05 1.836147005485945583e-06
.0781250	3.299284117497766289e+00 4.821816637951448214e-02 2.451702898405044184e+00 -7.645688236378332669e-02 -6.865184778174182568e-05 2.269630650367106042e-06
.0859375	3.255923662944518071e+00 4.850116985113117618e-02 2.657078764328919984e+00 -8.425179967573444284e-02 -8.130836680452829454e-05 2.750035882521675593e-06
.0937500	3.209330664277460166e+00 4.881321277932559877e-02 2.854117107761521055e+00 -9.206067180812319006e-02 -9.452896265153594576e-05 3.277775618077806805e-06
.1015625	3.159708841841318616e+00 4.915465002193886157e-02 3.042203217098021106e+00 -9.988723988376629892e-02 -1.081691126278294538e-04 3.853311343140336611e-06
.1093750	3.107270832875378641e+00 4.952587643241956883e-02 3.220821106154410973e+00 -1.077348512704724148e-01 -1.220831090826398019e-04 4.477154919522995135e-06
.1171875	3.052236078360523575e+00 4.992732307243685774e-02 3.389543101466696129e+00 -1.156066138229608492e-01 -1.361260309643842726e-04 5.149870370295912134e-06
.1250000	2.994828802270879553e+00 5.035945432376576214e-02 3.548022990963774603e+00 -1.235054913527429826e-01 -1.501555994547992910e-04 5.872075629856171238e-06
.1328125	2.935276084701527566e+00 5.082276559748155620e-02 3.695990952723406942e+00 -1.314343648041648716e-01 -1.640338861288958801e-04 6.644444251273895701e-06
.1406250	2.873806037773904087e+00 5.131778147525678513e-02 3.833249318419207796e+00 -1.393960725849246740e-01 -1.776288481186970585e-04 7.467707071791544256e-06
.1484375	2.810646095907306741e+00 5.184505419590335062e-02 3.959668662353254653e+00 -1.473934377905839199e-01 -1.908156711919011255e-04 8.342653844434955274e-06
.1562500	2.746021432109744698e+00 5.240516244710724525e-02 4.075183946158886350e+00 -1.554292869645426678e-01 -2.034779082122043121e-04 9.270134851091360850e-06
.1640625	2.680153510518116011e+00 5.299871045120352342e-02 4.179790585778321521e+00 -1.635064632824374531e-01 -2.155084068939889857e-04 1.025106251748281923e-05
