#1_r	2_rho_self 3_rho_dist 4_j_self 5_j_dist 6_D_rho_shell_self 7_D_rho_shell_dist
.0000000	1.588834984195239599e+02 0.000000000000000000e+00 3.423226496630014992e+01 -0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
.0078125	1.578844824859167773e+02 0.000000000000000000e+00 1.883221394155157498e+02 -0.000000000000000000e+00 -4.966695201592533819e-04 0.000000000000000000e+00
.0156250	1.549249661789372112e+02 0.000000000000000000e+00 3.647076595707846423e+02 -0.000000000000000000e+00 -1.926354592990474346e-03 0.000000000000000000e+00
.0234375	1.504899382995483279e+02 0.000000000000000000e+00 5.013413119736952694e+02 -0.000000000000000000e+00 -4.128902733693688536e-03 0.000000000000000000e+00
.0312500	1.445997318672628751e+02 0.000000000000000000e+00 6.311144675802884194e+02 -0.000000000000000000e+00 -6.860121950335215310e-03 0.000000000000000000e+00
.0390625	1.374018670380841627e+02 0.000000000000000000e+00 7.437614196843921945e+02 -0.000000000000000000e+00 -9.818689580268491479e-03 0.000000000000000000e+00
.0468750	1.290919507809037441e+02 0.000000000000000000e+00 8.351498475718526606e+02 -0.000000000000000000e+00 -1.267859669868413343e-02 2.131628207280300852e-19
.0546875	1.198950733886699282e+02 0.000000000000000000e+00 9.030108127312987563e+02 -0.000000000000000000e+00 -1.512343375607793500e-02 -5.684341886080801952e-19
.0625000	1.100535984224911488e+02 0.000000000000000000e+00 9.464451834100539145e+02 -0.000000000000000000e+00 -1.687864750630608743e-02 6.394884621840902076e-19
.0703125	9.981716571189781462e+01 0.000000000000000000e+00 9.657530771773251672e+02 -0.000000000000000000e+00 -1.773881504890847949e-02 -5.684341886080801952e-19
.0781250	8.943404332720145078e+01 0.000000000000000000e+00 9.623086013478102814e+02 -0.000000000000000000e+00 -1.758792982968893776e-02 5.684341886080801952e-19
.0859375	7.914328222790639700e+01 0.000000000000000000e+00 9.384189072162877210e+02 -0.000000000000000000e+00 -1.641126914982329876e-02 -5.684341886080801952e-19
.0937500	6.916696687967167634e+01 0.000000000000000000e+00 8.971436076837464952e+02 -0.000000000000000000e+00 -1.429726438015854056e-02 5.684341886080801952e-19
.1015625	5.970191647065201579e+01 0.000000000000000000e+00 8.420609022625619673e+02 -0.000000000000000000e+00 -1.142726749369877420e-02 4.263256414560601705e-19
.1093750	5.091081376715470697e+01 0.000000000000000000e+00 7.769844848002730942e+02 -0.000000000000000000e+00 -8.051528884285613988e-03 -1.705302565824240682e-18
.1171875	4.291385967030781501e+01 0.000000000000000000e+00 7.056638970834475231e+02 -0.000000000000000000e+00 -4.452624923814760445e-03 7.105427357601002199e-19
.1250000	3.578308045479440125e+01 0.000000000000000000e+00 6.315217604180176068e+02 -0.000000000000000000e+00 -9.028533263298732904e-04 5.684341886080801952e-19
.1328125	2.954151228777597638e+01 0.000000000000000000e+00 5.574732668809609777e+02 -0.000000000000000000e+00 2.373360858667801932e-03 5.684341886080801952e-19
.1406250	2.416826329233581916e+01 0.000000000000000000e+00 4.858403090544750285e+02 -0.000000000000000000e+00 5.221435352533058266e-03 5.684341886080801952e-19
.1484375	1.960846343654794666e+01 0.000000000000000000e+00 4.183422744017857440e+02 -0.000000000000000000e+00 7.558800258288854781e-03 -3.979039320256561463e-18
.1562500	1.578552838157531113e+01 0.000000000000000000e+00 3.561372307361210687e+02 -0.000000000000000000e+00 9.361593804869875260e-03 5.115907697472721660e-18
.1640625	1.261284127990980686e+01 0.000000000000000000e+00 2.998941468846462612e+02 -0.000000000000000000e+00 1.064519025059626998e-02 -3.979039320256561463e-18
.1718750	1.000283617970408301e+01 0.000000000000000000e+00 2.498828983303109226e+02 -0.000000000000000000e+00 1.144701968469946131e-02 5.684341886080801952e-19
.1796875	7.872811545760558083e+00 0.000000000000000000e+00 2.060694935972295525e+02 -0.000000000000000000e+00 1.181563787649774107e-02 5.684341886080801952e-19
.1875000	6.147872243986068241e+00 0.000000000000000000e+00 1.682044745013171791e+02 -0.000000000000000000e+00 1.180559359713628798e-02 5.684341886080801952e-19
.1953125	4.761881634238148031e+00 0.000000000000000000e+00 1.358964108605826482e+02 -0.000000000000000000e+00 1.147552123941821337e-02 5.684341886080801952e-19
.2031250	3.657297029630308227e+00 0.000000000000000000e+00 1.086681728356000320e+02 -0.000000000000000000e+00 1.088699793532434644e-02 5.684341886080801952e-19
.2109375	2.784515658602744637e+00 0.000000000000000000e+00 8.599806211486357199e+01 -0.000000000000000000e+00 1.010285402978046247e-02 2.842170943040400976e-19
.2187500	2.101085084420402982e+00 0.000000000000000000e+00 6.734958654095370889e+01 -0.000000000000000000e+00 9.184739349308100598e-03 -8.242295734817162204e-18
.2265625	1.570932432532942347e+00 0.000000000000000000e+00 5.219330730040694988e+01 -0.000000000000000000e+00 8.190362997491353048e-03 9.947598300641404042e-18
.2343750	1.163655677499799479e+00 0.000000000000000000e+00 4.002303763411600102e+01 -0.000000000000000000e+00 7.170963133269789118e-03 -8.526512829121203024e-18
.2421875	8.538739580543427410e-01 0.000000000000000000e+00 3.036763062519892031e+01 -0.000000000000000000e+00 6.169429929033483535e-03 9.663381206337363222e-18
