#1_r	2_rho_self 3_rho_dist 4_j_self 5_j_dist 6_D_rho_shell_self 7_D_rho_shell_dist
.0000000	2.765420194159554958e-03 7.239020495223844609e-01 6.777054142876947792e-07 -6.777298548134355650e-07 0.000000000000000000e+00 0.000000000000000000e+00
.0078125	2.765409605082349166e-03 7.239020601127510446e-01 2.710808217365848780e-06 -2.710361831037450347e-06 -7.983978094515700640e-12 7.981588671088068774e-12
.0156250	2.765377838094003338e-03 7.239020918838517948e-01 5.421555244747329297e-06 -5.420385829673473319e-06 -3.193530091469831444e-11 3.192574393921744252e-11
.0234375	2.765324893905007735e-03 7.239021448298009753e-01 8.132178706934300511e-06 -8.130018629710389388e-06 -7.185213413602906999e-11 7.183062896921708771e-11
.0312500	2.765250773736713068e-03 7.239022189506728600e-01 1.084261492916659657e-05 -1.083956938497048149e-05 -1.277314206897533169e-10 1.276931887829194243e-10
.0390625	2.765155479293380635e-03 7.239023142451157522e-01 1.355280192020594108e-05 -1.354890319408531436e-05 -1.995688810236947267e-10 1.995091478208123783e-10
.0468750	2.765039012764941833e-03 7.239024307110899503e-01 1.626267748693825164e-05 -1.625794052000507144e-05 -2.873590134793253114e-10 2.872729994672033582e-10
.0546875	2.764901376827406682e-03 7.239025683459984206e-01 1.897217940857591725e-05 -1.896661216766765636e-05 -3.910950947030640200e-10 3.909780158338106991e-10
.0625000	2.764742574642916305e-03 7.239027271467259883e-01 2.168124546441510861e-05 -2.167485269898649261e-05 -5.107691801609848076e-10 5.106162592915736006e-10
.0703125	2.764562609859676570e-03 7.239029071096544365e-01 2.438981344370797766e-05 -2.438259846168045158e-05 -6.463721048046696542e-10 6.461785616930338129e-10
.0781250	2.764361486611845772e-03 7.239031082306699449e-01 2.709782115359859729e-05 -2.708978610962556658e-05 -7.978934838513327851e-10 7.976545405307084215e-10
.0859375	2.764139209519394548e-03 7.239033305051674194e-01 2.980520642041091568e-05 -2.979635292018019882e-05 -9.653217134325727904e-10 9.650326103680109698e-10
.0937500	2.763895783687928941e-03 7.239035739280514914e-01 3.251190709270225580e-05 -3.250223661654971265e-05 -1.148643971904224343e-09 1.148299929137593439e-09
.1015625	2.763631214708504782e-03 7.239038384937381831e-01 3.521786104696807894e-05 -3.520737451934866991e-05 -1.347846220641145178e-09 1.347442428230212049e-09
.1093750	2.763345508657421689e-03 7.239041241961585715e-01 3.792300618813395160e-05 -3.791170397347425102e-05 -1.562913204945990525e-09 1.562444867898960019e-09
.1171875	2.763038672095986283e-03 7.239044310287569006e-01 4.062728044934738210e-05 -4.061516309706900927e-05 -1.793828455364779042e-09 1.793290861903136438e-09
.1250000	2.762710712070257611e-03 7.239047589844902486e-01 4.333062179627732250e-05 -4.331769024689407111e-05 -2.040574289453394087e-09 2.039962689838434922e-09
.1328125	2.762361636110785210e-03 7.239051080558309703e-01 4.603296823409243262e-05 -4.601922282351811490e-05 -2.303131813418505122e-09 2.302441330663033747e-09
