#1_r	2_rho_self 3_rho_dist 4_j_self 5_j_dist 6_D_rho_shell_self 7_D_rho_shell_dist
.0000000	1.333228370422025799e+00 1.976000985924070696e-01 1.734786955350870255e-02 -2.657146541294092001e-03 0.000000000000000000e+00 0.000000000000000000e+00
.0078125	1.332667355582970448e+00 1.975986290461827499e-01 9.047559822541048624e-02 -7.494767007914987511e-03 -2.128443342175400214e-07 3.004295004389300615e-08
.0156250	1.330985727099423199e+00 1.975942204730833929e-01 1.723004933533241467e-01 -1.624201372216040051e-02 -8.495065521799661530e-07 1.201705580119950280e-07
.0234375	1.328513368818779794e+00 1.976352629960702600e-01 2.324273461954210196e-01 -2.815510306641446150e-02 -1.905384545051404685e-06 2.703671783711911577e-07
.0312500	1.325168450955733102e+00 1.977088279023591078e-01 2.991215058587920472e-01 -3.902476760782285642e-02 -3.373041133974216811e-06 4.806044289957947738e-07
.0390625	1.320938643553476233e+00 1.978119902532108343e-01 3.671658629545276331e-01 -4.960236403951541473e-02 -5.242242632731241037e-06 7.508416866575555880e-07
.0468750	1.315826261676366293e+00 1.979437011812604785e-01 4.353576883221086935e-01 -6.004454347803359071e-02 -7.500036962158401317e-06 1.081026345134023339e-06
.0546875	1.309840356534920591e+00 1.981036231639734524e-01 5.031532666211822047e-01 -7.041069346940237450e-02 -1.013086899337723409e-05 1.471093958456676845e-06
.0625000	1.302994242229314814e+00 1.982917733246829517e-01 5.702265251881368791e-01 -8.072847552709072616e-02 -1.311672217019454640e-05 1.920968373392045232e-06
.0703125	1.295304462188801464e+00 1.985083820305298952e-01 6.363440547627192689e-01 -9.101245093885514115e-02 -1.643728283379019029e-05 2.430561876406114873e-06
.0781250	1.286790251945945096e+00 1.987538267202403341e-01 7.013195947667756336e-01 -1.012709164177094806e-01 -2.007012438794583507e-05 2.999775368307982097e-06
.0859375	1.277473202269148844e+00 1.990285969075036299e-01 7.649946859261140819e-01 -1.115088518321974975e-01 -2.399090856543340450e-05 3.628498575281282369e-06
.0937500	1.267377011620583138e+00 1.993332737347855987e-01 8.272295501233941639e-01 -1.217293437979602433e-01 -2.817360102507057958e-05 4.316610302578077741e-06
.1015625	1.256527280932538737e+00 1.996685169460687970e-01 8.878984727941183763e-01 -1.319343341051015805e-01 -3.259069845197859743e-05 5.063978735172551382e-06
.1093750	1.244951329112109040e+00 2.000350559139435491e-01 9.468873459336909493e-01 -1.421250402581348826e-01 -3.721346429446469565e-05 5.870461787801450223e-06
.1171875	1.232678018871891545e+00 2.004336830136521641e-01 1.004092314467384117e+00 -1.523022048636648029e-01 -4.201217026478006863e-05 6.735907504368959368e-06
.1250000	1.219737587820984848e+00 2.008652484272674954e-01 1.059419010268491501e+00 -1.624662503003517500e-01 -4.695634076469668179e-05 7.660154504776246483e-06
.1328125	1.206161482460708756e+00 2.013306558637864008e-01 1.112782106090061562e+00 -1.726173783612214852e-01 -5.201499747156973117e-05 8.643032473852486610e-06
.1406250	1.191982194171866016e+00 2.018308588971251538e-01 1.164105043234708203e+00 -1.827556365749364864e-01 -5.715690143464323831e-05 9.684362684489941360e-06
.1484375	1.177233097071385126e+00 2.023668577452493178e-01 1.213319849871814515e+00 -1.928809636088739121e-01 -6.235079017804999696e-05 1.078395854373391897e-05
.1562500	1.161948288053727074e+00 2.029396963840400803e-01 1.260367001326870406e+00 -2.029932211056272029e-01 -6.756560748936781837e-05 1.194162614696975608e-05
.1640625	1.146162429568440277e+00 2.035504599313839869e-01 1.305195293262108702e+00 -2.130922164516403372e-01 -7.277072377548416294e-05 1.315716482205549895e-05
.1718750	1.129910595801241424e+00 2.042002722623056377e-01 1.347761710275215741e+00 -2.231777193043193441e-01 -7.793614509565011529e-05 1.443036764158320990e-05
.1796875	1.113228122967871103e+00 2.048902938313280631e-01 1.388031279564253317e+00 -2.332494736934694890e-01 -8.303270922179027821e-05 1.576102187776635307e-05
.1875000	1.096150464424553883e+00 2.056217196874612352e-01 1.425976903800307616e+00 -2.433072068867268845e-01 -8.803226732485704782e-05 1.714890937139458145e-05
.1953125	1.078713051262887523e+00 2.063957776724876236e-01 1.461579170276246620e+00 -2.533506358089362420e-01 -9.290785014563308702e-05 1.859380678225408109e-05
.2031250	1.060951159001004562e+00 2.072137267959812679e-01 1.494826135345971974e+00 -2.633794715454291779e-01 -9.763381775500861131e-05 2.009548568617397388e-05
.2109375	1.042899780914194219e+00 2.080768557815624309e-01 1.525713084464923597e+00 -2.733934222893419919e-01 -1.021859922592098681e-04 2.165371248127743775e-05
.2187500	1.024593508471829173e+00 2.089864817788800178e-01 1.554242269036502755e+00 -2.833921949771185389e-01 -1.065417730506043739e-04 2.326824806172332125e-05
.2265625	1.006066419267188872e+00 2.099439492350648750e-01 1.580422621877443756e+00 -2.933754957763791138e-01 -1.106802344199250176e-04 2.493884721798037929e-05
.2343750	9.873519727453656802e-01 2.109506289181989347e-01 1.604269453493283315e+00 -3.033430295398970022e-01 -1.145822055597165145e-04 2.666525771962129860e-05
.2421875	9.684829139539472553e-01 2.120079170838508054e-01 1.625804131613979742e+00 -3.132944983012008189e-01 -1.182303331899629633e-04 2.844721903507404153e-05
.2500000	9.494911854632963610e-01 2.131172347740933892e-01 1.645053746585726007e+00 -3.232295988608151482e-01 -1.216091271978955886e-04 3.028446064326310364e-05
.2578125	9.304078475291899242e-01 2.142800272367358927e-01 1.662050765256660956e+00 -3.331480194981168985e-01 -1.247049898425493201e-04 3.217669989274837627e-05
.2656250	9.112630065012523595e-01 2.154977634508203899e-01 1.676832675996221322e+00 -3.430494358314234438e-01 -1.275062292137411088e-04 3.412363936158929148e-05
.2734375	8.920857514167184199e-01 2.167719357428365967e-01 1.689441627436855331e+00 -3.529335058410751347e-01 -1.300030577387838149e-04 3.612496367603041492e-05
.2812500	8.729040986610047126e-01 2.181040594766120444e-01 1.699924063422581622e+00 -3.627998640696034061e-01 -1.321875766252263542e-04 3.818033574555289116e-05
.2890625	8.537449445246149127e-01 2.194956727984805900e-01 1.708330356539047301e+00 -3.726481150091670025e-01 -1.340537472134533282e-04 4.028939237336043983e-05
.2968750	8.346340254401448666e-01 2.209483364181299425e-01 1.714714442457633270e+00 -3.824778256872427562e-01 -1.355973502508093359e-04 4.245173920649393263e-05
.3046875	8.155958856435309157e-01 2.224636334045082542e-01 1.719133457161726941e+00 -3.922885174652946949e-01 -1.368159341513005406e-04 4.466694499228557693e-05
.3125000	7.966538519700664400e-01 2.240431689753150657e-01 1.721647378968512054e+00 -4.020796570651909430e-01 -1.377087533305145905e-04 4.693453510892894360e-05
.3203125	7.778300154678148282e-01 2.256885702579439767e-01 1.722318677084244909e+00 -4.118506468427701739e-01 -1.382766977118389897e-04 4.925398434610889318e-05
.3281250	7.591452194885779381e-01 2.274014859992588011e-01 1.721211968257338354e+00 -4.216008143315940204e-01 -1.385222144952347786e-04 5.162470891476349992e-05
.3359375	7.406190538991843653e-01 2.291835862012860381e-01 1.718393682922459309e+00 -4.313294010843027881e-01 -1.384492232807655828e-04 5.404605766895287578e-05
.3437500	7.222698550430941555e-01 2.310365616597810923e-01 1.713931742061676644e+00 -4.410355508430166549e-01 -1.380630256122962289e-04 5.651730252916397994e-05
.3515625	7.041147110737974169e-01 2.329621233826663085e-01 1.707895245845951759e+00 -4.507182970743149886e-01 -1.373702099729748468e-04 5.903762810340694970e-05
.3593750	6.861694722767871513e-01 2.349620018655468878e-01 1.700354174958962794e+00 -4.603765499101240555e-01 -1.363785532353666312e-04 6.160612050713905016e-05
.3671875	6.684487659955521410e-01 2.370379462018568639e-01 1.691379105358991941e+00 -4.700090825397981176e-01 -1.350969195336662197e-04 6.422175538956256759e-05
.3750000	6.509660157786960610e-01 2.391917230056874732e-01 1.681040937095867438e+00 -4.796145171024657206e-01 -1.335351574674704337e-04 6.688338518095019467e-05
.3828125	6.337334643695439196e-01 2.414251151259774741e-01 1.669410637661207453e+00 -4.891913101346587744e-01 -1.317039965075881940e-04 6.958972558392719767e-05
.3906250	6.167622001660842956e-01 2.437399201314883745e-01 1.656559000233930545e+00 -4.987377376308348431e-01 -1.296149434234514849e-04 7.233934133487463078e-05
.3984375	6.000621867874659232e-01 2.461379485468543349e-01 1.642556417063097740e+00 -5.082518797802436650e-01 -1.272801794856205540e-04 7.513063127619201286e-05
.4062500	5.836422953932498547e-01 2.486210218209541356e-01 1.627472668125482969e+00 -5.177316054473471985e-01 -1.247124591591130421e-04 7.796181277893578330e-05
.4140625	5.675103394129300538e-01 2.511909700099185794e-01 1.611376725104859187e+00 -5.271745564645102800e-01 -1.219250109329006985e-04 8.083090556990229244e-05
.4218750	5.516731113556179178e-01 2.538496291582335584e-01 1.594336570640471740e+00 -5.365781318136136901e-01 -1.189314408732134690e-04 8.373571502393422337e-05
.4296875	5.361364213830411840e-01 2.565988383626244262e-01 1.576419032720513425e+00 -5.459394717735377434e-01 -1.157456394434930801e-04 8.667381498569583394e-05
.4375000	5.209051373429867127e-01 2.594404365047197070e-01 1.557689634024204350e+00 -5.552554421132154250e-01 -1.123816920566000763e-04 8.964253020028327456e-05
.4453125	5.059832259747865102e-01 2.623762586398741825e-01 1.538212455940125123e+00 -5.645226184177294382e-01 -1.088537937699076281e-04 9.263891843986194038e-05
.4531250	4.913737950133408305e-01 2.654081320309675252e-01 1.518050016940030389e+00 -5.737372706337952044e-01 -1.051761685031772967e-04 9.565975240918920663e-05
.4609375	4.770791359333431680e-01 2.685378718175255308e-01 1.497263164937128410e+00 -5.828953479219040057e-01 -1.013629930574537561e-04 9.870150154203064657e-05
