#1_r	2_rho_self 3_rho_dist 4_j_self 5_j_dist 6_D_rho_shell_self 7_D_rho_shell_dist
.0000000	1.502481199998059735e-03 7.251646116071088777e-01 2.451529016735714885e-07 -2.451627703242383847e-07 0.000000000000000000e+00 0.000000000000000000e+00
.0078125	1.502477369500646552e-03 7.251646154380869680e-01 9.806082809358491677e-07 -9.804462961844352620e-07 -2.888126926106967160e-12 2.887255940501277870e-12
.0156250	1.502465878067001841e-03 7.251646269310214610e-01 1.961201778261726249e-06 -1.960775488169631427e-06 -1.155236043976159350e-11 1.154887612260272208e-11
.0234375	1.502446725869067056e-03 7.251646460838621078e-01 2.941765472949683226e-06 -2.940977985953062372e-06 -2.599225875406005674e-11 2.598441754296251806e-11
.0312500	1.502419913200788923e-03 7.251646728967879874e-01 3.922284088877442701e-06 -3.921173670969857202e-06 -4.620708557658537872e-11 4.619314477541226021e-11
.0390625	1.502385440472580247e-03 7.251647073695178802e-01 4.902742682712780040e-06 -4.901321102993814948e-06 -7.219581014931941777e-11 7.217403185475493854e-11
.0468750	1.502343308211866570e-03 7.251647495015787204e-01 5.883126270554476504e-06 -5.881399196024712370e-06 -1.039571073191150223e-10 1.039257520462017727e-10
.0546875	1.502293517063171824e-03 7.251647992923544450e-01 6.863419863456197504e-06 -6.861390211989911554e-06 -1.414893576234990233e-10 1.414466733138546571e-10
.0625000	1.502236067788134373e-03 7.251648567411007607e-01 7.843608471870530999e-06 -7.841277781340740574e-06 -1.847906472978853754e-10 1.847348938258588995e-10
.0703125	1.502170961265496827e-03 7.251649218469500280e-01 8.823677106664358930e-06 -8.821046665843719451e-06 -2.338587684598992572e-10 2.337882063922741588e-10
.0781250	1.502098198491089338e-03 7.251649946089138155e-01 9.803610782296686817e-06 -9.800681352883448737e-06 -2.886912192109639104e-10 2.886041036483028703e-10
.0859375	1.502017780577807491e-03 7.251650750258848976e-01 1.078339451591994265e-05 -1.078016666243476011e-05 -3.492852037199719497e-10 3.491797996272505124e-10
.0937500	1.501929708755584325e-03 7.251651630966367001e-01 1.176301332833223505e-05 -1.175948759639023922e-05 -4.156376324900713242e-10 4.155121924442627518e-10
.1015625	1.501833984371359542e-03 7.251652588198248539e-01 1.274245224476171932e-05 -1.273862897608956057e-05 -4.877451223170212713e-10 4.875979197048404407e-10
.1093750	1.501730608889049806e-03 7.251653621939880834e-01 1.372169629464692963e-05 -1.371757580196668012e-05 -5.656039967773957620e-10 5.654332757734729027e-10
.1171875	1.501619583889506884e-03 7.251654732175474294e-01 1.470073051289843626e-05 -1.469631289964323566e-05 -6.492102862094114706e-10 6.490142488513665848e-10
.1250000	1.501500911070481658e-03 7.251655918888066932e-01 1.567953993956570420e-05 -1.567482512598587078e-05 -7.385597276461188262e-10 7.383367005311087231e-10
.1328125	1.501374592246578149e-03 7.251657182059527695e-01 1.665810961910574959e-05 -1.665309801871176355e-05 -8.336477657166117748e-10 8.333960411339894247e-10
.1406250	1.501240629349206903e-03 7.251658521670546476e-01 1.763642460356829709e-05 -1.763111644607521250e-05 -9.344695526291077998e-10 9.341873235977754531e-10
.1484375	1.501099024426537712e-03 7.251659937700645209e-01 1.861446995146445038e-05 -1.860886523223907158e-05 -1.041019947912712061e-09 1.040705505118401756e-09
.1562500	1.500949779643448228e-03 7.251661430128188979e-01 1.959223072735329107e-05 -1.958632958797681603e-05 -1.153293519457587915e-09 1.152945112099985927e-09
.1640625	1.500792897281468452e-03 7.251662998930370474e-01 2.056969200379575661e-05 -2.056349445970227083e-05 -1.271284543413963335e-09 1.270900399556589366e-09
.1718750	1.500628379738720881e-03 7.251664644083212208e-01 2.154683886056102130e-05 -2.154034493739668342e-05 -1.394987004325445124e-09 1.394565401885081601e-09
.1796875	1.500456229529858933e-03 7.251666365561570959e-01 2.252365638535643199e-05 -2.251686617499021185e-05 -1.524394595954483546e-09 1.523933805920772193e-09
.1875000	1.500276449286004491e-03 7.251668163339133333e-01 2.350012967450171579e-05 -2.349304323968897325e-05 -1.659500721149001030e-09 1.658998968663725622e-09
.1953125	1.500089041754684152e-03 7.251670037388435741e-01 2.447624383324394426e-05 -2.446886106651906143e-05 -1.800298492457558534e-09 1.799754074849032477e-09
.2031250	1.499894009799752686e-03 7.251671987680839981e-01 2.545198397501776525e-05 -2.544430515338931499e-05 -1.946780732227591100e-09 1.946192007575812319e-09
.2109375	1.499691356401324080e-03 7.251674014186542117e-01 2.642733522381926698e-05 -2.641936047085308650e-05 -2.098939974053262201e-09 2.098304981422467693e-09
.2187500	1.499481084655695856e-03 7.251676116874589129e-01 2.740228271423499740e-05 -2.739401163837923769e-05 -2.256768461112519893e-09 2.256085486762210957e-09
