#1_r	2_rho_self 3_rho_dist 4_j_self 5_j_dist 6_D_rho_shell_self 7_D_rho_shell_dist
.0000000	3.891481903852777452e-02 6.877660671732253039e-01 5.574914937481423262e-05 -5.574395836219343499e-05 0.000000000000000000e+00 0.000000000000000000e+00
.0078125	3.891394798763427032e-02 6.877669380968575163e-01 2.229931205569144652e-04 -2.229053815658140684e-04 -6.567667840605935669e-10 6.564193524719408488e-10
.0156250	3.891133495193519615e-02 6.877695508743714159e-01 4.459577436484562628e-04 -4.457591267913619680e-04 -2.626772264653928390e-09 2.625382980424354743e-09
.0234375	3.890698026136300836e-02 6.877739047219069146e-01 6.688633093193604995e-04 -6.685323228353535043e-04 -5.909131967474982099e-09 5.906007654294612588e-09
.0312500	3.890088450792732189e-02 6.877799991512422162e-01 8.916783443398026802e-04 -8.912235304404076503e-04 -1.050237223363121805e-08 1.049682177474821811e-08
.0390625	3.889304851414863984e-02 6.877878333710946146e-01 1.114373161415085174e-03 -1.113797356150619334e-03 -1.640443091730231478e-08 1.639576606040612971e-08
.0468750	3.888347333589634719e-02 6.877974063407314986e-01 1.336917870103627136e-03 -1.336222501898073206e-03 -2.361265836170633335e-08 2.360019451516787890e-08
.0546875	3.887216026272495573e-02 6.878087167803514923e-01 1.559282565790104814e-03 -1.558468551039884431e-03 -3.212381865175965098e-08 3.210687568224293297e-08
.0625000	3.885911081775889064e-02 6.878217631744693028e-01 1.781437368730540757e-03 -1.780505403987786518e-03 -4.193409114716870164e-08 4.191199413254651122e-08
.0703125	3.884432675741850138e-02 6.878365437734748067e-01 2.003352440021771968e-03 -2.002303121489811683e-03 -5.303907228865664484e-08 5.301115226423432291e-08
.0781250	3.882781007105617910e-02 6.878530565945842890e-01 2.224997991613169440e-03 -2.223831872874287071e-03 -6.543377767888270672e-08 6.539937239444584128e-08
.0859375	3.880956298052472275e-02 6.878712994225700816e-01 2.446344294487397611e-03 -2.445061916388340754e-03 -7.911264444472000530e-08 7.907109901649537991e-08
.0937500	3.878958793968619034e-02 6.878912698104128198e-01 2.667361686048113321e-03 -2.665963593150542498e-03 -9.406953386164227504e-08 9.402020148140018272e-08
.1015625	3.876788763386493364e-02 6.879129650799405971e-01 2.888020577094541682e-03 -2.886507328003373989e-03 -1.102977342565737448e-07 1.102399768504373501e-07
.1093750	3.874446497924683569e-02 6.879363823224817764e-01 3.108291458701062382e-03 -3.106663631644074244e-03 -1.277899641849683680e-07 1.277231529678037589e-07
.1171875	3.871932312222543804e-02 6.879615183995483330e-01 3.328144908926654322e-03 -3.326403105321095073e-03 -1.465383758626991612e-07 1.464618919577335425e-07
.1250000	3.869246543869594990e-02 6.879883699435553890e-01 3.547551599452335343e-03 -3.545696446127297088e-03 -1.665345588772087475e-07 1.664477938293762273e-07
.1328125	3.866389553329760420e-02 6.880169333585853808e-01 3.766482302206000492e-03 -3.764514452193432493e-03 -1.877695441552607224e-07 1.876719004917221564e-07
.1406250	3.863361723860442298e-02 6.880472048211945246e-01 3.984907895847702650e-03 -3.982828029587937892e-03 -2.102338082003844307e-07 2.101246997742681623e-07
.1484375	3.860163461426537046e-02 6.880791802812679103e-01 4.202799372372771625e-03 -4.200608196500330536e-03 -2.339172775807730257e-07 2.337961300802318141e-07
.1562500	3.856795194609360933e-02 6.881128554629224459e-01 4.420127843451907533e-03 -4.417826091570338683e-03 -2.588093336722455167e-07 2.586755851141839155e-07
.1640625	3.853257374510539457e-02 6.881482258654518791e-01 4.636864546909738073e-03 -4.634452978882134047e-03 -2.848988177014777073e-07 2.847519182340541835e-07
.1718750	3.849550474650920845e-02 6.881852867643277749e-01 4.852980853180848680e-03 -4.850460252687692833e-03 -3.121740359400674939e-07 3.120134487100620154e-07
.1796875	3.845674990864521303e-02 6.882240332122439019e-01 5.068448271421581094e-03 -5.065819447471652665e-03 -3.406227652475303043e-07 3.404479666564501517e-07
.1875000	3.841631441187515206e-02 6.882644600402073598e-01 5.283238455995607590e-03 -5.280502240513234614e-03 -3.702322588538016792e-07 3.700427380726917085e-07
.1953125	3.837420365742373607e-02 6.883065618586821088e-01 5.497323212658510733e-03 -5.494480458992457260e-03 -4.009892522985608291e-07 4.007845118818576727e-07
.2031250	3.833042326617111528e-02 6.883503330587753544e-01 5.710674504693327713e-03 -5.707726087004249931e-03 -4.328799696926781224e-07 4.326595256079103931e-07
.2109375	3.828497907739743245e-02 6.883957678134745573e-01 5.923264459114535585e-03 -5.920211270502814468e-03 -4.658901301949343029e-07 4.656535118638193088e-07
.2187500	3.823787714747936550e-02 6.884428600789292974e-01 6.135065372684763568e-03 -6.131908324614855979e-03 -5.000049547057094719e-07 4.997517050107559445e-07
.2265625	3.818912374853961067e-02 6.884916035957813207e-01 6.346049718025414607e-03 -6.342789738156997051e-03 -5.352091728253059171e-07 5.349388478368615084e-07
.2343750	3.813872536704919491e-02 6.885419918905408831e-01 6.556190149541978561e-03 -6.552828180565380481e-03 -5.714870299926725466e-07 5.711991988595285711e-07
.2421875	3.808668870238340193e-02 6.885940182770076134e-01 6.765459509376217997e-03 -6.761996507174507405e-03 -6.088222948920903139e-07 6.085165394582665734e-07
.2500000	3.803302066533170017e-02 6.886476758577388946e-01 6.973830833268346123e-03 -6.970267765072295056e-03 -6.471982670007172105e-07 6.468741822453020628e-07
.2578125	3.797772837656202688e-02 6.887029575255624314e-01 7.181277356280773780e-03 -7.177615200250925254e-03 -6.865977844519454691e-07 6.862549779530805680e-07
.2656250	3.792081916504008721e-02 6.887598559651337826e-01 7.387772518651574728e-03 -7.384012261263507050e-03 -7.270032320842852405e-07 7.266413231007244285e-07
.2734375	3.786230056640398078e-02 6.888183636545384125e-01 7.593289971396082090e-03 -7.589432606161722501e-03 -7.683965496062212688e-07 7.680151691084569205e-07
.2812500	3.780218032129480793e-02 6.888784728669365975e-01 7.797803581943220895e-03 -7.793850107568492044e-03 -8.107592400572097546e-07 8.103580303587145479e-07
.2890625	3.774046637364379675e-02 6.889401756722545178e-01 8.001287439666902868e-03 -7.997238858420355895e-03 -8.540723784461488442e-07 8.536509926262219096e-07
.2968750	3.767716686891627031e-02 6.890034639389148730e-01 8.203715861346124946e-03 -8.199573177681659247e-03 -8.983166205444019265e-07 8.978747219022320779e-07
.3046875	3.761229015231321721e-02 6.890683293356122396e-01 8.405063396593408231e-03 -8.400827615175552460e-03 -9.434722119173562071e-07 9.430094734727271480e-07
.3125000	3.754584476693101358e-02 6.891347633331295075e-01 8.605304833151684180e-03 -8.600976957462317524e-03 -9.895189971139530336e-07 9.890351006526956708e-07
.3203125	3.747783945187978943e-02 6.892027572061965035e-01 8.804415202192102802e-03 -8.799996232407398047e-03 -1.036436428982462658e-06 1.035931065055589539e-06
.3281250	3.740828314036091090e-02 6.892723020353884733e-01 9.002369783420742858e-03 -8.997860715651244748e-03 -1.084203578269696551e-06 1.083676445212256181e-06
.3359375	3.733718495770450146e-02 6.893433887090640866e-01 9.199144110261438245e-03 -9.194545934244678295e-03 -1.132799143346934895e-06 1.132249945654094250e-06
.3437500	3.726455421936735596e-02 6.894160079253471851e-01 9.394713974858335398e-03 -9.390027672086275964e-03 -1.182201459970324717e-06 1.181629908766182922e-06
.3515625	3.719040042889187880e-02 6.894901501941425037e-01 9.589055432960080089e-03 -9.584281975987119298e-03 -1.232388511383075294e-06 1.231794323444315214e-06
.3593750	3.711473327582678200e-02 6.895658058391944678e-01 9.782144808871120686e-03 -9.777285158950281899e-03 -1.283337938511690949e-06 1.282720834732925958e-06
.3671875	3.703756263361013268e-02 6.896429650001808520e-01 9.973958700159185620e-03 -9.969013806222348090e-03 -1.335027050233983749e-06 1.334386755313074396e-06
.3750000	3.695889855741534696e-02 6.897216176348447414e-01 1.016447398240003311e-02 -1.015944477927770151e-02 -1.387432833865185958e-06 1.386769075338007177e-06
.3828125	3.687875128196099056e-02 6.898017535211655726e-01 1.035366781376989738e-02 -1.034855522073033565e-02 -1.440531965735327754e-06 1.439844473647941698e-06
.3906250	3.679713121928471220e-02 6.898833622595632598e-01 1.054151763954042954e-02 -1.053632255938934462e-02 -1.494300822000830143e-06 1.493589326679437750e-06
.3984375	3.671404895648225364e-02 6.899664332751374030e-01 1.072800119659618814e-02 -1.072272451331732386e-02 -1.548715489424526198e-06 1.547979720718470245e-06
.4062500	3.662951525341226477e-02 6.900509558199444671e-01 1.091309651770360108e-02 -1.090773909567603964e-02 -1.603751776284391929e-06 1.602991464446398962e-06
.4140625	3.654354104036751372e-02 6.901369189753083777e-01 1.109678193580053256e-02 -1.109134461838531295e-02 -1.659385223618711002e-06 1.658600096201480782e-06
.4218750	3.645613741571310240e-02 6.902243116541628698e-01 1.127903608816534231e-02 -1.127351969634540069e-02 -1.715591116276993853e-06 1.714780898533279696e-06
.4296875	3.636731564349247880e-02 6.903131226034263657e-01 1.145983792045361833e-02 -1.145424325224248321e-02 -1.772344494249630136e-06 1.771508908406910838e-06
.4375000	3.627708715100232822e-02 6.904033404064130464e-01 1.163916669076222113e-02 -1.163349451897421893e-02 -1.829620164201445724e-06 1.828758925878251131e-06
.4453125	3.618546352633637830e-02 6.904949534852715676e-01 1.181700197344341327e-02 -1.181125304507176649e-02 -1.887392710664654206e-06 1.886505531232091803e-06
.4531250	3.609245651589933213e-02 6.905879501034531964e-01 1.199332366288989593e-02 -1.198749869852203803e-02 -1.945636507763958952e-06 1.944723092559713554e-06
.4609375	3.599807802189183836e-02 6.906823183682156975e-01 1.216811197729858983e-02 -1.216221166922921287e-02 -2.004325730953039091e-06 2.003385776764984067e-06
.4687500	3.590234009976670665e-02 6.907780462331516436e-01 1.234134746219104489e-02 -1.233537247425271939e-02 -2.063434368518460990e-06 2.062467564256357297e-06
.4765625	3.580525495565753391e-02 6.908751215007462587e-01 1.251301099397822761e-02 -1.250696196002527849e-02 -2.122936233477235379e-06 2.121942258519698063e-06
.4843750	3.570683494378047718e-02 6.909735318249654590e-01 1.268308378331726473e-02 -1.267696130664284181e-02 -2.182804975355523053e-06 2.181783499529238024e-06
.4921875	3.560709256380972798e-02 6.910732647138663198e-01 1.285154737841232887e-02 -1.284535203124097073e-02 -2.243014092122904732e-06 2.241964773647778077e-06
.5000000	3.550604045822768756e-02 6.911743075322367424e-01 1.301838366825429534e-02 -1.301211599052777904e-02 -2.303536942128554631e-06 2.302459427045681200e-06
.5078125	3.540369140965066164e-02 6.912766475042622094e-01 1.318357488568050635e-02 -1.317723538466714951e-02 -2.364346755902330488e-06 2.363240679720404015e-06
