#1_r	2_rho_self 3_rho_dist 4_j_self 5_j_dist 6_D_rho_shell_self 7_D_rho_shell_dist
.0000000	8.515348716010296926e+01 0.000000000000000000e+00 1.150008456343463514e+01 -0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
.0078125	8.478148038530021324e+01 0.000000000000000000e+00 6.342875248909186325e+01 -0.000000000000000000e+00 -1.570040434633618732e-04 0.000000000000000000e+00
.0156250	8.367518272301893489e+01 0.000000000000000000e+00 1.215092134928216865e+02 -0.000000000000000000e+00 -6.153817317725902456e-04 0.000000000000000000e+00
.0234375	8.204498333361473783e+01 0.000000000000000000e+00 1.642319968962308394e+02 -0.000000000000000000e+00 -1.341706742526483026e-03 0.000000000000000000e+00
.0312500	7.986854725637330432e+01 0.000000000000000000e+00 2.078016356408374463e+02 -0.000000000000000000e+00 -2.283511038111382327e-03 0.000000000000000000e+00
.0390625	7.717417019059347183e+01 0.000000000000000000e+00 2.482807390433419243e+02 -0.000000000000000000e+00 -3.372838232463347147e-03 0.000000000000000000e+00
.0468750	7.400689831792327311e+01 0.000000000000000000e+00 2.842729714948769697e+02 -0.000000000000000000e+00 -4.530853405489917302e-03 2.131628207280300852e-19
.0546875	7.042283616696828119e+01 0.000000000000000000e+00 3.149217700294925066e+02 -0.000000000000000000e+00 -5.673232371822419483e-03 -5.684341886080801952e-19
.0625000	6.648648628385863901e+01 0.000000000000000000e+00 3.396710192607785075e+02 -0.000000000000000000e+00 -6.715955121962936293e-03 6.394884621840902076e-19
.0703125	6.226881594092862571e+01 0.000000000000000000e+00 3.582045113920074755e+02 -0.000000000000000000e+00 -7.581168446760593038e-03 -5.684341886080801952e-19
.0781250	5.784548368196664114e+01 0.000000000000000000e+00 3.704256177849438245e+02 -0.000000000000000000e+00 -8.202794777433615112e-03 5.684341886080801952e-19
.0859375	5.329499399418585881e+01 0.000000000000000000e+00 3.764453378379950550e+02 -0.000000000000000000e+00 -8.531545036353369721e-03 -5.684341886080801952e-19
.0937500	4.869663139632458382e+01 0.000000000000000000e+00 3.765681813296718019e+02 -0.000000000000000000e+00 -8.538924995096255216e-03 5.684341886080801952e-19
.1015625	4.412807832421363230e+01 0.000000000000000000e+00 3.712711713546547685e+02 -0.000000000000000000e+00 -8.219726001776899924e-03 4.263256414560601705e-19
.1093750	3.966271129860229649e+01 0.000000000000000000e+00 3.611739544983681753e+02 -0.000000000000000000e+00 -7.592438129230968773e-03 -1.705302565824240682e-18
.1171875	3.536670946936934001e+01 0.000000000000000000e+00 3.470004696569675389e+02 -0.000000000000000000e+00 -6.697136456948938124e-03 7.105427357601002199e-19
