#1_r	2_rho_self 3_rho_dist 4_j_self 5_j_dist 6_D_rho_shell_self 7_D_rho_shell_dist
.0000000	2.616009276985927272e+02 0.000000000000000000e+00 8.160314968774497402e+01 -0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
.0078125	2.593413409723113432e+02 0.000000000000000000e+00 4.482958483348568279e+02 -0.000000000000000000e+00 -1.217290959737941025e-03 0.000000000000000000e+00
.0156250	2.526790114594664658e+02 0.000000000000000000e+00 8.689797423404825167e+02 -0.000000000000000000e+00 -4.662560972633088274e-03 0.000000000000000000e+00
.0234375	2.426614473543751558e+02 0.000000000000000000e+00 1.194907455345037761e+03 -0.000000000000000000e+00 -9.792782371831058874e-03 0.000000000000000000e+00
.0312500	2.295062265739694851e+02 0.000000000000000000e+00 1.485568410317411008e+03 -0.000000000000000000e+00 -1.580944416926681473e-02 0.000000000000000000e+00
.0390625	2.137177055335348257e+02 0.000000000000000000e+00 1.717625798272512156e+03 -0.000000000000000000e+00 -2.178434534725143951e-02 0.000000000000000000e+00
.0468750	1.959091301751074639e+02 0.000000000000000000e+00 1.882182826532472973e+03 -0.000000000000000000e+00 -2.680005402175994478e-02 2.131628207280300852e-19
.0546875	1.767430738868876006e+02 0.000000000000000000e+00 1.976369181683594434e+03 -0.000000000000000000e+00 -3.008170092421566869e-02 -5.684341886080801952e-19
.0625000	1.568868160118824733e+02 0.000000000000000000e+00 2.002111814080808927e+03 -0.000000000000000000e+00 -3.109998188743667152e-02 6.394884621840902076e-19
.0703125	1.369772353415855832e+02 0.000000000000000000e+00 1.965335823584006903e+03 -0.000000000000000000e+00 -2.963407956805960350e-02 -5.684341886080801952e-19
.0781250	1.175944912421457929e+02 0.000000000000000000e+00 1.875151256099719603e+03 -0.000000000000000000e+00 -2.579164506509414034e-02 5.684341886080801952e-19
.0859375	9.924244949037611718e+01 0.000000000000000000e+00 1.742948212654927374e+03 -0.000000000000000000e+00 -1.998704161950415337e-02 -5.684341886080801952e-19
.0937500	8.233221428705572009e+01 0.000000000000000000e+00 1.581342715794635524e+03 -0.000000000000000000e+00 -1.287736774784774448e-02 5.684341886080801952e-19
.1015625	6.716595908310004859e+01 0.000000000000000000e+00 1.402963307439465098e+03 -0.000000000000000000e+00 -5.254547953031297146e-03 4.263256414560601705e-19
.1093750	5.392250592123081532e+01 0.000000000000000000e+00 1.219237945736924303e+03 -0.000000000000000000e+00 2.097278925022547005e-03 -1.705302565824240682e-18
.1171875	4.265128285536474095e+01 0.000000000000000000e+00 1.039492204812329646e+03 -0.000000000000000000e+00 8.544958399875941454e-03 7.105427357601002199e-19
.1250000	3.328221010715714812e+01 0.000000000000000000e+00 8.705797994701572406e+02 -0.000000000000000000e+00 1.369891369220017745e-02 5.684341886080801952e-19
.1328125	2.565311479830457841e+01 0.000000000000000000e+00 7.169838546823004890e+02 -0.000000000000000000e+00 1.742174908374275605e-02 5.684341886080801952e-19
.1406250	1.954751996947296533e+01 0.000000000000000000e+00 5.811558695795936273e+02 -0.000000000000000000e+00 1.976592367046356089e-02 5.684341886080801952e-19
.1484375	1.473128422156468176e+01 0.000000000000000000e+00 4.639191177586914137e+02 -0.000000000000000000e+00 2.088822120691416484e-02 -3.979039320256561463e-18
.1562500	1.097936153224212674e+01 0.000000000000000000e+00 3.648797342682701128e+02 -0.000000000000000000e+00 2.098413764106259183e-02 5.115907697472721660e-18
.1640625	8.090342649734662217e+00 0.000000000000000000e+00 2.828215192905918798e+02 -0.000000000000000000e+00 2.025547891247744814e-02 -3.979039320256561463e-18
.1718750	5.891391721069613396e+00 0.000000000000000000e+00 2.160477741570267938e+02 -0.000000000000000000e+00 1.890033516383771151e-02 5.684341886080801952e-19
.1796875	4.237704350435091527e+00 0.000000000000000000e+00 1.626417772422105941e+02 -0.000000000000000000e+00 1.710972681902327153e-02 5.684341886080801952e-19
.1875000	3.009731037880337468e+00 0.000000000000000000e+00 1.206452253647972697e+02 -0.000000000000000000e+00 1.506243000469243906e-02 5.684341886080801952e-19
.1953125	2.109914393291834056e+00 0.000000000000000000e+00 8.817312294176028331e+01 -0.000000000000000000e+00 1.291731045347229573e-02 5.684341886080801952e-19
.2031250	1.459593947438046824e+00 0.000000000000000000e+00 6.348560827700281806e+01 -0.000000000000000000e+00 1.080589889537333925e-02 5.684341886080801952e-19
.2109375	9.962062756666101304e-01 0.000000000000000000e+00 4.503063292331727041e+01 -0.000000000000000000e+00 8.827728140081838454e-03 2.842170943040400976e-19
.2187500	6.707500630392395635e-01 0.000000000000000000e+00 3.146516007152764161e+01 -0.000000000000000000e+00 7.049444940966052668e-03 -8.242295734817162204e-18
.2265625	4.454811869396988477e-01 0.000000000000000000e+00 2.165949006559226220e+01 -0.000000000000000000e+00 5.507377226188011829e-03 9.947598300641404042e-18
.2343750	2.918314560500137600e-01 0.000000000000000000e+00 1.468854636753262000e+01 -0.000000000000000000e+00 4.212515790032555878e-03 -8.526512829121203024e-18
.2421875	1.885627158012622706e-01 0.000000000000000000e+00 9.813941179597737374e+00 -0.000000000000000000e+00 3.156684641859086593e-03 9.663381206337363222e-18
.2500000	1.201695392967885578e-01 0.000000000000000000e+00 6.460518199524482696e+00 -0.000000000000000000e+00 2.318824451830083476e-03 -8.526512829121203024e-18
.2578125	7.553467030557271811e-02 0.000000000000000000e+00 4.190612355317329119e+00 -0.000000000000000000e+00 1.670619058385283077e-03 9.663381206337363222e-18
.2656250	4.682881329216843219e-02 0.000000000000000000e+00 2.678559282092703331e+00 -0.000000000000000000e+00 1.181029707190034287e-03 -8.526512829121203024e-18
.2734375	2.863506247201805591e-02 0.000000000000000000e+00 1.687196429499226769e+00 -0.000000000000000000e+00 8.195906176988472904e-04 9.663381206337363222e-18
.2812500	1.727052587043027485e-02 0.000000000000000000e+00 1.047361519379226946e+00 -0.000000000000000000e+00 5.585286377902676236e-04 -9.094947017729283123e-18
.2890625	1.027401397359189138e-02 0.000000000000000000e+00 6.407945266178838306e-01 -0.000000000000000000e+00 3.738942032985466120e-04 9.663381206337363222e-18
.2968750	6.028464838351042104e-03 0.000000000000000000e+00 3.864161945970110423e-01 -0.000000000000000000e+00 2.459429670393864184e-04 -8.526512829121203024e-18
.3046875	3.489072814717073933e-03 0.000000000000000000e+00 2.296824294416065226e-01 -0.000000000000000000e+00 1.590072673573505232e-04 -8.526512829121203024e-18
.3125000	1.991840603492999861e-03 0.000000000000000000e+00 1.345724671386119009e-01 -0.000000000000000000e+00 1.010647020513719455e-04 2.785327524179593255e-17
.3203125	1.121617168380898517e-03 0.000000000000000000e+00 7.772473510438777933e-02 -0.000000000000000000e+00 6.316479025986356357e-05 -2.671640686457976927e-17
.3281250	6.229945336628308098e-04 0.000000000000000000e+00 4.425416320614313642e-02 -0.000000000000000000e+00 3.882647540377657744e-05 9.663381206337363222e-18
.3359375	3.413320598470551180e-04 0.000000000000000000e+00 2.484030154168134774e-02 -0.000000000000000000e+00 2.347658204390237386e-05 -8.526512829121203024e-18
