#1_r	2_rho_self 3_rho_dist 4_j_self 5_j_dist 6_D_rho_shell_self 7_D_rho_shell_dist
.0000000	3.118061508350525313e-01 4.695193985920275703e-01 1.947296987203012532e-03 -1.142448760965959851e-03 0.000000000000000000e+00 0.000000000000000000e+00
.0078125	3.117691412862801936e-01 4.695273274127229057e-01 8.316788166069195160e-03 -3.773185216340308595e-03 -2.334437589877405167e-08 1.284551341427973480e-08
.0156250	3.116581389947669090e-01 4.695511146781868317e-01 1.645497777706970283e-02 -7.805659394421334517e-03 -9.331139930010010619e-08 5.138502077327429061e-08
.0234375	3.114803309523311303e-01 4.696014527973743080e-01 2.411015297912514482e-02 -1.254612865772940754e-02 -2.097194459842576842e-07 1.156123969531719827e-07
.0312500	3.112339526330021311e-01 4.696754748349556419e-01 3.190013500178985606e-02 -1.705520181677700614e-02 -3.722695348238955951e-07 2.055145434456159942e-07
.0390625	3.109187697814420615e-01 4.697725359384338772e-01 3.970814601424123291e-02 -2.149938994494637531e-02 -5.805458847018901381e-07 3.210716210442671657e-07
.0468750	3.105348768870776488e-01 4.698924043263233985e-01 4.750523613993109379e-02 -2.591299614572306620e-02 -8.340170748488430303e-07 4.622570197465269798e-07
.0546875	3.100825264021582206e-01 4.700350047678485965e-01 5.527672725567535361e-02 -3.030889279359380573e-02 -1.132037816742248708e-06 6.290370547532634161e-07
.0625000	3.095620760214068956e-01 4.702003400444205172e-01 6.301263839567212977e-02 -3.469295396163172424e-02 -1.473851169900236765e-06 8.213705341129178899e-07
.0703125	3.089739673379284790e-01 4.703884598303096909e-01 7.070497243808783472e-02 -3.906815483700943475e-02 -1.858591163338573368e-06 1.039208224387053521e-06
.0781250	3.083187153941081005e-01 4.705994461378960603e-01 7.834672664337336001e-02 -4.343607453610000280e-02 -2.285285798783911101e-06 1.282492226241651055e-06
.0859375	3.075969026870681855e-01 4.708334056205048523e-01 8.593147134232462236e-02 -4.779754279711837667e-02 -2.752860415371624712e-06 1.551155267316132295e-06
.0937500	3.068091751992498839e-01 4.710904650671728366e-01 9.345315111930467544e-02 -5.215295113053257381e-02 -3.260141396453983141e-06 1.845119917562523114e-06
.1015625	3.059562394129897722e-01 4.713707685146215076e-01 1.009059843589451694e-01 -5.650241537839995054e-02 -3.805860198525507384e-06 2.164297731636876978e-06
.1093750	3.050388598189235356e-01 4.716744752313383748e-01 1.082844103763786064e-01 -6.084586615331215309e-02 -4.388657681279324490e-06 2.508588322995891993e-06
.1171875	3.040578566705747221e-01 4.720017581936607476e-01 1.155830612058961343e-01 -6.518310166983426468e-02 -5.007088716898369105e-06 2.877878373976020620e-06
.1250000	3.030141038533558651e-01 4.723528028479582197e-01 1.227967468610964286e-01 -6.951381979983035919e-02 -5.659627055661597511e-06 3.272040586495959202e-06
.1328125	3.019085267953869334e-01 4.727278060418296790e-01 1.299204482483579670e-01 -7.383763809631004038e-02 -6.344670424093528397e-06 3.690932577842227314e-06
.1406250	3.007421003794964465e-01 4.731269750550696762e-01 1.369493145442813864e-01 -7.815410657085468393e-02 -7.060545830830606449e-06 4.134395726662026258e-06
.1484375	2.995158468338694480e-01 4.735505266881481212e-01 1.438786632059800008e-01 -8.246271596581929153e-02 -7.805515055010828614e-06 4.602253974059404198e-06
.1562500	2.982308335894865436e-01 4.739986863817997609e-01 1.507039815237470604e-01 -8.676290314767481915e-02 -8.577780291260770986e-06 5.094312584856459991e-06
.1640625	2.968881710990304290e-01 4.744716873509569610e-01 1.574209290420739704e-01 -9.105405462309984488e-02 -9.375489925170962634e-06 5.610356874413768549e-06
.1718750	2.954890106160462659e-01 4.749697697222979298e-01 1.640253404206726828e-01 -9.533550881128571852e-02 -1.019674441269359027e-05 6.150150906585585642e-06
.1796875	2.940345419358062484e-01 4.754931796685682444e-01 1.705132284557838995e-01 -9.960655748410389421e-02 -1.103960223693816205e-05 6.713436168245309930e-06
.1875000	2.925259911010791303e-01 4.760421685354090937e-01 1.768807870759640244e-01 -1.038664466469964576e-01 -1.190208591621539803e-05 7.299930226204148003e-06
.1953125	2.909646180771734425e-01 4.766169919581431103e-01 1.831243941849009238e-01 -1.081143770476556548e-01 -1.278218803696592376e-05 7.909325372002857835e-06
.2031250	2.893517144014005060e-01 4.772179089671600427e-01 1.892406142650880363e-01 -1.123495044400119325e-01 -1.367787728612421476e-05 8.541287260697337470e-06
.2109375	2.876886008126240957e-01 4.778451810813778566e-01 1.952262006818580031e-01 -1.165709396944908244e-01 -1.458710445721613235e-05 9.195453549790531025e-06
.2187500	2.859766248668842992e-01 4.784990713898373271e-01 2.010780976457407498e-01 -1.207777488201597083e-01 -1.550780840617031227e-05 9.871432543795454615e-06
.2265625	2.842171585452732407e-01 4.791798436219060209e-01 2.067934418052367052e-01 -1.249689529458694603e-01 -1.643792193324283718e-05 1.056880185052028413e-05
.2343750	2.824115958603269916e-01 4.798877612068791487e-01 2.123695634523554143e-01 -1.291435282934719209e-01 -1.737537756763939738e-05 1.128710705550104092e-05
.2421875	2.805613504672058722e-01 4.806230863239837059e-01 2.178039873282160421e-01 -1.333004061716329125e-01 -1.831811323332830917e-05 1.202586042092508483e-05
.2500000	2.786678532858744006e-01 4.813860789439472487e-01 2.230944330238864848e-01 -1.374384730089753814e-01 -1.926407777646344199e-05 1.278453961310946352e-05
.2578125	2.767325501403859467e-01 4.821769958634184450e-01 2.282388149769351005e-01 -1.415565704386583246e-01 -2.021123633361135546e-05 1.356258646690234949e-05
.2656250	2.747568994212296056e-01 4.829960897336115777e-01 2.332352420636684964e-01 -1.456534954501668699e-01 -2.115757552256680948e-05 1.435940579334001369e-05
.2734375	2.727423697765051780e-01 4.838436080846006959e-01 2.380820167936014142e-01 -1.497280006154493859e-01 -2.210110844090079090e-05 1.517436423369773671e-05
.2812500	2.706904378374796472e-01 4.847197923467372327e-01 2.427776341150882089e-01 -1.537787943944834423e-01 -2.303987945556220537e-05 1.600678916777515033e-05
.2890625	2.686025859838372942e-01 4.856248768706944441e-01 2.473207798409396696e-01 -1.578045415274642038e-01 -2.397196876918273453e-05 1.685596768366298437e-05
.2968750	2.664803001536730775e-01 4.865590879476555664e-01 2.517103287053558680e-01 -1.618038635186681840e-01 -2.489549675196708683e-05 1.772114561280967404e-05
.3046875	2.643250677029949647e-01 4.875226428311743021e-01 2.559453420667429646e-01 -1.657753392127980230e-01 -2.580862802832714544e-05 1.860152663635245736e-05
.3125000	2.621383753192105259e-01 4.885157487622410200e-01 2.600250652696850517e-01 -1.697175054682522610e-01 -2.670957530811269418e-05 1.949627146941027963e-05
.3203125	2.599217069927614032e-01 4.895386019990860538e-01 2.639489246828535252e-01 -1.736288579274674060e-01 -2.759660295495859364e-05 2.040449713030459349e-05
.3281250	2.576765420507525772e-01 4.905913868532491007e-01 2.677165244271221267e-01 -1.775078518895416291e-01 -2.846803028589265887e-05 2.132527629782913226e-05
.3359375	2.554043532560960617e-01 4.916742747334298946e-01 2.713276428137487151e-01 -1.813529032815071884e-01 -2.932223459846016649e-05 2.225763676204992189e-05
.3437500	2.531066049753655789e-01 4.927874231986436593e-01 2.747822285095338213e-01 -1.851623897308840583e-01 -3.015765391920764116e-05 2.320056097881559697e-05
.3515625	2.507847514182164339e-01 4.939309750221777540e-01 2.780803964455365040e-01 -1.889346517433544703e-01 -3.097278947485657634e-05 2.415298572819497315e-05
.3593750	2.484402349508940122e-01 4.951050572678477590e-01 2.812224234915459142e-01 -1.926679939793642660e-01 -3.176620788503274942e-05 2.511380188327168260e-05
.3671875	2.460744844860247305e-01 4.963097803800416985e-01 2.842087439122906178e-01 -1.963606866354567770e-01 -3.253654307533600503e-05 2.608185429936896800e-05
.3750000	2.436889139505448443e-01 4.975452372890304398e-01 2.870399446261346910e-01 -2.000109669276798063e-01 -3.328249791655399332e-05 2.705594182205863659e-05
.3828125	2.412849208333001927e-01 4.988115025330172037e-01 2.897167602853380486e-01 -2.036170406767807417e-01 -3.400284559129567786e-05 2.803481742292399898e-05
.3906250	2.388638848135267168e-01 5.001086313983899023e-01 2.922400681969283820e-01 -2.071770839954689969e-01 -3.469643069226723160e-05 2.901718847015074103e-05
.3984375	2.364271664711048437e-01 5.014366590796376366e-01 2.946108831031183373e-01 -2.106892450778961035e-01 -3.536217006057756321e-05 3.000171713245519819e-05
.4062500	2.339761060791773206e-01 5.027955998603864662e-01 2.968303518413017428e-01 -2.141516460881505157e-01 -3.599905336819633550e-05 3.098702092717318875e-05
.4140625	2.315120224794213477e-01 5.041854463170118983e-01 2.988997479011231140e-01 -2.175623851498634798e-01 -3.660614345276538801e-05 3.197167341635507806e-05
.4218750	2.290362120399758172e-01 5.056061685462739375e-01 3.008204658971337375e-01 -2.209195384358361991e-01 -3.718257641485641529e-05 3.295420505156333127e-05
.4296875	2.265499476957520408e-01 5.070577134184302004e-01 3.025940159762270931e-01 -2.242211623538294951e-01 -3.772756148637042582e-05 3.393310417360328503e-05
.4375000	2.240544780705923389e-01 5.085400038572782666e-01 3.042220181763200526e-01 -2.274652958299930861e-01 -3.824038067930043299e-05 3.490681817181593588e-05
