#1_r	2_rho_self 3_rho_dist 4_j_self 5_j_dist 6_D_rho_shell_self 7_D_rho_shell_dist
.0000000	7.661064814875825277e+02 0.000000000000000000e+00 5.165943774797628976e+02 -0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
.0078125	7.526373729140826754e+02 0.000000000000000000e+00 2.819014228332583571e+03 -0.000000000000000000e+00 -7.885355241689106370e-03 0.000000000000000000e+00
.0156250	7.136342896521173316e+02 0.000000000000000000e+00 5.367388327341825061e+03 -0.000000000000000000e+00 -2.881099438502450483e-02 0.000000000000000000e+00
.0234375	6.563065956668359604e+02 0.000000000000000000e+00 7.147569127673622461e+03 -0.000000000000000000e+00 -5.602754167182964762e-02 0.000000000000000000e+00
.0312500	5.847651055014159738e+02 0.000000000000000000e+00 8.398233144173571418e+03 -0.000000000000000000e+00 -8.094428483931090379e-02 0.000000000000000000e+00
.0390625	5.047251778412069143e+02 0.000000000000000000e+00 9.010380289321052260e+03 -0.000000000000000000e+00 -9.584177427947765393e-02 0.000000000000000000e+00
.0468750	4.220016991857470998e+02 0.000000000000000000e+00 9.007977066353414557e+03 -0.000000000000000000e+00 -9.605115761372308436e-02 2.131628207280300852e-19
.0546875	3.417344244073166237e+02 0.000000000000000000e+00 8.487800373610996758e+03 -0.000000000000000000e+00 -8.095492863225674240e-02 -5.684341886080801952e-19
.0625000	2.679239232618998017e+02 0.000000000000000000e+00 7.589686126403208618e+03 -0.000000000000000000e+00 -5.370043009195153705e-02 6.394884621840902076e-19
.0703125	2.032625435727660204e+02 0.000000000000000000e+00 6.469914874654720734e+03 -0.000000000000000000e+00 -1.999493164612383550e-02 -5.684341886080801952e-19
.0781250	1.491798413892550172e+02 0.000000000000000000e+00 5.278128300264679638e+03 -0.000000000000000000e+00 1.353523224419885158e-02 5.684341886080801952e-19
.0859375	1.059803036484251209e+02 0.000000000000000000e+00 4.136545870762094637e+03 -0.000000000000000000e+00 4.111253477599528805e-02 -5.684341886080801952e-19
.0937500	7.301095112323753256e+01 0.000000000000000000e+00 3.125267392295696482e+03 -0.000000000000000000e+00 5.933587748562690195e-02 5.684341886080801952e-19
.1015625	4.890271655213928170e+01 0.000000000000000000e+00 2.281692880081478506e+03 -0.000000000000000000e+00 6.775042893176214109e-02 4.263256414560601705e-19
.1093750	3.191989482405758949e+01 0.000000000000000000e+00 1.611927260452576775e+03 -0.000000000000000000e+00 6.807404811004064138e-02 -1.705302565824240682e-18
.1171875	2.032521648215274723e+01 0.000000000000000000e+00 1.103099989113071615e+03 -0.000000000000000000e+00 6.280409253966054428e-02 7.105427357601002199e-19
.1250000	1.262259543017627372e+01 0.000000000000000000e+00 7.319072381850401143e+02 -0.000000000000000000e+00 5.426320793697238243e-02 5.684341886080801952e-19
.1328125	7.638209170158007488e+00 0.000000000000000000e+00 4.710441056121929364e+02 -0.000000000000000000e+00 4.431805863202744472e-02 5.684341886080801952e-19
.1406250	4.499028766573853311e+00 0.000000000000000000e+00 2.940448974886044198e+02 -0.000000000000000000e+00 3.437848060641465753e-02 5.684341886080801952e-19
.1484375	2.577397442330675137e+00 0.000000000000000000e+00 1.779931229715210748e+02 -0.000000000000000000e+00 2.540642686250982329e-02 -3.979039320256561463e-18
.1562500	1.435305055004393537e+00 0.000000000000000000e+00 1.044564847885125403e+02 -0.000000000000000000e+00 1.793005288080518761e-02 5.115907697472721660e-18
.1640625	7.767113205063164161e-01 0.000000000000000000e+00 5.942435088003896482e+01 -0.000000000000000000e+00 1.210804560738095587e-02 -3.979039320256561463e-18
.1718750	4.083547821074180462e-01 0.000000000000000000e+00 3.277079272066022497e+01 -0.000000000000000000e+00 7.837395129823617607e-03 5.684341886080801952e-19
.1796875	2.085563167274239738e-01 0.000000000000000000e+00 1.751965466143083106e+01 -0.000000000000000000e+00 4.869866207510158834e-03 5.684341886080801952e-19
.1875000	1.034623033018965826e-01 0.000000000000000000e+00 9.080622025526047025e+00 -0.000000000000000000e+00 2.908416925141077934e-03 5.684341886080801952e-19
.1953125	4.985290594086650567e-02 0.000000000000000000e+00 4.563485387681121885e+00 -0.000000000000000000e+00 1.671300717349579823e-03 5.684341886080801952e-19
.2031250	2.333083643923518358e-02 0.000000000000000000e+00 2.223860230399414384e+00 -0.000000000000000000e+00 9.249201668219768878e-04 5.684341886080801952e-19
.2109375	1.060439548857721598e-02 0.000000000000000000e+00 1.050953280106738053e+00 -0.000000000000000000e+00 4.933323579912244185e-04 2.842170943040400976e-19
.2187500	4.681038338036863471e-03 0.000000000000000000e+00 4.816761996206168073e-01 -0.000000000000000000e+00 2.537727410489360098e-04 -8.242295734817162204e-18
.2265625	2.006706267703976636e-03 0.000000000000000000e+00 2.141157791837519642e-01 -0.000000000000000000e+00 1.259688820272327565e-04 9.947598300641404042e-18
.2343750	8.354005494849239561e-04 0.000000000000000000e+00 9.231769106506607092e-02 -0.000000000000000000e+00 6.036746630414871598e-05 -8.526512829121203024e-18
.2421875	3.377211487391947086e-04 0.000000000000000000e+00 3.860829013535919257e-02 -0.000000000000000000e+00 2.794110620876285957e-05 9.663381206337363222e-18
.2500000	1.325734809556363531e-04 0.000000000000000000e+00 1.566203130869487162e-02 -0.000000000000000000e+00 1.249512451531517599e-05 -8.526512829121203024e-18
.2578125	5.053257366370446748e-05 0.000000000000000000e+00 6.163058296869895758e-03 -0.000000000000000000e+00 5.400435240575102265e-06 9.663381206337363222e-18
.2656250	1.870178510431400146e-05 0.000000000000000000e+00 2.352504684374478149e-03 -0.000000000000000000e+00 2.256448389555438247e-06 -8.526512829121203024e-18
.2734375	6.720029019446822960e-06 0.000000000000000000e+00 8.710697758233216332e-04 -0.000000000000000000e+00 9.116594643924067667e-07 9.663381206337363222e-18
.2812500	2.344305391634226417e-06 0.000000000000000000e+00 3.128692127079497399e-04 -0.000000000000000000e+00 3.562373008718600837e-07 -9.094947017729283123e-18
.2890625	7.939434159495583190e-07 0.000000000000000000e+00 1.090075316458166937e-04 -0.000000000000000000e+00 1.346551258505326894e-07 9.663381206337363222e-18
.2968750	2.610197545269770996e-07 0.000000000000000000e+00 3.684067324891310730e-05 -0.000000000000000000e+00 4.924362177027180639e-08 -8.526512829121203024e-18
.3046875	8.329912317710846795e-08 0.000000000000000000e+00 1.207721620778940696e-05 -0.000000000000000000e+00 1.742521528927991760e-08 -8.526512829121203024e-18
.3125000	2.580263011538200157e-08 0.000000000000000000e+00 3.840276417928795979e-06 -0.000000000000000000e+00 5.967003761632348264e-09 2.785327524179593255e-17
.3203125	7.757390171847387504e-09 0.000000000000000000e+00 1.184404027634251218e-06 -0.000000000000000000e+00 1.977541084710417253e-09 -2.671640686457976927e-17
.3281250	2.263420380870088605e-09 0.000000000000000000e+00 3.542922095460674743e-07 -0.000000000000000000e+00 6.343361794907158009e-10 9.663381206337363222e-18
.3359375	6.408857087965857612e-10 0.000000000000000000e+00 1.027844455065393628e-07 -0.000000000000000000e+00 1.969541050197203351e-10 -8.526512829121203024e-18
.3437500	1.760870629634143448e-10 0.000000000000000000e+00 2.891838550644576198e-08 -0.000000000000000000e+00 5.919464974201913069e-11 2.785327524179593255e-17
.3515625	4.694282524688175113e-11 0.000000000000000000e+00 7.889968655607408346e-09 -0.000000000000000000e+00 1.722208535293624875e-11 -4.490630090003833244e-17
.3593750	1.214134627249438312e-11 0.000000000000000000e+00 2.087380794747158812e-09 -0.000000000000000000e+00 4.850458811122796822e-12 2.785327524179593255e-17
.3671875	3.046341538820432897e-12 0.000000000000000000e+00 5.354520210069871882e-10 -0.000000000000000000e+00 1.322439282078579869e-12 -8.526512829121203024e-18
.3750000	7.414125059079361801e-13 0.000000000000000000e+00 1.331667525671409062e-10 -0.000000000000000000e+00 3.490283837838654570e-13 -7.958078640513122925e-18
.3828125	1.750101414644697365e-13 0.000000000000000000e+00 3.210611635126144562e-11 -0.000000000000000000e+00 8.917197355650805186e-14 2.785327524179593255e-17
.3906250	4.006247224377415507e-14 0.000000000000000000e+00 7.503314077330989507e-12 -0.000000000000000000e+00 2.205278905707369929e-14 -9.094947017729283123e-18
.3984375	8.892612036371991207e-15 0.000000000000000000e+00 1.699592059518543411e-12 -0.000000000000000000e+00 5.278924255155004286e-15 -8.526512829121203024e-18
