#1_r	2_rho_self 3_rho_dist 4_j_self 5_j_dist 6_D_rho_shell_self 7_D_rho_shell_dist
.0000000	1.655121790226623091e+00 1.578240592535813669e-01 2.341947635252108681e-02 -2.685609900201887685e-03 0.000000000000000000e+00 0.000000000000000000e+00
.0078125	1.654306649984147004e+00 1.578231769719687927e-01 1.253486111117090851e-01 -7.713098986385707317e-03 -2.847206342092907188e-07 3.079665824026306395e-08
.0156250	1.651863637183985656e+00 1.578205301567242591e-01 2.368889859233864748e-01 -1.671242242962056590e-02 -1.135998573974690996e-06 1.231769458245961603e-07
.0234375	1.648310565868116528e+00 1.578649523320276860e-01 3.145172123858532287e-01 -2.889535707848966614e-02 -2.546826971438278160e-06 2.771187039713666796e-07
.0312500	1.643519647980747678e+00 1.579433988494114427e-01 4.024639960855253551e-01 -4.002525072363670444e-02 -4.505913637368009290e-06 4.925862829620198453e-07
.0390625	1.637472102109658767e+00 1.580529036371673968e-01 4.925628592589694210e-01 -5.085951509467900866e-02 -6.997751074244220267e-06 7.695307025301300637e-07
.0468750	1.630172266468230102e+00 1.581923925745528647e-01 5.829345807461345785e-01 -6.155634385313003137e-02 -1.000275412083957967e-05 1.107889879359879776e-06
.0546875	1.621635162436354749e+00 1.583615067718032732e-01 6.727351496911855300e-01 -7.217567934037630306e-02 -1.349746006523328836e-05 1.507589064192903609e-06
.0625000	1.611882588083111134e+00 1.585602421087187741e-01 7.614628595697404689e-01 -8.274542248197583327e-02 -1.745477290161900067e-05 1.968541410590422149e-06
.0703125	1.600941468635443732e+00 1.587888062629995156e-01 8.487621511882073033e-01 -9.328025238225892690e-02 -2.184424519375262005e-05 2.490648668399413586e-06
.0781250	1.588842983427159128e+00 1.590475517366566338e-01 9.343522061143941793e-01 -1.037885348727733970e-01 -2.663239210722627429e-05 3.073802001078683076e-06
.0859375	1.575622005279812665e+00 1.593369403827104014e-01 1.017996608186218399e+00 -1.142753030660765695e-01 -3.178303233595759840e-05 3.717882927634805897e-06
.0937500	1.561316678640424449e+00 1.596575226441128148e-01 1.099489045459418168e+00 -1.247436979476599789e-01 -3.725765059381511477e-05 4.422764389827550897e-06
.1015625	1.545968063326437436e+00 1.600099243078167977e-01 1.178646064303232377e+00 -1.351957267196200463e-01 -4.301577627299664204e-05 5.188311944078965566e-06
.1093750	1.529619810627979026e+00 1.603948373825337947e-01 1.255303198780417517e+00 -1.456326897611764370e-01 -4.901537286031633654e-05 6.014385076056520004e-06
.1171875	1.512317856066305088e+00 1.608130133828669095e-01 1.329312815781057200e+00 -1.560554345646679719e-01 -5.521323276967313957e-05 6.900838633209562644e-06
.1250000	1.494110121458070761e+00 1.612652581010611819e-01 1.400542866886764548e+00 -1.664645138760353360e-01 -6.156537240637166130e-05 7.847524368372983466e-06
.1328125	1.475046223151165625e+00 1.617524273540682511e-01 1.468876127579306967e+00 -1.768602881405598737e-01 -6.802742251855294563e-05 8.854292583743508544e-06
.1406250	1.455177185513432558e+00 1.622754234116454697e-01 1.534209695500165616e+00 -1.872429941844862833e-01 -7.455500920711372970e-05 9.920993861652581324e-06
.1484375	1.434555159939756575e+00 1.628351919331693098e-01 1.596454618734946207e+00 -1.976127926619221375e-01 -8.110412135072054348e-05 1.104748086431279459e-05
.1562500	1.413233150265171822e+00 1.634327193112941057e-01 1.655535579328605733e+00 -2.079698016899322599e-01 -8.763146063930841014e-05 1.223361018057810183e-05
.1640625	1.391264745772222033e+00 1.640690303621532564e-01 1.711390588134550805e+00 -2.183141212124651287e-01 -9.409477088443051948e-05 1.347924419426895462e-05
.1718750	1.368703863089712369e+00 1.647451863265647631e-01 1.763970665427915030e+00 -2.286458509432898190e-01 -1.004531437850458224e-04 1.478425294329943815e-05
.1796875	1.345604498271134597e+00 1.654622831613218326e-01 1.813239492959680454e+00 -2.389651037151071244e-01 -1.066672988438998492e-04 1.614851593507568700e-05
.1875000	1.322020490258539294e+00 1.662214501080008233e-01 1.859173030192480480e+00 -2.492720154295122725e-01 -1.126998356492704700e-04 1.757192387926978440e-05
.1953125	1.298005296809267461e+00 1.670238485310582277e-01 1.901759092036859222e+00 -2.595667523968803181e-01 -1.185154572474974872e-04 1.905438029507036158e-05
.2031250	1.273611783807065079e+00 1.678706710187594098e-01 1.940996888372603424e+00 -2.698495165948013863e-01 -1.240811638199751702e-04 2.059580294556175671e-05
.2109375	1.248892028708414204e+00 1.687631407405538742e-01 1.976896527616725630e+00 -2.801205491970557571e-01 -1.293664163387498605e-04 2.219612504909327494e-05
.2187500	1.223897138698466058e+00 1.697025110534947645e-01 2.009478487846251937e+00 -2.903801326110184711e-01 -1.343432702975297854e-04 2.385529621342170873e-05
.2265625	1.198677083955391520e+00 1.706900653485715624e-01 2.038773059787407860e+00 -3.006285911795970600e-01 -1.389864799971551553e-04 2.557328303558534973e-05
.2343750	1.173280546252283951e+00 1.717271171256676832e-01 2.064819766424519365e+00 -3.108662906509655488e-01 -1.432735741940372560e-04 2.735006930968539242e-05
.2421875	1.147754782965588305e+00 1.728150102834743462e-01 2.087666764186084656e+00 -3.210936364822269962e-01 -1.471849042212981166e-04 2.918565578023882352e-05
.2500000	1.122145506411034166e+00 1.739551196082040896e-01 2.107370230703633940e+00 -3.313110710154738014e-01 -1.507036659234283762e-04 3.108005937949798262e-05
.2578125	1.096496778294044239e+00 1.751488514424891507e-01 2.123993744011166029e+00 -3.415190695509666696e-01 -1.538158969416866036e-04 3.303331188647603027e-05
.2656250	1.070850918942696683e+00 1.763976445134708415e-01 2.137607657866347211e+00 -3.517181353285526724e-01 -1.565104510432040381e-04 3.504545794419567398e-05
.2734375	1.045248430888086499e+00 1.777029708968598243e-01 2.148288477581124845e+00 -3.619087934240920457e-01 -1.587789512885247497e-04 3.711655237365456294e-05
.2812500	1.019727936269416935e+00 1.790663370917133790e-01 2.156118240441480260e+00 -3.720915835620344225e-01 -1.606157239115337649e-04 3.924665672277765689e-05
.2890625	9.943261274690120555e-01 1.804892851788579833e-01 2.161183904426844826e+00 -3.822670518468341827e-01 -1.620177148166007447e-04 4.143583499326476975e-05
.2968750	9.690777303249731300e-01 1.819733940343040146e-01 2.163576748570540609e+00 -3.924357414159446722e-01 -1.629843906064716976e-04 4.368414848747372448e-05
.3046875	9.440154792255723848e-01 1.835202805676858784e-01 2.163391787926082888e+00 -4.025981820189459270e-01 -1.635176260443755333e-04 4.599164972433492169e-05
.3125000	9.191701033584670499e-01 1.851316009546795094e-01 2.160727205719270572e+00 -4.127548785328952752e-01 -1.636215798113644997e-04 4.835837537452912201e-05
.3203125	8.945703233682852362e-01 1.868090518315506099e-01 2.155683804913939738e+00 -4.229062984256493074e-01 -1.633025603689680139e-04 5.078433817071394574e-05
.3281250	8.702428576667335935e-01 1.885543714194241049e-01 2.148364481051626917e+00 -4.330528581867518767e-01 -1.625688836634850561e-04 5.326951775625556095e-05
.3359375	8.462124376388041602e-01 1.903693405455523235e-01 2.138873717907993743e+00 -4.431949087490397732e-01 -1.614307243518426716e-04 5.581385043629989582e-05
.3437500	8.225018309955927087e-01 1.922557835287888039e-01 2.127317107200304758e+00 -4.533327199296835475e-01 -1.598999621234556076e-04 5.841721780719950869e-05
.3515625	7.991318725374474408e-01 1.942155688966085147e-01 2.113800893286009508e+00 -4.634664639279289511e-01 -1.579900246173321224e-04 6.107943424525175222e-05
.3593750	7.761215016094511476e-01 1.962506099013777705e-01 2.098431543549351908e+00 -4.735961979195913996e-01 -1.557157283553854807e-04 6.380023323944912256e-05
.3671875	7.534878055535659813e-01 1.983628648041124709e-01 2.081315344933058586e+00 -4.837218457960325013e-01 -1.530931189985574334e-04 6.657925256757412833e-05
.3750000	7.312460684871034955e-01 2.005543368946870464e-01 2.062558026858590132e+00 -4.938431791030587492e-01 -1.501393121607687037e-04 6.941601831917161992e-05
.3828125	7.094098247647565580e-01 2.028270742183362341e-01 2.042264410606161373e+00 -5.039597972380195356e-01 -1.468723359292364806e-04 7.230992777535296453e-05
.3906250	6.879909165104807212e-01 2.051831689793165436e-01 2.020538085054417454e+00 -5.140711069715857562e-01 -1.433109761296427276e-04 7.526023117218792681e-05
.3984375	6.669995546354159366e-01 2.076247565937484607e-01 1.997481108534572725e+00 -5.241763013673079730e-01 -1.394746253117659901e-04 7.826601237571900608e-05
.4062500	6.464443827883552540e-01 2.101540143649294201e-01 1.973193736440254753e+00 -5.342743381749890386e-01 -1.353831363373746188e-04 8.132616850968737814e-05
.4140625	6.263325437155954356e-01 2.127731597557854792e-01 1.947774174120409540e+00 -5.443639177809704854e-01 -1.310566813571911542e-04 8.443938858866854922e-05
.4218750	6.066697475370114168e-01 2.154844482345914525e-01 1.921318354485058943e+00 -5.544434608053414593e-01 -1.265156168895453098e-04 8.760413121826740904e-05
.4296875	5.874603414747362473e-01 2.182901706716305901e-01 1.893919739683021852e+00 -5.645110854384817189e-01 -1.217803556335573552e-04 9.081860143219043751e-05
.4375000	5.687073805997573395e-01 2.211926502660964688e-01 1.865669146139117274e+00 -5.745645846150458924e-01 -1.168712455592570777e-04 9.408072674840657873e-05
.4453125	5.504126991899225274e-01 2.241942389842169758e-01 1.836654592175458456e+00 -5.846014031294730628e-01 -1.118084567333674868e-04 9.738813254137362494e-05
.4531250	5.325769823203321263e-01 2.272973134913332527e-01 1.806961167396136769e+00 -5.946186148000152105e-01 -1.066118762610258972e-04 1.007381168311598555e-04
.4609375	5.151998373338150250e-01 2.305042705624751886e-01 1.776670922967688471e+00 -6.046128997940165561e-01 -1.013010116502333476e-04 1.041276246066366227e-04
.4687500	4.982798648652094209e-01 2.338175219578400577e-01 1.745862781897565608e+00 -6.145805222283831082e-01 -9.589490281029641120e-05 1.075532218083135021e-04
.4765625	4.818147291184838310e-01 2.372394887514961415e-01 1.714612468368047704e+00 -6.245173081696467898e-01 -9.041204282755815132e-05 1.110110691129985254e-04
.4843750	4.658012271204836630e-01 2.407725951036394640e-01 1.682992366650371441e+00 -6.344186722012695734e-01 -8.487030758289443560e-05 1.144968956651072086e-04
.4921875	4.502353580819391521e-01 2.444192622194322206e-01 1.651072106515858007e+00 -6.442792595953674706e-01 -7.928689594149446922e-05 1.180059724701640670e-04
.5000000	4.351123856181411398e-01 2.481818986780601755e-01 1.618916760924587361e+00 -6.540938897274182207e-01 -7.367827168182664813e-05 1.215330878893740318e-04
.5078125	4.204269042974310144e-01 2.520628933947717254e-01 1.586589377606136164e+00 -6.638561923811074905e-01 -6.806012110813221239e-05 1.250725218452893093e-04
.5156250	4.061729089793946201e-01 2.560646108496486550e-01 1.554149608236550906e+00 -6.735592410527500018e-01 -6.244732584129657855e-05 1.286180186439653261e-04
.5234375	3.923438486668513470e-01 2.601893780617304253e-01 1.521652701038864741e+00 -6.831962608870216780e-01 -5.685392637046753777e-05 1.321627655150955536e-04
.5312500	3.789326841969742343e-01 2.644394742999018333e-01 1.489151824117990408e+00 -6.927592047216887261e-01 -5.129310044965216164e-05 1.356993704323170393e-04
.5390625	3.659319483891435576e-01 2.688171231721110943e-01 1.456696447030852770e+00 -7.022397423076651712e-01 -4.577715567462598039e-05 1.392198391637177585e-04
.5468750	3.533337986358971450e-01 2.733244810759474785e-01 1.424332983311612288e+00 -7.116288963331677264e-01 -4.031752216906909933e-05 1.427155559539347357e-04
.5546875	3.411300683143335677e-01 2.779636258940548776e-01 1.392104771876308877e+00 -7.209170819629951987e-01 -3.492475350874414903e-05 1.461772655294692007e-04
.5625000	3.293123156472044233e-01 2.827365451637392502e-01 1.360052150383961767e+00 -7.300940980279768677e-01 -2.960853367749919762e-05 1.495950572092873089e-04
.5703125	3.178718699710790241e-01 2.876451237386766224e-01 1.328212535755848078e+00 -7.391491202722072495e-01 -2.437768954596286730e-05 1.529583513967660636e-04
.5781250	3.067998753862828387e-01 2.926911309639682046e-01 1.296620510916005387e+00 -7.480706968176046301e-01 -1.924020833935895382e-05 1.562558887514053701e-04
