#1_r	2_rho_self 3_rho_dist 4_j_self 5_j_dist 6_D_rho_shell_self 7_D_rho_shell_dist
.0000000	5.970092106403805019e+02 9.999999999999999957e-71 3.375793497881945768e+02 -0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
.0078125	5.881194858755804944e+02 9.999999999999999957e-71 1.846613760427109355e+03 -0.000000000000000000e+00 -5.142956048107300872e-03 0.000000000000000000e+00
.0156250	5.622366876629581611e+02 9.999999999999999957e-71 3.539367001656205957e+03 -0.000000000000000000e+00 -1.906139081627379953e-02 0.000000000000000000e+00
.0234375	5.238470451401539094e+02 9.999999999999999957e-71 4.767881971448101467e+03 -0.000000000000000000e+00 -3.794513021987729745e-02 0.000000000000000000e+00
.0312500	4.751766525723390941e+02 9.999999999999999957e-71 5.700862483567935669e+03 -0.000000000000000000e+00 -5.672094738703650774e-02 0.000000000000000000e+00
.0390625	4.195626180199221267e+02 9.999999999999999957e-71 6.255894953372609962e+03 -0.000000000000000000e+00 -7.042694404657091900e-02 0.000000000000000000e+00
.0468750	3.605671075226404128e+02 9.999999999999999957e-71 6.428114715432057892e+03 -0.000000000000000000e+00 -7.544628169754513669e-02 2.131628207280300852e-19
.0546875	3.015368410276966529e+02 9.999999999999999957e-71 6.255355289258962330e+03 -0.000000000000000000e+00 -7.026931905100670950e-02 -5.684341886080801952e-19
.0625000	2.453048274526703096e+02 9.999999999999999957e-71 5.804558273932594602e+03 -0.000000000000000000e+00 -5.564791234597529779e-02 6.394884621840902076e-19
.0703125	1.940325338479268567e+02 9.999999999999999957e-71 5.159083517190054408e+03 -0.000000000000000000e+00 -3.422281135548497361e-02 -5.684341886080801952e-19
.0781250	1.491688341386339403e+02 9.999999999999999957e-71 4.406962735638615413e+03 -0.000000000000000000e+00 -9.809139261523996609e-03 5.684341886080801952e-19
.0859375	1.114730988888245093e+02 9.999999999999999957e-71 3.629608214430963926e+03 -0.000000000000000000e+00 1.351755562243340224e-02 -5.684341886080801952e-19
.0937500	8.105890827913435714e+01 9.999999999999999957e-71 2.891387874733009994e+03 -0.000000000000000000e+00 3.241972571925724050e-02 5.684341886080801952e-19
.1015625	5.746762971330060310e+01 9.999999999999999957e-71 2.233723350644811489e+03 -0.000000000000000000e+00 4.508956142748923868e-02 4.263256414560601705e-19
.1093750	3.981430871034670815e+01 9.999999999999999957e-71 1.676515729338500932e+03 -0.000000000000000000e+00 5.141057326407395822e-02 -1.705302565824240682e-18
.1171875	2.700341462795108072e+01 9.999999999999999957e-71 1.223940417255781767e+03 -0.000000000000000000e+00 5.242184557889274094e-02 7.105427357601002199e-19
.1250000	1.794178324725431395e+01 9.999999999999999957e-71 8.699694157242111032e+02 -0.000000000000000000e+00 4.956531209089859447e-02 5.684341886080801952e-19
.1328125	1.167499796128721279e+01 9.999999999999999957e-71 6.024864312943110463e+02 -0.000000000000000000e+00 4.421143785719407887e-02 5.684341886080801952e-19
.1406250	7.434432632754364612e+00 9.999999999999999957e-71 4.066525143696396185e+02 -0.000000000000000000e+00 3.751975697981482089e-02 5.684341886080801952e-19
.1484375	4.628768184273522657e+00 9.999999999999999957e-71 2.674918595193754527e+02 -0.000000000000000000e+00 3.043036844499039800e-02 -3.979039320256561463e-18
.1562500	2.815823034493130095e+00 9.999999999999999957e-71 1.714432064290374740e+02 -0.000000000000000000e+00 2.365456103254595654e-02 5.115907697472721660e-18
.1640625	1.672831778536149283e+00 9.999999999999999957e-71 1.070464685075094451e+02 -0.000000000000000000e+00 1.766138183990510063e-02 -3.979039320256561463e-18
