#1_r	2_rho_self 3_rho_dist 4_j_self 5_j_dist 6_D_rho_shell_self 7_D_rho_shell_dist
.0000000	6.724976913803994876e+02 0.000000000000000000e+00 4.136855158353945967e+02 -0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
.0078125	6.616578802033519651e+02 0.000000000000000000e+00 2.260495222546271179e+03 -0.000000000000000000e+00 -6.309635287292975937e-03 0.000000000000000000e+00
.0156250	6.301755709234989808e+02 0.000000000000000000e+00 4.319824915891307683e+03 -0.000000000000000000e+00 -2.323385805839314061e-02 0.000000000000000000e+00
.0234375	5.836676286424429918e+02 0.000000000000000000e+00 5.789283607869037041e+03 -0.000000000000000000e+00 -4.576157061251877323e-02 0.000000000000000000e+00
.0312500	5.251267933419062501e+02 0.000000000000000000e+00 6.867322799067377673e+03 -0.000000000000000000e+00 -6.735499819539390864e-02 0.000000000000000000e+00
.0390625	4.588760932808289112e+02 0.000000000000000000e+00 7.458724073280524863e+03 -0.000000000000000000e+00 -8.185647816872583526e-02 0.000000000000000000e+00
.0468750	3.894295288680467024e+02 0.000000000000000000e+00 7.568563558140212081e+03 -0.000000000000000000e+00 -8.511838155716155985e-02 2.131628207280300852e-19
.0546875	3.209128551907762699e+02 0.000000000000000000e+00 7.257320701330369047e+03 -0.000000000000000000e+00 -7.589588996534035736e-02 -5.684341886080801952e-19
.0625000	2.566908526335295733e+02 0.000000000000000000e+00 6.621075936951016956e+03 -0.000000000000000000e+00 -5.586126706501030881e-02 6.394884621840902076e-19
.0703125	1.991961385093307229e+02 0.000000000000000000e+00 5.773303493764213272e+03 -0.000000000000000000e+00 -2.891917560575076387e-02 -5.684341886080801952e-19
.0781250	1.499161047727845357e+02 0.000000000000000000e+00 4.828524285482460982e+03 -0.000000000000000000e+00 -1.221937417842491381e-04 5.684341886080801952e-19
.0859375	1.094580657287582000e+02 0.000000000000000000e+00 3.887001306033150286e+03 -0.000000000000000000e+00 2.560503988775111525e-02 -5.684341886080801952e-19
.0937500	7.763875730168993528e+01 0.000000000000000000e+00 3.021921189308971407e+03 -0.000000000000000000e+00 4.473086184803176657e-02 5.684341886080801952e-19
.1015625	5.362134486017851742e+01 0.000000000000000000e+00 2.274772162696374835e+03 -0.000000000000000000e+00 5.590052724703008236e-02 4.263256414560601705e-19
.1093750	3.614586338534061127e+01 0.000000000000000000e+00 1.660632756616765164e+03 -0.000000000000000000e+00 5.975874251469546344e-02 -1.705302565824240682e-18
.1171875	2.381746110530402660e+01 0.000000000000000000e+00 1.176986089075384143e+03 -0.000000000000000000e+00 5.801736639532110995e-02 7.105427357601002199e-19
.1250000	1.534489980058424763e+01 0.000000000000000000e+00 8.106577851118292983e+02 -0.000000000000000000e+00 5.255080957699694022e-02 5.684341886080801952e-19
.1328125	9.660274400172006892e+00 0.000000000000000000e+00 5.429210427992696850e+02 -0.000000000000000000e+00 4.498273763596924435e-02 5.684341886080801952e-19
.1406250	5.936902655110096738e+00 0.000000000000000000e+00 3.536158763861257057e+02 -0.000000000000000000e+00 3.661945897405503164e-02 5.684341886080801952e-19
.1484375	3.558785436063847119e+00 0.000000000000000000e+00 2.239500811926934034e+02 -0.000000000000000000e+00 2.845397696313067479e-02 -3.979039320256561463e-18
.1562500	2.079409102425994416e+00 0.000000000000000000e+00 1.378781801092841590e+02 -0.000000000000000000e+00 2.115640630302719968e-02 5.115907697472721660e-18
.1640625	1.183837481533385416e+00 0.000000000000000000e+00 8.250828922864427284e+01 -0.000000000000000000e+00 1.508366388607918981e-02 -3.979039320256561463e-18
.1718750	6.565139446273563495e-01 0.000000000000000000e+00 4.798807703611240782e+01 -0.000000000000000000e+00 1.033014917072557284e-02 5.684341886080801952e-19
.1796875	3.545894688444491405e-01 0.000000000000000000e+00 2.712759783838559713e+01 -0.000000000000000000e+00 6.806185096435579326e-03 5.684341886080801952e-19
.1875000	1.865071619319587648e-01 0.000000000000000000e+00 1.490593606668215720e+01 -0.000000000000000000e+00 4.319838411837623356e-03 5.684341886080801952e-19
.1953125	9.552717085671473540e-02 0.000000000000000000e+00 7.961848732018983910e+00 -0.000000000000000000e+00 2.644142651316354082e-03 5.684341886080801952e-19
.2031250	4.764340958887793714e-02 0.000000000000000000e+00 4.134422059852642661e+00 -0.000000000000000000e+00 1.562326423027963953e-03 5.684341886080801952e-19
.2109375	2.313718415842286671e-02 0.000000000000000000e+00 2.087373643762538311e+00 -0.000000000000000000e+00 8.918322548635145789e-04 2.842170943040400976e-19
.2187500	1.094054651759131767e-02 0.000000000000000000e+00 1.024719806550707935e+00 -0.000000000000000000e+00 4.921782952777256810e-04 -8.242295734817162204e-18
.2265625	5.037069138680170567e-03 0.000000000000000000e+00 4.891707936413576263e-01 -0.000000000000000000e+00 2.627541466654903252e-04 9.947598300641404042e-18
.2343750	2.257961083651548965e-03 0.000000000000000000e+00 2.270873173811016610e-01 -0.000000000000000000e+00 1.357650770635617887e-04 -8.526512829121203024e-18
.2421875	9.854697739268586821e-04 0.000000000000000000e+00 1.025237474704808888e-01 -0.000000000000000000e+00 6.792520192209625573e-05 9.663381206337363222e-18
.2500000	4.187419169809670507e-04 0.000000000000000000e+00 4.501669374127965917e-02 -0.000000000000000000e+00 3.291891730441023174e-05 -8.526512829121203024e-18
.2578125	1.732259931546617775e-04 0.000000000000000000e+00 1.922449504958041386e-02 -0.000000000000000000e+00 1.545886518213219858e-05 9.663381206337363222e-18
.2656250	6.976372656985257103e-05 0.000000000000000000e+00 7.985092393852876586e-03 -0.000000000000000000e+00 7.036464390135167917e-06 -8.526512829121203024e-18
.2734375	2.735155659008196597e-05 0.000000000000000000e+00 3.225945978815153090e-03 -0.000000000000000000e+00 3.105187581321707865e-06 9.663381206337363222e-18
.2812500	1.043891221295067500e-05 0.000000000000000000e+00 1.267628998464289357e-03 -0.000000000000000000e+00 1.328849333844197935e-06 -9.094947017729283123e-18
.2890625	3.878230211764189728e-06 0.000000000000000000e+00 4.844940790365943536e-04 -0.000000000000000000e+00 5.515749130679757601e-07 9.663381206337363222e-18
.2968750	1.402492712371259568e-06 0.000000000000000000e+00 1.801138007721689803e-04 -0.000000000000000000e+00 2.221007769888930387e-07 -8.526512829121203024e-18
.3046875	4.936726311095058630e-07 0.000000000000000000e+00 6.512781098459668571e-05 -0.000000000000000000e+00 8.677192558363486734e-08 -8.526512829121203024e-18
.3125000	1.691339257521510994e-07 0.000000000000000000e+00 2.290570067839278024e-05 -0.000000000000000000e+00 3.289656409815345664e-08 2.785327524179593255e-17
.3203125	5.639706624175043590e-08 0.000000000000000000e+00 7.835610647526846203e-06 -0.000000000000000000e+00 1.210361607105850425e-08 -2.671640686457976927e-17
.3281250	1.830190138414093500e-08 0.000000000000000000e+00 2.607034530030107244e-06 -0.000000000000000000e+00 4.322324970763541092e-09 9.663381206337363222e-18
.3359375	5.780008603499252490e-09 0.000000000000000000e+00 8.436374281059687880e-07 -0.000000000000000000e+00 1.498288782712626061e-09 -8.526512829121203024e-18
.3437500	1.776359014686065221e-09 0.000000000000000000e+00 2.655145938623256886e-07 -0.000000000000000000e+00 5.041756322041775106e-10 2.785327524179593255e-17
.3515625	5.312256542245215002e-10 0.000000000000000000e+00 8.127008953634067099e-08 -0.000000000000000000e+00 1.647036947075606384e-10 -4.490630090003833244e-17
.3593750	1.545780952114159034e-10 0.000000000000000000e+00 2.419173395835775969e-08 -0.000000000000000000e+00 5.223743316865515080e-11 2.785327524179593255e-17
.3671875	4.376334097095434339e-11 0.000000000000000000e+00 7.002919042449275912e-09 -0.000000000000000000e+00 1.608548858081025267e-11 -8.526512829121203024e-18
.3750000	1.205418567312715796e-11 0.000000000000000000e+00 1.971272755583356230e-09 -0.000000000000000000e+00 4.809200408333077645e-12 -7.958078640513122925e-18
.3828125	3.229978449744862289e-12 0.000000000000000000e+00 5.395691975337395821e-10 -0.000000000000000000e+00 1.396064194829952759e-12 2.785327524179593255e-17
.3906250	8.419052320423491274e-13 0.000000000000000000e+00 1.436002747748817470e-10 -0.000000000000000000e+00 3.934912436001103025e-13 -9.094947017729283123e-18
.3984375	2.134489580832677522e-13 0.000000000000000000e+00 3.715723935417851108e-11 -0.000000000000000000e+00 1.076863998860062019e-13 -8.526512829121203024e-18
.4062500	5.263265959706011704e-14 0.000000000000000000e+00 9.347196950042804428e-12 -0.000000000000000000e+00 2.861392238547951748e-14 -7.958078640513122925e-18
.4140625	1.262141060595147828e-14 0.000000000000000000e+00 2.285789065124099995e-12 -0.000000000000000000e+00 7.382017775930251207e-15 2.785327524179593255e-17
.4218750	2.943134848430252859e-15 0.000000000000000000e+00 5.433402879842498771e-13 -0.000000000000000000e+00 1.849013627761062257e-15 -4.490630090003833244e-17
.4296875	6.672950280784782338e-16 0.000000000000000000e+00 1.255306950798515337e-13 -0.000000000000000000e+00 4.496291155936008046e-16 6.366462912410498340e-17
