#1_r	2_rho_self 3_rho_dist 4_j_self 5_j_dist 6_D_rho_shell_self 7_D_rho_shell_dist
.0000000	9.749839392742180953e-04 7.256919453874853820e-01 1.192371988205898503e-07 -1.192427360182684092e-07 0.000000000000000000e+00 0.000000000000000000e+00
.0078125	9.749820761990430577e-04 7.256919472508138735e-01 4.769475725471401113e-07 -4.768634515643590157e-07 -1.404725488952128120e-12 1.404271902603442854e-12
.0156250	9.749764869948800887e-04 7.256919528407991260e-01 9.538897499441546613e-07 -9.536678155520762797e-07 -5.618848267871580278e-12 5.617035609035369308e-12
.0234375	9.749671717245141436e-04 7.256919621564049683e-01 1.430821057094035235e-06 -1.430411349588578927e-06 -1.264220728302179053e-11 1.263812895095379921e-11
.0312500	9.749541304950772990e-04 7.256919751977694011e-01 1.907735932804368184e-06 -1.907158318303236444e-06 -2.247453411827317048e-11 2.246728134255616323e-11
.0390625	9.749373634561803474e-04 7.256919919648102679e-01 2.384628927987083080e-06 -2.383889369273169007e-06 -3.511545299906945038e-11 3.510412195583286084e-11
.0468750	9.749168708000975452e-04 7.256920124573636999e-01 2.861494579323360727e-06 -2.860596028878131520e-06 -5.056448081763132194e-11 5.054816483968060655e-11
.0546875	9.748926527617964282e-04 7.256920366752093177e-01 3.338327421918155046e-06 -3.337271396167484467e-06 -6.882102715874262174e-11 6.879881608046188653e-11
.0625000	9.748647096189438834e-04 7.256920646180788914e-01 3.815121990550270347e-06 -3.813909259417021262e-06 -8.988439428835943390e-11 8.985538375758914918e-11
.0703125	9.748330416919040887e-04 7.256920962856574508e-01 4.291872819763740934e-06 -4.290504157707728622e-06 -1.137537772292923695e-10 1.137170635185528313e-10
.0781250	9.747976493437346098e-04 7.256921316775857278e-01 4.768574445405767654e-06 -4.767050258666540645e-06 -1.404282637576946871e-10 1.403829360638737488e-10
.0859375	9.747585329801816299e-04 7.256921707934618215e-01 5.245221404149642258e-06 -5.243541809658513276e-06 -1.699068344765175600e-10 1.698519830177530548e-10
.0937500	9.747156930496687823e-04 7.256922136328382011e-01 5.721808232933780351e-06 -5.719973685298240744e-06 -2.021883627639070081e-10 2.021230972294110143e-10
.1015625	9.746691300432915126e-04 7.256922601952245921e-01 6.198329470581951425e-06 -6.196340183873816174e-06 -2.372716150000814840e-10 2.371950182657141155e-10
.1093750	9.746188444948110071e-04 7.256923104800895308e-01 6.674779657187878926e-06 -6.672635579593506526e-06 -2.751552503944492896e-10 2.750664143488027525e-10
.1171875	9.745648369806386886e-04 7.256923644868578105e-01 7.151153333436836326e-06 -7.148854721413733918e-06 -3.158378211956130872e-10 3.157358582626663568e-10
.1250000	9.745071081198278685e-04 7.256924222149103709e-01 7.627445042045916530e-06 -7.624992041440690999e-06 -3.593177727454100216e-10 3.592017487300221091e-10
.1328125	9.744456585740614947e-04 7.256924836635862963e-01 8.103649327480310570e-06 -8.101041856515169066e-06 -4.055934434672417535e-10 4.054624254530220179e-10
.1406250	9.743804890476410931e-04 7.256925488321822604e-01 8.579760735552011345e-06 -8.576998709666667104e-06 -4.546630648349308505e-10 4.545161909931672583e-10
.1484375	9.743116002874711553e-04 7.256926177199517491e-01 9.055773813351044712e-06 -9.052857506695178555e-06 -5.065247617046669708e-10 5.063611782736370253e-10
.1562500	9.742389930830442843e-04 7.256926903261048389e-01 9.531683110450135836e-06 -9.528612701023181532e-06 -5.611765524032238150e-10 5.609952680677710725e-10
.1640625	9.741626682664294859e-04 7.256927666498098617e-01 1.000748317883562857e-05 -1.000425845869883262e-05 -6.186163484228324636e-10 6.184164363001995668e-10
.1718750	9.740826267122542790e-04 7.256928466901930719e-01 1.048316857164780178e-05 -1.047978961288933296e-05 -6.788419546653816893e-10 6.786226093741610673e-10
.1796875	9.739988693376886494e-04 7.256929304463375363e-01 1.095873384450364341e-05 -1.095520077491510496e-05 -7.418510699094788207e-10 7.416113607005017745e-10
.1875000	9.739113971024254256e-04 7.256930179172834672e-01 1.143417355556645459e-05 -1.143048643806773406e-05 -8.076412865912110010e-10 8.073802370599352930e-10
.1953125	9.738202110086637995e-04 7.256931091020285551e-01 1.190948226539977711e-05 -1.190564102300585071e-05 -8.762100906154727349e-10 8.759267798155930287e-10
.2031250	9.737253121010910027e-04 7.256932039995285244e-01 1.238465453696824381e-05 -1.238065903999519771e-05 -9.475548619359054215e-10 9.472484100482802175e-10
