#1_r	2_rho_self 3_rho_dist 4_j_self 5_j_dist 6_D_rho_shell_self 7_D_rho_shell_dist
.0000000	3.169415132996411533e-02 6.949834488914659048e-01 3.956571161146134449e-05 -3.956577745853758984e-05 0.000000000000000000e+00 0.000000000000000000e+00
.0078125	3.169353313782552473e-02 6.949840671375813184e-01 1.582601299424003381e-04 -1.582213544684354814e-04 -4.661135070323758962e-10 4.659239084585069753e-10
.0156250	3.169167863375561139e-02 6.949859218792274751e-01 3.165026430480755355e-04 -3.164068846076165207e-04 -1.864271837140682442e-09 1.863513458696024227e-09
.0234375	3.168858801911713513e-02 6.949890125196553914e-01 4.747088612392409571e-04 -4.745356936088262405e-04 -4.193928486982162133e-09 4.192222268677173390e-09
.0312500	3.168426166039517433e-02 6.949933387863673762e-01 6.328590857951111887e-04 -6.326161702497836879e-04 -7.454172866084232322e-09 7.451139968684492121e-09
.0390625	3.167870006595881888e-02 6.949989001968582825e-01 7.909350115489555740e-04 -7.906247118089093119e-04 -1.164373067201231594e-08 1.163899257014272569e-08
.0468750	3.167190388829604908e-02 6.950056961099011499e-01 9.489181721450770397e-04 -9.485415833639492802e-04 -1.676096441484273923e-08 1.675414297517337326e-08
.0546875	3.166387392429721725e-02 6.950137257346917785e-01 1.106790085073744130e-03 -1.106347820445237502e-03 -2.280387409004524014e-08 2.279459166859557901e-08
.0625000	3.165461111522459292e-02 6.950229881337575133e-01 1.264532278361570842e-03 -1.264024726887195060e-03 -2.977009800112246361e-08 2.975797753775553935e-08
.0703125	3.164411654657749845e-02 6.950334822242238975e-01 1.422126300810151863e-03 -1.421553733214055756e-03 -3.765691373212380221e-08 3.764157881329711222e-08
.0781250	3.163239144790266216e-02 6.950452067785285459e-01 1.579553728016764311e-03 -1.578916347182670937e-03 -4.646123926379218050e-08 4.644231423722440883e-08
.0859375	3.161943719256535973e-02 6.950581604249186363e-01 1.736796166988056715e-03 -1.736094135159792521e-03 -5.617963424623495262e-08 5.615674424225300678e-08
.0937500	3.160525529748724194e-02 6.950723416478632455e-01 1.893835260288371765e-03 -1.893068713649224272e-03 -6.680830140720942684e-08 6.678107245718640785e-08
.1015625	3.158984742285342318e-02 6.950877487884334904e-01 2.050652689804432788e-03 -2.049821748667808585e-03 -7.834308811364816124e-08 7.831114724701629703e-08
.1093750	3.157321537179034326e-02 6.951043800446811138e-01 2.207230180532860925e-03 -2.206334954507839421e-03 -9.077948808173971687e-08 9.074246332462278784e-08
.1171875	3.155536109001475659e-02 6.951222334720239537e-01 2.363549504183008656e-03 -2.362590096427018629e-03 -1.041126432216946903e-07 1.040701637786496221e-07
.1250000	3.153628666545455622e-02 6.951413069836483993e-01 2.519592482792080805e-03 -2.518568992612388660e-03 -1.183373456417370592e-07 1.182890417795784837e-07
.1328125	3.151599432784154414e-02 6.951615983509327190e-01 2.675340992324305202e-03 -2.674253516141595743e-03 -1.334480397779862103e-07 1.333935429599985711e-07
.1406250	3.149448644827659155e-02 6.951831052038918157e-01 2.830776966138252859e-03 -2.829625599624174207e-03 -1.494388246701896889e-07 1.493777677725487918e-07
.1484375	3.147176553876707139e-02 6.952058250316476284e-01 2.985882398551578491e-03 -2.984667237357466890e-03 -1.663034563974202257e-07 1.662354735886817056e-07
.1562500	3.144783425173704183e-02 6.952297551829238476e-01 3.140639348327492475e-03 -3.139360488626172837e-03 -1.840353506282794547e-07 1.839600773942695664e-07
.1640625	3.142269537951018765e-02 6.952548928665664985e-01 3.295029942158712692e-03 -3.293687480827006686e-03 -2.026275853288378668e-07 2.025446584841006061e-07
.1718750	3.139635185376560278e-02 6.952812351520897272e-01 3.449036378111796589e-03 -3.447630413001872857e-03 -2.220729035811414154e-07 2.219819614886259371e-07
.1796875	3.136880674496680260e-02 6.953087789702472321e-01 3.602640929031467043e-03 -3.601171559744993644e-03 -2.423637165717347864e-07 2.422643991607638055e-07
.1875000	3.134006326176388274e-02 6.953375211136307854e-01 3.755825945994561293e-03 -3.754293273665950271e-03 -2.634921067063959926e-07 2.633840552016918976e-07
.1953125	3.131012475036925452e-02 6.953674582372950663e-01 3.908573861691744256e-03 -3.906977988765636921e-03 -2.854498308286241391e-07 2.853326880515263753e-07
.2031250	3.127899469390691550e-02 6.953985868594071418e-01 4.060867193763690979e-03 -4.059208224458900165e-03 -3.082283236014165331e-07 3.081017339845665861e-07
.2109375	3.124667671173549793e-02 6.954309033619222591e-01 4.212688548168102079e-03 -4.210966588390138710e-03 -3.318187010208270733e-07 3.316823104718142175e-07
.2187500	3.121317455874528940e-02 6.954644039912853959e-01 4.364020622491104374e-03 -4.362235779736474937e-03 -3.562117640313255328e-07 3.560652199546095257e-07
.2265625	3.117849212462960040e-02 6.954990848591602326e-01 4.514846209263047305e-03 -4.512998592025012183e-03 -3.813980022990858173e-07 3.812409534193637959e-07
.2343750	3.114263343313029841e-02 6.955349419431797742e-01 4.665148199175843391e-03 -4.663237917566061090e-03 -4.073675980481683247e-07 4.071996952750223323e-07
.2421875	3.110560264125791785e-02 6.955719710877242834e-01 4.814909584323444694e-03 -4.812936750511255871e-03 -4.341104301374795211e-07 4.339313256617310540e-07
.2500000	3.106740403848683857e-02 6.956101680047261926e-01 4.964113461504922852e-03 -4.962078188062684324e-03 -4.616160781723318053e-07 4.614254249301551429e-07
.2578125	3.102804204592522069e-02 6.956495282744978859e-01 5.112743035317676189e-03 -5.110645435726266297e-03 -4.898738266742197903e-07 4.896712797873106104e-07
.2656250	3.098752121546027513e-02 6.956900473465830181e-01 5.260781621313524031e-03 -5.258621810343237606e-03 -5.188726695133147581e-07 5.186578858342340852e-07
.2734375	3.094584622887895306e-02 6.957317205406338134e-01 5.408212649146888935e-03 -5.405990742686270396e-03 -5.486013144089123858e-07 5.483739517308496384e-07
.2812500	3.090302189696444643e-02 6.957745430473130099e-01 5.555019665696273728e-03 -5.552735779930903330e-03 -5.790481874691543720e-07 5.788079048840668685e-07
.2890625	3.085905315856861744e-02 6.958185099292191200e-01 5.701186338076752805e-03 -5.698840589710700566e-03 -6.102014379043150553e-07 6.099478959131729522e-07
.2968750	3.081394507966065885e-02 6.958636161218360039e-01 5.846696456693260650e-03 -5.844288962699078008e-03 -6.420489428472068361e-07 6.417818034654873756e-07
.3046875	3.076770285235207528e-02 6.959098564345043147e-01 5.991533938217896010e-03 -5.989064816024767396e-03 -6.745783122847829199e-07 6.742972385756428325e-07
.3125000	3.072033179389859273e-02 6.959572255514177019e-01 6.135682828574766899e-03 -6.133152195537115367e-03 -7.077768940582978481e-07 7.074815502113235938e-07
