#1_r	2_rho_self 3_rho_dist 4_j_self 5_j_dist 6_D_rho_shell_self 7_D_rho_shell_dist
.0000000	7.867202830625398546e-03 7.188018491453794789e-01 3.871708332622964644e-06 -3.871830379516124399e-06 0.000000000000000000e+00 0.000000000000000000e+00
.0078125	7.867142336004892891e-03 7.188019096474355107e-01 1.548669178878485031e-05 -1.548393494763128172e-05 -4.561196912490210498e-11 4.559736092106146718e-11
.0156250	7.866960854934384670e-03 7.188020911536342483e-01 3.097268795199977751e-05 -3.096553786583520313e-05 -1.824408602404581448e-10 1.823824269317799138e-10
.0234375	7.866658395451888580e-03 7.188023936238633338e-01 4.645727217014057055e-05 -4.644406495930980674e-05 -4.104656256776045733e-10 4.103341491946268132e-10
.0312500	7.866234971600502904e-03 7.188028170519967786e-01 6.193970560909493417e-05 -6.192108563470590215e-05 -7.296511897530466602e-10 7.294174515351556726e-10
.0390625	7.865690602942367743e-03 7.188033614206250643e-01 7.741927877148636233e-05 -7.739544269266047016e-05 -1.139948454401016000e-09 1.139583238147776414e-09
.0468750	7.865025314606243281e-03 7.188040267055407773e-01 9.289527868480004715e-05 -9.286631672941107838e-05 -1.641294307142659251e-09 1.640768399841664621e-09
.0546875	7.864239137294157245e-03 7.188048128765249789e-01 1.083669919433677490e-04 -1.083329533309332305e-04 -2.233611631388783853e-09 2.232895814054532645e-09
.0625000	7.863332107281658170e-03 7.188057198975881246e-01 1.238337052358725807e-04 -1.237946198720141656e-04 -2.916809318600813087e-09 2.915874377714419993e-09
.0703125	7.862304266416049459e-03 7.188067477270656536e-01 1.392947055349652065e-04 -1.392505933020374872e-04 -3.690782283284695925e-09 3.689599015814339062e-09
.0781250	7.861155662113634632e-03 7.188078963176651737e-01 1.547492802103431610e-04 -1.547001549224316739e-04 -4.555411480019940911e-09 4.553950663671630180e-09
.0859375	7.859886347356348502e-03 7.188091656164938836e-01 1.701967171042323673e-04 -1.701425884540043270e-04 -5.510563922350133581e-09 5.508796348357695260e-09
.0937500	7.858496380687791591e-03 7.188105555650735612e-01 1.856363045869442176e-04 -1.855771801080767025e-04 -6.556092704245185082e-09 6.553989186092193996e-09
.1015625	7.856985826208803120e-03 7.188120660993516653e-01 2.010673316251112739e-04 -2.010032173003240832e-04 -7.691837024611759539e-09 7.689368347442222903e-09
.1093750	7.855354753572612453e-03 7.188136971497133265e-01 2.164890878445484962e-04 -2.164199880432237104e-04 -8.917622212347609080e-09 8.914759175535266590e-09
.1171875	7.853603237979513499e-03 7.188154486409895627e-01 2.319008635738025543e-04 -2.318267819551368442e-04 -1.023325975489486010e-08 1.022997314093963449e-08
.1250000	7.851731360171098489e-03 7.188173204924636073e-01 2.473019499087082879e-04 -2.472228893720617403e-04 -1.163854732824127339e-08 1.163480797839793144e-08
.1328125	7.849739206424054608e-03 7.188193126178781256e-01 2.626916387597638962e-04 -2.626076021115204069e-04 -1.313326883034929194e-08 1.312904758093967246e-08
.1406250	7.847626868543559897e-03 7.188214249254440968e-01 2.780692229193613388e-04 -2.779802122716341266e-04 -1.471719441722804246e-08 1.471246197533311317e-08
.1484375	7.845394443856255895e-03 7.188236573178492517e-01 2.934339961091488947e-04 -2.933400129310724525e-04 -1.639008053534488895e-08 1.638480775811724733e-08
.1562500	7.843042035202748424e-03 7.188260096922647335e-01 3.087852530240681745e-04 -3.086862991474606738e-04 -1.815166996564614695e-08 1.814582772431665047e-08
.1640625	7.840569750929738888e-03 7.188284819403539805e-01 3.241222894054890326e-04 -3.240183662128251745e-04 -2.000169186376990815e-08 1.999525099208484634e-08
.1718750	7.837977704881683716e-03 7.188310739482812739e-01 3.394444020811177476e-04 -3.393355110108637945e-04 -2.193986180383195608e-08 2.193279311403566398e-08
.1796875	7.835266016392077384e-03 7.188337855967202872e-01 3.547508890293188345e-04 -3.546370311215567067e-04 -2.396588182344535884e-08 2.395815608428190770e-08
.1875000	7.832434810274284398e-03 7.188366167608641888e-01 3.700410494241607173e-04 -3.699222256348174841e-04 -2.607944047126857750e-08 2.607102853872105220e-08
.1953125	7.829484216811977496e-03 7.188395673104354122e-01 3.853141836907135638e-04 -3.851903949870527123e-04 -2.828021285837945042e-08 2.827108565203520892e-08
.2031250	7.826414371749135235e-03 7.188426371096950929e-01 4.005695935607857337e-04 -4.004408409007570750e-04 -3.056786071181683067e-08 3.055798906827943957e-08
.2109375	7.823225416279626712e-03 7.188458260174538372e-01 4.158065821264384258e-04 -4.156728663667393769e-04 -3.294203242749132302e-08 3.293138716563640592e-08
.2187500	7.819917497036392093e-03 7.188491338870826031e-01 4.310244538909421505e-04 -4.308857758466368734e-04 -3.540236312532030617e-08 3.539091518713675434e-08
.2265625	7.816490766080206806e-03 7.188525605665241347e-01 4.462225148228450783e-04 -4.460788753084426778e-04 -3.794847471363235423e-08 3.793619478966973730e-08
.2343750	7.812945380888032879e-03 7.188561058983051755e-01 4.614000724128720790e-04 -4.612514718001317106e-04 -4.057997594171774313e-08 4.056683492522364578e-08
