#1_r	2_rho_self 3_rho_dist 4_j_self 5_j_dist 6_D_rho_shell_self 7_D_rho_shell_dist
.0000000	6.931272466252821340e-01 2.382404697768506496e-01 6.753140091554143964e-03 -2.716020063452617705e-03 0.000000000000000000e+00 0.000000000000000000e+00
.0078125	6.930217551223308847e-01 2.382829047281019297e-01 2.700639355338552150e-02 -1.086698393784146788e-02 -7.953434035872675660e-08 3.200876028431665589e-08
.0156250	6.927053769362935265e-01 2.384102549378507296e-01 5.398812920453366360e-02 -2.173366387635411456e-02 -3.178953014026930773e-07 1.280086542485037243e-07
.0234375	6.921784008896048057e-01 2.386224702813870557e-01 8.092058655244471765e-02 -3.259377371017535552e-02 -7.143574764958416541e-07 2.879204567064697485e-07
.0312500	6.914413078646390876e-01 2.389194982068919004e-01 1.077792201684744100e-01 -4.344580826690958020e-02 -1.267714429950466139e-06 5.116119110359563471e-07
.0390625	6.904947700724711757e-01 2.393012650564820820e-01 1.345395968579339296e-01 -5.428706123666771077e-02 -1.976282550214705539e-06 7.988974086759981565e-07
.0468750	6.893396500312459763e-01 2.397676759812620295e-01 1.611774327043633548e-01 -6.511481390841211692e-02 -2.837906424634439937e-06 1.149537543348984234e-06
.0546875	6.879769992563821157e-01 2.403186148326602045e-01 1.876686297926468683e-01 -7.592633215835320470e-02 -3.849965716171795356e-06 1.563238542927578759e-06
.0625000	6.864080566653987248e-01 2.409539440304616642e-01 2.139893125368672600e-01 -8.671886349705815178e-02 -5.009383517041996827e-06 2.039651582672377345e-06
.0703125	6.846342467007497934e-01 2.416735044080439154e-01 2.401158635363742633e-01 -9.748963418693179506e-02 -6.312636148805097797e-06 2.578371984382741336e-06
.0781250	6.826571771746473560e-01 2.424771150354073090e-01 2.660249588846141933e-01 -1.082358464412180865e-01 -7.755764373330863531e-06 3.178938306763825942e-06
.0859375	6.804786368404414088e-01 2.433645730206819291e-01 2.916936028567462813e-01 -1.189546757157664558e-01 -9.334385973801887559e-06 3.840831333149808557e-06
.0937500	6.781005926956866769e-01 2.443356532908785850e-01 3.170991619040250953e-01 -1.296432681045374125e-01 -1.104370966024504380e-05 4.563472963368440573e-06
.1015625	6.755251870225927879e-01 2.453901083527350591e-01 3.422193978845058382e-01 -1.402987378493705251e-01 -1.287855024910115361e-05 5.346225017356829741e-06
.1093750	6.727547341720891971e-01 2.465276680345926397e-01 3.670325004619314768e-01 -1.509181649747226572e-01 -1.483334506204386288e-05 6.188387958798955839e-06
.1171875	6.697917170982611301e-01 2.477480392103184048e-01 3.915171186067638587e-01 -1.614985930573489270e-01 -1.690217148487732881e-05 7.089199547704652615e-06
.1250000	6.666387836504236164e-01 2.490509055063660493e-01 4.156523911357297152e-01 -1.720370271408739882e-01 -1.907876562321931261e-05 8.047833431529909833e-06
.1328125	6.632987426305791967e-01 2.504359269931450416e-01 4.394179762291017255e-01 -1.825304318048566188e-01 -2.135654198818230082e-05 9.063397685034147586e-06
.1406250	6.597745596244808386e-01 2.519027398619413938e-01 4.627940798672725009e-01 -1.929757293974248000e-01 -2.372861414129971887e-05 1.013493330963982133e-05
.1484375	6.560693526149540267e-01 2.534509560887013291e-01 4.857614831313767922e-01 -2.033697984404199133e-01 -2.618781622530946360e-05 1.126141270355901835e-05
.1562500	6.521863873865632044e-01 2.550801630860608515e-01 5.083015683155522879e-01 -2.137094722154877502e-01 -2.872672530377457580e-05 1.244173811458679881e-05
.1640625	6.481290727310971000e-01 2.567899233450634533e-01 5.303963438018897136e-01 -2.239915375390459928e-01 -3.133768443085784987e-05 1.367474008757014461e-05
.1718750	6.439009554637198374e-01 2.585797740680751966e-01 5.520284676519295886e-01 -2.342127337338482107e-01 -3.401282636908376997e-05 1.495917591963717658e-05
.1796875	6.395057152599848971e-01 2.604492267944569228e-01 5.731812698722933419e-01 -2.443697518042142747e-01 -3.674409787230502013e-05 1.629372813558717557e-05
.1875000	6.349471593242199674e-01 2.623977670206146806e-01 5.938387733155465753e-01 -2.544592338215707628e-01 -3.952328444823109704e-05 1.767700299745598926e-05
.1953125	6.302292169000892619e-01 2.644248538160930972e-01 6.139857131805399604e-01 -2.644777725265967661e-01 -4.234203551455977395e-05 1.910752906126419114e-05
.2031250	6.253559336343968988e-01 2.665299194374283198e-01 6.336075550806512524e-01 -2.744219111535528555e-01 -4.519188986116717599e-05 2.058375579515427776e-05
.2109375	6.203314658054326358e-01 2.687123689415146788e-01 6.526905116516701355e-01 -2.842881434819659603e-01 -4.806430133067778250e-05 2.210405227266847028e-05
.2187500	6.151600744273657551e-01 2.709715798002813592e-01 6.712215576748903345e-01 -2.940729141202389485e-01 -5.095066462907084609e-05 2.366670595527807798e-05
.2265625	6.098461192423693111e-01 2.733069015185056738e-01 6.891884436948743087e-01 -3.037726190253593472e-01 -5.384234117867465113e-05 2.526992157856710911e-05
.2343750	6.043940526122998369e-01 2.757176552566220629e-01 7.065797081151146131e-01 -3.133836062620893870e-01 -5.673068492535236984e-05 2.691182015544854030e-05
.2421875	5.988084133218796179e-01 2.782031334604090911e-01 7.233846877584895196e-01 -3.229021770045541473e-01 -5.960706801397350901e-05 2.859043811173308221e-05
.2500000	5.930938203054089142e-01 2.807625994994574214e-01 7.395935268835103216e-01 -3.323245867825548316e-01 -6.246290624543860900e-05 3.030372656638121828e-05
.2578125	5.872549663090965710e-01 2.833952873163372854e-01 7.551971846509957231e-01 -3.416470469743195792e-01 -6.528968423211950847e-05 3.204955077191329039e-05
.2656250	5.812966115011216628e-01 2.861004010883961279e-01 7.701874410396243320e-01 -3.508657265468038133e-01 -6.807898016823629673e-05 3.382568972705058828e-05
.2734375	5.752235770415370375e-01 2.888771149041214903e-01 7.845569012125963582e-01 -3.599767540439486879e-01 -7.082249013521931067e-05 3.562983597581848407e-05
.2812500	5.690407386240924348e-01 2.917245724560062481e-01 7.982989983416359792e-01 -3.689762198228017098e-01 -7.351205186450358766e-05 3.745959560545856381e-05
.2890625	5.627530200019930096e-01 2.946418867518503237e-01 8.114079948976851142e-01 -3.778601785366291210e-01 -7.613966788076254651e-05 3.931248845593472908e-05
.2968750	5.563653865095248285e-01 2.976281398464220018e-01 8.238789824216539159e-01 -3.866246518637481699e-01 -7.869752795481702631e-05 4.118594855292372054e-05
.3046875	5.498828385913501204e-01 3.006823825953920948e-01 8.357078797922596891e-01 -3.952656314797771131e-01 -8.117803079581449436e-05 4.307732477559710976e-05
.3125000	5.433104053511434994e-01 3.038036344334305583e-01 8.468914300108778548e-01 -4.037790822707059135e-01 -8.357380491665482064e-05 4.498388177062424240e-05
.3203125	5.366531381310589710e-01 3.069908831783353942e-01 8.574271955274213042e-01 -4.121609457834978230e-01 -8.587772861095175551e-05 4.690280112196291577e-05
.3281250	5.299161041333233513e-01 3.102430848630342575e-01 8.673135521338437570e-01 -4.204071439100260932e-01 -8.808294898236170164e-05 4.883118278674573474e-05
.3359375	5.231043800950303524e-01 3.135591635972617697e-01 8.765496814553941363e-01 -4.285135827997734737e-01 -9.018289997192369719e-05 5.076604680527794378e-05
.3437500	5.162230460269612298e-01 3.169380114606817900e-01 8.851355620728469376e-01 -4.364761569960400323e-01 -9.217131933342444499e-05 5.270433529420813788e-05
.3515625	5.092771790269896570e-01 3.203784884291761004e-01 8.930719593114915256e-01 -4.442907537897156089e-01 -9.404226450989313345e-05 5.464291472891034355e-05
.3593750	5.022718471783331751e-01 3.238794223359750535e-01 9.003604137357115178e-01 -4.519532577839342480e-01 -9.579012737089727934e-05 5.657857852230990445e-05
.3671875	4.952121035426063078e-01 3.274396088692482776e-01 9.070032283904936321e-01 -4.594595556625797883e-01 -9.740964777224121718e-05 5.850804990497522899e-05
.3750000	4.881029802572915410e-01 3.310578116077192989e-01 9.130034548338628042e-01 -4.668055411548444056e-01 -9.889592590703671850e-05 6.042798511108259471e-05
.3828125	4.809494827468961953e-01 3.347327620958030492e-01 9.183648780061588468e-01 -4.739871201873242512e-01 -1.002444334191898316e-04 6.233497687356760926e-05
.3906250	4.737565840566931863e-01 3.384631599596953921e-01 9.230919999846989299e-01 -4.810002162148094840e-01 -1.014510232580465861e-04 6.422555823036902342e-05
.3984375	4.665292193175570867e-01 3.422476730657746935e-01 9.271900226741713880e-01 -4.878407757201514983e-01 -1.025119382542493540e-04 6.609620664377843563e-05
.4062500	4.592722803500066675e-01 3.460849377225965751e-01 9.306648294848542946e-01 -4.945047738731496167e-01 -1.034238184053720114e-04 6.794334843222515322e-05
.4140625	4.519906104151525383e-01 3.499735589276835035e-01 9.335229660526387363e-01 -5.009882203378026588e-01 -1.041837068615143508e-04 6.976336351332208037e-05
.4218750	4.446889991198179626e-01 3.539121106602232114e-01 9.357716200561689845e-01 -5.072871652167236789e-01 -1.047890546080884665e-04 7.155259045688922882e-05
.4296875	4.373721774826663800e-01 3.578991362207043503e-01 9.374186001877724550e-01 -5.133977051211147113e-01 -1.052377238458450479e-04 7.330733184312095618e-05
.4375000	4.300448131677208630e-01 3.619331486184212965e-01 9.384723143361348718e-01 -5.193159893541512417e-01 -1.055279900753640815e-04 7.502385992207280183e-05
.4453125	4.227115058912029877e-01 3.660126310076859957e-01 9.389417470394754162e-01 -5.250382261951536123e-01 -1.056585428943037687e-04 7.669842256861614238e-05
.4531250	4.153767830071583567e-01 3.701360371734826460e-01 9.388364362688186304e-01 -5.305606892715744038e-01 -1.056284855232792136e-04 7.832724952490992764e-05
.4609375	4.080450952768662765e-01 3.743017920672005450e-01 9.381664496017059207e-01 -5.358797240053192468e-01 -1.054373330795664376e-04 7.990655892259951787e-05
.4687500	4.007208128265589697e-01 3.785082923929697363e-01 9.369423598470696390e-01 -5.409917541196449520e-01 -1.050850096212207184e-04 8.143256407504395980e-05
.4765625	3.934082212974979731e-01 3.827539072450197311e-01 9.351752201822023380e-01 -5.458932881924809521e-01 -1.045718439882239255e-04 8.290148052826851405e-05
.4843750	3.861115181919834716e-01 3.870369787963655606e-01 9.328765388628355026e-01 -5.505809262416647698e-01 -1.038985644732656559e-04 8.430953335900994773e-05
.4921875	3.788348094183896508e-01 3.913558230390147830e-01 9.300582535676618079e-01 -5.550513663273655141e-01 -1.030662923568945719e-04 8.565296470533610847e-05
.5000000	3.715821060378455831e-01 3.957087305757694407e-01 9.267327054378355911e-01 -5.593014111567313762e-01 -1.020765343421266064e-04 8.692804151798556086e-05
.5078125	3.643573212147076523e-01 4.000939674635825005e-01 9.229126128720004374e-01 -5.633279746754666917e-01 -1.009311739358423728e-04 8.813106351214003268e-05
.5156250	3.571642673724995665e-01 4.045097761083043530e-01 9.186110451368101337e-01 -5.671280886309162383e-01 -9.963246181536533836e-05 8.925837130776416277e-05
.5234375	3.500066535565276582e-01 4.089543762105386504e-01 9.138413958520352764e-01 -5.706989090911775975e-01 -9.818300523279618929e-05 9.030635473641099396e-05
.5312500	3.428880830039247041e-01 4.134259657621998096e-01 9.086173564086621468e-01 -5.740377229044391072e-01 -9.658575650354295293e-05 9.127146129770438146e-05
.5390625	3.358120509214198579e-01 4.179227220932456577e-01 9.029528893774028120e-01 -5.771419540828759409e-01 -9.484400063464363899e-05 9.215020474481492381e-05
.5468750	3.287819424706885929e-01 4.224428029679334617e-01 8.968622019639127529e-01 -5.800091700952592078e-01 -9.296134214473228462e-05 9.293917377619437465e-05
