#1_r	2_rho_self 3_rho_dist 4_j_self 5_j_dist 6_D_rho_shell_self 7_D_rho_shell_dist
.0000000	7.634973794235597744e+00 3.256525188072344966e-05 3.685229176653592731e-01 -1.249373344060483032e-05 0.000000000000000000e+00 0.000000000000000000e+00
.0078125	7.629222728903577888e+00 3.276143059183223016e-05 1.472426139607421192e+00 -5.042880374341290189e-05 -4.335017815409116845e-06 1.489706727042517028e-10
.0156250	7.611995511893722366e+00 3.335708613283472346e-05 2.938202645754529385e+00 -1.019206217662826930e-04 -1.727481316334092374e-05 6.048413463943802680e-10
.0234375	7.583369885429686263e+00 3.436177201410206550e-05 4.390729886789074499e+00 -1.551753781257048104e-04 -3.862464273550273439e-05 1.394797652345403271e-09
.0312500	7.543474770161973986e+00 3.579358405059185344e-05 5.823507776394876601e+00 -2.112256795570033319e-04 -6.806335236755615601e-05 2.565187248642075762e-09
.0390625	7.492489298028106148e+00 3.767827048761773767e-05 7.230184202614680089e+00 -2.710742397056264963e-04 -1.051484393273909848e-04 4.183098450383227072e-09
.0468750	7.430641472404705183e+00 4.004965173476371376e-05 8.604601934639617866e+00 -3.357855439887202920e-04 -1.493230114222922366e-04 6.338612813223676909e-09
.0546875	7.358206469650791171e+00 4.295016808231189032e-05 9.940843488710982001e+00 -4.065025823223322732e-04 -1.999245180048967677e-04 9.147774324631542191e-09
.0625000	7.275504599746045464e+00 4.643156145744953278e-05 1.123327350087453169e+01 -4.844644449661927865e-04 -2.561950967204518746e-04 1.275633019403699186e-08
.0703125	7.182898947171239001e+00 5.055569865297648846e-05 1.247657818276275066e+01 -5.710249571677650238e-04 -3.172933517980789080e-04 1.734431075746556505e-08
.0781250	7.080792716339632697e+00 5.539554483102726579e-05 1.366580147533107947e+01 -6.676725290262197632e-04 -3.823073553997256239e-04 2.313152849581001771e-08
.0859375	6.969626308728087416e+00 6.103629748943628641e-05 1.479637755903593188e+01 -7.760513984536032694e-04 -4.502686434744601097e-04 3.038408890418509666e-08
.0937500	6.849874161339658762e+00 6.757669247414721525e-05 1.586415942661204781e+01 -8.979844454870544723e-04 -5.201669620908774177e-04 3.942201847948467822e-08
.1015625	6.722041378226866648e+00 7.513049500351698384e-05 1.686544327561711043e+01 -1.035497755964343014e-03 -5.909655096068968739e-04 5.062812769068614926e-08
.1093750	6.586660188493302925e+00 8.382819007413111478e-05 1.779698853146749116e+01 -1.190847112390258644e-03 -6.616164144407049152e-04 6.445823917331949848e-08
.1171875	6.444286265454412188e+00 9.381888798520865436e-05 1.865603336693658321e+01 -1.366546587540540258e-03 -7.310761876735409788e-04 8.145292331036558412e-08
.1250000	6.295494942466073773e+00 1.052724620881351214e-04 1.944030564019465146e+01 -1.565399413465229372e-03 -7.983208941841486413e-04 1.022508949085931904e-07
.1328125	6.140877361318730188e+00 1.183819371967098633e-04 2.014802922957068176e+01 -1.790531293792696488e-03 -8.623607953032433500e-04 1.276042351855722011e-07
.1406250	5.981036589048636998e+00 1.333661483788883828e-04 2.077792579847692878e+01 -2.045426320513854535e-03 -9.222542298198618815e-04 1.583956130301089873e-07
.1484375	5.816583738545869409e+00 1.504726910772635762e-04 2.132921207756675130e+01 -2.333965647743241334e-03 -9.771205181894311934e-04 1.956576876054328069e-07
.1562500	5.648134127457035802e+00 1.699811846533894055e-04 2.180159280241434772e+01 -2.660469062909953664e-03 -1.026151696541292195e-03 2.405948805343883016e-07
.1640625	5.476303508610585347e+00 1.922068724919956395e-04 2.219524949312472017e+01 -3.029739581741353049e-03 -1.068622912029668559e-03 2.946077104141409508e-07
.1718750	5.301704403561021905e+00 2.175045827204069582e-04 2.251082530665559034e+01 -3.447111175177042242e-03 -1.103901338639793738e-03 3.593198837086220097e-07
.1796875	5.124942568886741157e+00 2.462730743587604465e-04 2.274940623271129425e+01 -3.918499714608003615e-03 -1.131453502121071431e-03 4.366083336839210613e-07
.1875000	4.946613622619919326e+00 2.789597942957078303e-04 2.291249893937282422e+01 -4.450457196107038271e-03 -1.150850933624801738e-03 5.286363946672168485e-07
.1953125	4.767299855674887787e+00 3.160660708355633730e-04 2.300200560477912859e+01 -5.050229273422246479e-03 -1.161774103203340588e-03 6.378902868496539666e-07
.2031250	4.587567250415021114e+00 3.581527696648878489e-04 2.302019609588984395e+01 -5.725816094717117721e-03 -1.164014615934245338e-03 7.672190737170581596e-07
.2109375	4.407962725600671483e+00 4.058464378887682855e-04 2.296967787444015130e+01 -6.486036396879057975e-03 -1.157475684406454293e-03 9.198782308681075378e-07
.2187500	4.229011623936484554e+00 4.598459612462635349e-04 2.285336402357029328e+01 -7.340594765068431116e-03 -1.142170921071992843e-03 1.099576939066935207e-06
.2265625	4.051215455330132720e+00 5.209297586956651571e-04 2.267443979626617079e+01 -8.300151913367415091e-03 -1.118221521916011683e-03 1.310529178017532264e-06
.2343750	3.875049905830509012e+00 5.899635372066391881e-04 2.243632808878743390e+01 -9.376397784009782299e-03 -1.085851938592541236e-03 1.557508655020569844e-06
.2421875	3.700963119074782703e+00 6.679086277677770411e-04 2.214265423887252382e+01 -1.058212719814122238e-02 -1.045384159102934500e-03 1.845907550286938390e-06
.2500000	3.529374253981937937e+00 7.558309212554181755e-04 2.179721053996050273e+01 -1.193131772080846531e-02 -9.972307369707528613e-04 2.181799000624096193e-06
