#1_r	2_rho_self 3_rho_dist 4_j_self 5_j_dist 6_D_rho_shell_self 7_D_rho_shell_dist
.0000000	7.941234236948740488e+01 0.000000000000000000e+00 1.832404252129526867e+01 -0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
.0078125	7.912770934862663808e+01 0.000000000000000000e+00 7.290212069086010160e+01 -0.000000000000000000e+00 -2.143276117806908816e-04 0.000000000000000000e+00
.0156250	7.827991683375026355e+01 0.000000000000000000e+00 1.442420739409562884e+02 -0.000000000000000000e+00 -8.420014522452220563e-04 0.000000000000000000e+00
.0234375	7.688706755231252998e+01 0.000000000000000000e+00 2.125133231145591708e+02 -0.000000000000000000e+00 -1.838240018072156284e-03 0.000000000000000000e+00
.0312500	7.497861721183583938e+01 0.000000000000000000e+00 2.763179087348607936e+02 -0.000000000000000000e+00 -3.132128016114320464e-03 0.000000000000000000e+00
.0390625	7.259433887443856293e+01 0.000000000000000000e+00 3.344139459088764852e+02 -0.000000000000000000e+00 -4.631864674318458136e-03 0.000000000000000000e+00
.0468750	6.978294510712588306e+01 0.000000000000000000e+00 3.857555417967414542e+02 -0.000000000000000000e+00 -6.231479620918581146e-03 2.131628207280300852e-19
.0546875	6.660043465177655264e+01 0.000000000000000000e+00 4.295233136748543075e+02 -0.000000000000000000e+00 -7.818458452810955750e-03 -5.684341886080801952e-19
.0625000	6.310824191626178958e+01 0.000000000000000000e+00 4.651443141933000334e+02 -0.000000000000000000e+00 -9.281657137626417656e-03 6.394884621840902076e-19
.0703125	5.937127448830167253e+01 0.000000000000000000e+00 4.923007986532761606e+02 -0.000000000000000000e+00 -1.051887898406522401e-02 -5.684341886080801952e-19
.0781250	5.545592575551920334e+01 0.000000000000000000e+00 5.109279144520351110e+02 -0.000000000000000000e+00 -1.144353873308589890e-02 5.684341886080801952e-19
.0859375	5.142814667157298913e+01 0.000000000000000000e+00 5.212010038519451882e+02 -0.000000000000000000e+00 -1.198993834917052616e-02 -5.684341886080801952e-19
