#1_r	2_rho_self 3_rho_dist 4_j_self 5_j_dist 6_D_rho_shell_self 7_D_rho_shell_dist
.0000000	4.233523953247672958e-03 7.225596707207921909e-01 1.377993589457560120e-06 -1.334030635291583167e-06 0.000000000000000000e+00 0.000000000000000000e+00
.0078125	4.233502422277252326e-03 7.225596915648475616e-01 5.511932308133182801e-06 -5.336122775645435468e-06 -1.623393938623984834e-11 1.571617907120126397e-11
.0156250	4.233437830022997866e-03 7.225597540970172261e-01 1.102369642058675936e-05 -1.067211029237569164e-05 -6.493410629360152305e-11 6.286312100117763559e-11
.0234375	4.233330178455919739e-03 7.225598583151842114e-01 1.653512415056290763e-05 -1.600775919996522134e-05 -1.460955471424552224e-10 1.414360401086334425e-10
.0312500	4.233179470860926746e-03 7.225600042161749448e-01 2.204604732813919554e-05 -2.134292066102716490e-05 -2.597100065571123376e-10 2.514269608253072884e-10
.0390625	4.232985711836651128e-03 7.225601917955466469e-01 2.755629780903934289e-05 -2.667743223838670019e-05 -4.057659282430404110e-10 3.928247185400191146e-10
.0468750	4.232748907295223045e-03 7.225604210475876643e-01 3.306570748318193864e-05 -3.201113149486900511e-05 -5.842484562257333620e-10 5.656149608063155432e-10
.0546875	4.232469064461964400e-03 7.225606919653174698e-01 3.857410828345120279e-05 -3.734385607145895847e-05 -7.951394364291708906e-10 7.697801488515399036e-10
.0625000	4.232146191875022813e-03 7.225610045404872173e-01 4.408133219385712565e-05 -4.267544365177400323e-05 -1.038417418640635889e-09 1.005299559441730363e-09
.0703125	4.231780299384940540e-03 7.225613587635805191e-01 4.958721125819520736e-05 -4.800573196206414650e-05 -1.314057658723388822e-09 1.272149287139812243e-09
.0781250	4.231371398154151406e-03 7.225617546238130018e-01 5.509157758881721989e-05 -5.333455882094995104e-05 -1.622032121447736435e-09 1.570302246772792414e-09
.0859375	4.230919500656409211e-03 7.225621921091337496e-01 6.059426337495787962e-05 -5.866176208257911640e-05 -1.962309483145574494e-09 1.899728176359971628e-09
.0937500	4.230424620676162366e-03 7.225626712062255264e-01 6.609510089106152009e-05 -6.398717971478617983e-05 -2.334855135474045505e-09 2.260393640403091285e-09
.1015625	4.229886773307843517e-03 7.225631919005055526e-01 7.159392250577489847e-05 -6.931064977777623426e-05 -2.739631188786173772e-09 2.652262033363550717e-09
.1093750	4.229305974955111479e-03 7.225637541761259497e-01 7.709056069027386826e-05 -7.463201040280864618e-05 -3.176596476275328544e-09 3.075293583409966317e-09
.1171875	4.228682243330008153e-03 7.225643580159751833e-01 8.258484802653454082e-05 -7.995109984904047451e-05 -3.645706558471628925e-09 3.529445357162153481e-09
.1250000	4.228015597452066884e-03 7.225650034016780632e-01 8.807661721604853611e-05 -8.526775649642104327e-05 -4.146913727839374434e-09 4.014671263659064853e-09
.1328125	4.227306057647338411e-03 7.225656903135975195e-01 9.356570108831618882e-05 -9.058181883148108682e-05 -4.680167013879633098e-09 4.530922059634568127e-09
.1406250	4.226553645547364776e-03 7.225664187308351583e-01 9.905193260922873222e-05 -9.589312548285988669e-05 -5.245412188791265807e-09 5.078145354646679700e-09
.1484375	4.225758384088075179e-03 7.225671886312321490e-01 1.045351448898390601e-04 -1.012015152070944168e-04 -5.842591772899919048e-09 5.656285616731926907e-09
