#1_r	2_rho_self 3_rho_dist 4_j_self 5_j_dist 6_D_rho_shell_self 7_D_rho_shell_dist
.0000000	8.881116705638256690e+02 0.000000000000000000e+00 1.042063761503581190e+03 -0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
.0078125	8.723025610787489086e+02 0.000000000000000000e+00 4.056990001604375720e+03 -0.000000000000000000e+00 -1.183958765876967113e-02 0.000000000000000000e+00
.0156250	8.265437741119600332e+02 0.000000000000000000e+00 7.688387803084937332e+03 -0.000000000000000000e+00 -4.321833426537510792e-02 0.000000000000000000e+00
.0234375	7.555523152567611760e+02 0.000000000000000000e+00 1.054210896989662433e+04 -0.000000000000000000e+00 -8.321882492634304074e-02 0.000000000000000000e+00
.0312500	6.662917133360977004e+02 0.000000000000000000e+00 1.239564676848420640e+04 -0.000000000000000000e+00 -1.180379187032494920e-01 0.000000000000000000e+00
.0390625	5.668486662120627670e+02 0.000000000000000000e+00 1.318213338752654818e+04 -0.000000000000000000e+00 -1.357050875324217476e-01 0.000000000000000000e+00
.0468750	4.652375243040390842e+02 0.000000000000000000e+00 1.298311473234463119e+04 -0.000000000000000000e+00 -1.298286115192104351e-01 2.131628207280300852e-19
.0546875	3.683745353854940277e+02 0.000000000000000000e+00 1.199348191891789247e+04 -0.000000000000000000e+00 -1.011060299810108004e-01 -5.684341886080801952e-19
.0625000	2.813936809552458840e+02 0.000000000000000000e+00 1.047048762554128007e+04 -0.000000000000000000e+00 -5.633455612106601923e-02 6.394884621840902076e-19
.0703125	2.073727705179241809e+02 0.000000000000000000e+00 8.680839722589782468e+03 -0.000000000000000000e+00 -5.630865253912416789e-03 -5.684341886080801952e-19
.0781250	1.474363609896999492e+02 0.000000000000000000e+00 6.857672726749927278e+03 -0.000000000000000000e+00 4.089305515789099649e-02 5.684341886080801952e-19
.0859375	1.011290065923037531e+02 0.000000000000000000e+00 5.174217695584146895e+03 -0.000000000000000000e+00 7.579791897460784467e-02 -5.684341886080801952e-19
.0937500	6.692182094800818959e+01 0.000000000000000000e+00 3.735326389596798890e+03 -0.000000000000000000e+00 9.562180896474867242e-02 5.684341886080801952e-19
.1015625	4.272508424864125232e+01 0.000000000000000000e+00 2.583497143123931892e+03 -0.000000000000000000e+00 1.007532748737062778e-01 4.263256414560601705e-19
.1093750	2.631619692448461834e+01 0.000000000000000000e+00 1.713695013121696320e+03 -0.000000000000000000e+00 9.430100557807052919e-02 -1.705302565824240682e-18
.1171875	1.563830236393349438e+01 0.000000000000000000e+00 1.091093734904669418e+03 -0.000000000000000000e+00 8.059008873327748457e-02 7.105427357601002199e-19
.1250000	8.965672462564274525e+00 0.000000000000000000e+00 6.672378371261820575e+02 -0.000000000000000000e+00 6.383480300548649566e-02 5.684341886080801952e-19
.1328125	4.959095946911757480e+00 0.000000000000000000e+00 3.921238547311020284e+02 -0.000000000000000000e+00 4.729708710378390663e-02 5.684341886080801952e-19
.1406250	2.646348560605517264e+00 0.000000000000000000e+00 2.215554272266137446e+02 -0.000000000000000000e+00 3.298139728909289109e-02 5.684341886080801952e-19
.1484375	1.362428554898955868e+00 0.000000000000000000e+00 1.203975821003799922e+02 -0.000000000000000000e+00 2.173886761528925557e-02 -3.979039320256561463e-18
.1562500	6.767034937447494736e-01 0.000000000000000000e+00 6.294519285777811746e+01 -0.000000000000000000e+00 1.358691690818410007e-02 5.115907697472721660e-18
.1640625	3.242614466249604255e-01 0.000000000000000000e+00 3.166855077846116018e+01 -0.000000000000000000e+00 8.071895720376984565e-03 -3.979039320256561463e-18
.1718750	1.498983534501497628e-01 0.000000000000000000e+00 1.533584778207329258e+01 -0.000000000000000000e+00 4.566949048043528192e-03 5.684341886080801952e-19
.1796875	6.684878424037973832e-02 0.000000000000000000e+00 7.149555459339490326e+00 -0.000000000000000000e+00 2.464520022587169974e-03 5.684341886080801952e-19
.1875000	2.875898514043440102e-02 0.000000000000000000e+00 3.209269838207864378e+00 -0.000000000000000000e+00 1.270076496063636540e-03 5.684341886080801952e-19
.1953125	1.193501368994466863e-02 0.000000000000000000e+00 1.387209108999616802e+00 -0.000000000000000000e+00 6.256906473187768495e-04 5.684341886080801952e-19
.2031250	4.777767228305885086e-03 0.000000000000000000e+00 5.774684080023694266e-01 -0.000000000000000000e+00 2.949091209877855910e-04 5.684341886080801952e-19
.2109375	1.844847135923627758e-03 0.000000000000000000e+00 2.315249328309804955e-01 -0.000000000000000000e+00 1.330829542011746148e-04 2.842170943040400976e-19
.2187500	6.870792124790581646e-04 0.000000000000000000e+00 8.940761307721517559e-02 -0.000000000000000000e+00 5.753348690492495463e-05 -8.242295734817162204e-18
.2265625	2.467963913142471460e-04 0.000000000000000000e+00 3.325632955341020075e-02 -0.000000000000000000e+00 2.383971426500742358e-05 9.947598300641404042e-18
.2343750	8.549241433078012158e-05 0.000000000000000000e+00 1.191531390518699163e-02 -0.000000000000000000e+00 9.472128494224661658e-06 -8.526512829121203024e-18
.2421875	2.855885576708270220e-05 0.000000000000000000e+00 4.112150937349577477e-03 -0.000000000000000000e+00 3.610067850896902875e-06 9.663381206337363222e-18
.2500000	9.199037371935754219e-06 0.000000000000000000e+00 1.366970158314765498e-03 -0.000000000000000000e+00 1.320183444360399555e-06 -8.526512829121203024e-18
.2578125	2.856881846992978970e-06 0.000000000000000000e+00 4.376860385789195832e-04 -0.000000000000000000e+00 4.633531220804802259e-07 9.663381206337363222e-18
.2656250	8.553547690279839910e-07 0.000000000000000000e+00 1.349772583764556665e-04 -0.000000000000000000e+00 1.561122079765344630e-07 -8.526512829121203024e-18
.2734375	2.468628819336842558e-07 0.000000000000000000e+00 4.008914016546219911e-05 -0.000000000000000000e+00 5.049855214190627901e-08 9.663381206337363222e-18
.2812500	6.867009143594699120e-08 0.000000000000000000e+00 1.146643794501853554e-05 -0.000000000000000000e+00 1.568528561615292116e-08 -9.094947017729283123e-18
.2890625	1.840872689352514472e-08 0.000000000000000000e+00 3.158106647631240254e-06 -0.000000000000000000e+00 4.678607735776453120e-09 9.663381206337363222e-18
.2968750	4.755115928585689360e-09 0.000000000000000000e+00 8.374825395149540022e-07 -0.000000000000000000e+00 1.340222516597464936e-09 -8.526512829121203024e-18
.3046875	1.183344861550107008e-09 0.000000000000000000e+00 2.138075118703666179e-07 -0.000000000000000000e+00 3.687105571606005191e-10 -8.526512829121203024e-18
.3125000	2.836615842281552985e-10 0.000000000000000000e+00 5.254230462931429763e-08 -0.000000000000000000e+00 9.741874613582731970e-11 2.785327524179593255e-17
.3203125	6.548608443950057521e-11 0.000000000000000000e+00 1.242705003142078356e-08 -0.000000000000000000e+00 2.471928060739404270e-11 -2.671640686457976927e-17
.3281250	1.455697443319312062e-11 0.000000000000000000e+00 2.828306578170184040e-09 -0.000000000000000000e+00 6.023404044410938790e-12 9.663381206337363222e-18
