#1_r	2_rho_self 3_rho_dist 4_j_self 5_j_dist 6_D_rho_shell_self 7_D_rho_shell_dist
.0000000	1.487664150638113858e+00 6.559715309319355536e-02 2.411994015807295000e-02 -2.451012527957985299e-03 0.000000000000000000e+00 0.000000000000000000e+00
.0078125	1.487287432925825881e+00 6.563545790460922902e-02 9.644311372179004138e-02 -9.812644125348768398e-03 -2.840124384400866248e-07 2.890905968097712413e-08
.0156250	1.486157852064410978e+00 6.575050659741343839e-02 1.927397322329369445e-01 -1.963705902402068659e-02 -1.134611721881668723e-06 1.157074126560076061e-07
.0234375	1.484277123437051982e+00 6.594234876022697645e-02 2.887437309570657362e-01 -2.947369645620057099e-02 -2.547491398620920565e-06 2.606081949462435496e-07
.0312500	1.481648101190992328e+00 6.621112564944420242e-02 3.843097257676362233e-01 -3.933201100237937453e-02 -4.515499482503173816e-06 4.639653474445993360e-07
.0390625	1.478274771020311906e+00 6.655703451242644952e-02 4.792934396868275826e-01 -4.921914105930369487e-02 -7.028676440771449041e-06 7.262716875786879692e-07
.0468750	1.474162240096850152e+00 6.698032807601572713e-02 5.735520658788573201e-01 -5.914215020726487637e-02 -1.007430805385638560e-05 1.048156210441675325e-06
.0546875	1.469316724185426359e+00 6.748131388905909134e-02 6.669446254124267170e-01 -6.910800853083287620e-02 -1.363699282663603287e-05 1.430380620251625642e-06
.0625000	1.463745531988860815e+00 6.806035351907357978e-02 7.593323185729587976e-01 -7.912357395807845251e-02 -1.769872354288622824e-05 1.873835093404352449e-06
.0703125	1.457457046777990595e+00 6.871786160321469161e-02 8.505788684993405013e-01 -8.919557362406749235e-02 -2.223898246982287287e-05 2.379533274783654175e-06
.0781250	1.450460705371302339e+00 6.945430475376734858e-02 9.405508559551094550e-01 -9.933058526521421072e-02 -2.723484963811159952e-05 2.948606509617519867e-06
.0859375	1.442766974537963209e+00 7.027020031842634573e-02 1.029118044083190853e+00 -1.095350186524299829e-01 -3.266112354512983989e-05 3.582297313745215653e-06
.0937500	1.434387324906833294e+00 7.116611499570957289e-02 1.116153692038906797e+00 -1.198150970724114472e-01 -3.849045355634047406e-05 4.281952086102762759e-06
.1015625	1.425334202472490874e+00 7.214266330591834198e-02 1.201534856446443200e+00 -1.301768388676549648e-01 -4.469348321169548362e-05 5.049013067998800427e-06
.1093750	1.415620997797335079e+00 7.320050591815152607e-02 1.285142679677448996e+00 -1.406260390477811484e-01 -5.123900358096023048e-05 5.885009555131973260e-06
.1171875	1.405262013016415734e+00 7.434034783398879576e-02 1.366862664009701689e+00 -1.511682509861813628e-01 -5.809411575573818887e-05 6.791548369307066090e-06
