#1_r	2_rho_self 3_rho_dist 4_j_self 5_j_dist 6_D_rho_shell_self 7_D_rho_shell_dist
.0000000	2.199254258243063184e-02 7.054647373774135533e-01 2.147210658320908294e-05 -2.056677269024476118e-05 0.000000000000000000e+00 0.000000000000000000e+00
.0078125	2.199220708915062411e-02 7.054650587252589977e-01 8.588646100871066835e-05 -8.226714697912029806e-05 -2.529545783114262458e-10 2.422968032345096608e-10
.0156250	2.199120064001772873e-02 7.054660227696735175e-01 1.717650610191245875e-04 -1.645280986792840849e-04 -1.011741138658983657e-09 9.691137850009746083e-10
.0234375	2.198952332714862803e-02 7.054676294129808012e-01 2.576279402317638301e-04 -2.467734507405339173e-04 -2.276128182021608568e-09 2.180230684881712427e-09
.0312500	2.198717530405550763e-02 7.054698785091213509e-01 3.434672412452322021e-04 -3.289963692409969553e-04 -4.045729959071264847e-09 3.875280479980203448e-09
.0390625	2.198415678562265149e-02 7.054727698536426006e-01 4.292751102539238417e-04 -4.111893816087786035e-04 -6.320006593767413419e-09 6.053749501739869731e-09
.0468750	2.198046804807366611e-02 7.054763031837300025e-01 5.150436982472861303e-04 -4.933450198123523478e-04 -9.098264256273136432e-09 8.714977599153518046e-09
.0546875	2.197610942892934058e-02 7.054804781782469947e-01 6.007651622057519347e-04 -5.754558214690064233e-04 -1.237965538522400987e-08 1.185815834903403277e-08
.0625000	2.197108132695617388e-02 7.054852944577834073e-01 6.864316662948954928e-04 -6.575143309817121917e-04 -1.616317895914987209e-08 1.548233931192078094e-08
.0703125	2.196538420210558673e-02 7.054907515847129718e-01 7.720353830595882982e-04 -7.395131006830979459e-04 -2.044768081680193052e-08 1.958642233554464056e-08
.0781250	2.195901857544378666e-02 7.054968490632599343e-01 8.575684946172668077e-04 -8.214446919367901501e-04 -2.523185402753203204e-08 2.416916390354462496e-08
.0859375	2.195198502907234894e-02 7.055035863395733298e-01 9.430231938474253894e-04 -9.033016762813872447e-04 -3.051423930841679069e-08 2.922917553094262103e-08
.0937500	2.194428420603948549e-02 7.055109628018114698e-01 1.028391685577778603e-03 -9.850766365389063139e-04 -3.629322549263403296e-08 3.476492420521282566e-08
.1015625	2.193591681024207110e-02 7.055189777802342022e-01 1.113666187771089611e-03 -1.066762167937440609e-03 -4.256705004487937499e-08 4.077473287425803550e-08
.1093750	2.192688360631841332e-02 7.055276305473043852e-01 1.198838932707779747e-03 -1.148350879240922495e-03 -4.933379962439588483e-08 4.725678097813990331e-08
.1171875	2.191718541953178306e-02 7.055369203177975779e-01 1.283902168162098789e-03 -1.229835393843359270e-03 -5.659141069854989667e-08 5.420910502853981855e-08
.1250000	2.190682313564477901e-02 7.055468462489211667e-01 1.368848158581625896e-03 -1.311208350891490682e-03 -6.433767020273428941e-08 6.162959923210920048e-08
.1328125	2.189579770078447368e-02 7.055574074404415974e-01 1.453669186258554902e-03 -1.392462406400341024e-03 -7.257021624696769908e-08 6.951601615794445065e-08
.1406250	2.188411012129845568e-02 7.055686029348202659e-01 1.538357552497426894e-03 -1.473590234333244098e-03 -8.128653887253812527e-08 7.786596745418706347e-08
.1484375	2.187176146360172643e-02 7.055804317173581808e-01 1.622905578781308478e-03 -1.554584527731606158e-03 -9.048398085389486542e-08 8.667692460213595402e-08
.1562500	2.185875285401453830e-02 7.055928927163496178e-01 1.707305607929088254e-03 -1.635437999780720020e-03 -1.001597385471342295e-07 9.594621972248696109e-08
.1640625	2.184508547859119118e-02 7.056059848032429915e-01 1.791550005253883526e-03 -1.716143384918211723e-03 -1.103108627871218866e-07 1.056710464185073344e-07
.1718750	2.183076058293977745e-02 7.056197067928119404e-01 1.875631159713231355e-03 -1.796693439942487203e-03 -1.209342598284557439e-07 1.158484606690724042e-07
.1796875	2.181577947203301032e-02 7.056340574433339619e-01 1.959541485055726895e-03 -1.877080945057230110e-03 -1.320266923344881652e-07 1.264753817579134130e-07
.1875000	2.180014351001006295e-02 7.056490354567771517e-01 2.043273420960334263e-03 -1.957298704965637626e-03 -1.435847804082257763e-07 1.375485932564135646e-07
.1953125	2.178385411996957427e-02 7.056646394789963805e-01 2.126819434170812428e-03 -2.037339549943339989e-03 -1.556050026744948539e-07 1.490647440350212550e-07
.2031250	2.176691278375377653e-02 7.056808680999365757e-01 2.210172019627032469e-03 -2.117196336911320032e-03 -1.680836973992772205e-07 1.610203493322082185e-07
.2109375	2.174932104172383127e-02 7.056977198538458840e-01 2.293323701588301233e-03 -2.196861950501727279e-03 -1.810170636615371547e-07 1.734117918522226660e-07
.2187500	2.173108049252638757e-02 7.057151932194953847e-01 2.376267034749801610e-03 -2.276329304081059490e-03 -1.944011625607444934e-07 1.862353229122248941e-07
.2265625	2.171219279285148754e-02 7.057332866204083510e-01 2.458994605350595108e-03 -2.355591340844398474e-03 -2.082319184729542151e-07 1.994870636282719798e-07
.2343750	2.169265965718180506e-02 7.057519984250971712e-01 2.541499032282956705e-03 -2.434641034831486195e-03 -2.225051203526184972e-07 2.131630061427092322e-07
.2421875	2.167248285753324219e-02 7.057713269473081530e-01 2.623772968186166565e-03 -2.513471391971222602e-03 -2.372164230663998100e-07 2.272590148882880656e-07
.2500000	2.165166422318703585e-02 7.057912704462749875e-01 2.705809100536749057e-03 -2.592075451111952589e-03 -2.523613487820775217e-07 2.417708278974650864e-07
.2578125	2.163020564041335386e-02 7.058118271269796518e-01 2.787600152731606329e-03 -2.670446285030436684e-03 -2.679352883862939905e-07 2.566940581491472628e-07
.2656250	2.160810905218648117e-02 7.058329951404218594e-01 2.869138885162048069e-03 -2.748577001497665151e-03 -2.839335029586820276e-07 2.720241949494450971e-07
.2734375	2.158537645789158910e-02 7.058547725838960618e-01 2.950418096283158320e-03 -2.826460744216774401e-03 -3.003511252682855802e-07 2.877566053585667783e-07
.2812500	2.156200991302327161e-02 7.058771575012759980e-01 3.031430623670283708e-03 -2.904090693881755669e-03 -3.171831613212461561e-07 3.038865356492692637e-07
.2890625	2.153801152887579312e-02 7.059001478833079046e-01 3.112169345070192605e-03 -2.981460069150898562e-03 -3.344244919546568858e-07 3.204091128092656572e-07
.2968750	2.151338347222514838e-02 7.059237416679106092e-01 3.192627179446461128e-03 -3.058562127613129178e-03 -3.520698744473449612e-07 3.373193460703483252e-07
.3046875	2.148812796500305239e-02 7.059479367404840611e-01 3.272797088010204192e-03 -3.135390166796980793e-03 -3.701139441888124154e-07 3.546121284826498160e-07
.3125000	2.146224728396286391e-02 7.059727309342243018e-01 3.352672075244367278e-03 -3.211937525129826554e-03 -3.885512163816429621e-07 3.722822385232405356e-07
.3203125	2.143574376033755002e-02 7.059981220304474281e-01 3.432245189922689121e-03 -3.288197582897112170e-03 -4.073760877709631739e-07 3.903243417335212029e-07
.3281250	2.140861977948971609e-02 7.060241077589203273e-01 3.511509526113121282e-03 -3.364163763187377754e-03 -4.265828384238546220e-07 4.087329924005978089e-07
.3359375	2.138087778055388494e-02 7.060506857981981854e-01 3.590458224176140689e-03 -3.439829532844385085e-03 -4.461656335349850749e-07 4.275026352626199309e-07
.3437500	2.135252025607093512e-02 7.060778537759705431e-01 3.669084471751737908e-03 -3.515188403390823169e-03 -4.661185252711242256e-07 4.466276072553121660e-07
.3515625	2.132354975161495150e-02 7.061056092694137920e-01 3.747381504735747271e-03 -3.590233931980435500e-03 -4.864354546467453169e-07 4.661021392897702376e-07
.3593750	2.129396886541240139e-02 7.061339498055511088e-01 3.825342608248849530e-03 -3.664959722286198485e-03 -5.071102534527938603e-07 4.859203580508620268e-07
.3671875	2.126378024795386179e-02 7.061628728616194950e-01 3.902961117591807749e-03 -3.739359425388499858e-03 -5.281366461655957081e-07 5.060762878549418729e-07
