#1_r	2_rho_self 3_rho_dist 4_j_self 5_j_dist 6_D_rho_shell_self 7_D_rho_shell_dist
.0000000	1.187867050396835579e-03 7.255122511923171036e-01 1.657125626025601761e-07 -1.609014361747540534e-07 0.000000000000000000e+00 0.000000000000000000e+00
.0078125	1.187864461147290773e-03 7.255122537063930510e-01 6.628480831577521215e-07 -6.436057446990162134e-07 -1.952246624012388311e-12 1.895575387454717970e-12
.0156250	1.187856693432522929e-03 7.255122612486208933e-01 1.325687497305549911e-06 -1.287204476341230475e-06 -7.808901388364765198e-12 7.582218985932587856e-12
.0234375	1.187843747354120271e-03 7.255122738188912734e-01 1.988509573572216915e-06 -1.930785693105008249e-06 -1.756970897253545866e-11 1.705968310838912525e-11
.0312500	1.187825623081396583e-03 7.255122914170397674e-01 2.651305643516788102e-06 -2.574341685601666541e-06 -3.123424385804984768e-11 3.032755495395445242e-11
.0390625	1.187802320851385129e-03 7.255123140428365591e-01 3.314067039253409952e-06 -3.217864033899786591e-06 -4.880191034270509560e-11 4.738525662878468255e-11
.0468750	1.187773840968834108e-03 7.255123416959859961e-01 3.976785093617873912e-06 -3.861344339384231716e-06 -7.027194257352986845e-11 6.823204517572568488e-11
.0546875	1.187740183806200792e-03 7.255123743761265898e-01 4.639451140445172150e-06 -4.504774189229010517e-06 -9.564340457832166370e-11 9.286701259353381203e-11
.0625000	1.187701349803641773e-03 7.255124120828315704e-01 5.302056514652764285e-06 -5.148145184818986309e-06 -1.249151903047474213e-10 1.212890859066118043e-10
.0703125	1.187657339469005155e-03 7.255124548156081099e-01 5.964592552518133139e-06 -5.791448913328167691e-06 -1.580860236899406265e-10 1.534970271772906379e-10
.0781250	1.187608153377818195e-03 7.255125025738978772e-01 6.627050591817562619e-06 -6.434676969035990624e-06 -1.951544586828446728e-10 1.894894335963126542e-10
.0859375	1.187553792173275157e-03 7.255125553570770380e-01 7.289421971978793380e-06 -7.077820960432745778e-06 -2.361188793456592232e-10 2.292647375265466587e-10
.0937500	1.187494256566223655e-03 7.255126131644559218e-01 7.951698034414089733e-06 -7.720872488903296471e-06 -2.809774999210090852e-10 2.728212065877810816e-10
.1015625	1.187429547335148170e-03 7.255126759952792437e-01 8.613870122547995223e-06 -8.363823148727078660e-06 -3.297283648903693215e-10 3.201569437177865021e-10
.1093750	1.187359665326154657e-03 7.255127438487263269e-01 9.275929582081010594e-06 -9.006664541288955661e-06 -3.823693490889735105e-10 3.712698872609943473e-10
.1171875	1.187284611452950160e-03 7.255128167239106585e-01 9.937867761211638395e-06 -9.649388282184645504e-06 -4.388981578026807574e-10 4.261578111247610812e-10
.1250000	1.187204386696824382e-03 7.255128946198803330e-01 1.059967601073352750e-05 -1.029198597279901151e-05 -4.993123268381971761e-10 4.848183247505022375e-10
.1328125	1.187118992106628215e-03 7.255129775356178312e-01 1.126134568420200655e-05 -1.093444923583319905e-05 -5.636092226671274804e-10 5.472488733529457787e-10
.1406250	1.187028428798750108e-03 7.255130654700402415e-01 1.192286813833653980e-05 -1.157676968688292618e-05 -6.317860426208188759e-10 6.134467379972919684e-10
.1484375	1.186932697957092213e-03 7.255131584219989271e-01 1.258423473304848272e-05 -1.221893892733305620e-05 -7.038398147779512479e-10 6.834090356394595858e-10
.1562500	1.186831800833044147e-03 7.255132563902799703e-01 1.324543683148271533e-05 -1.286094858699016186e-05 -7.797673984233366617e-10 7.571327194288990667e-10
.1640625	1.186725738745457405e-03 7.255133593736038389e-01 1.390646580054499815e-05 -1.350279029566081590e-05 -8.595654839355094467e-10 8.346145786319869973e-10
.1718750	1.186614513080613484e-03 7.255134673706258308e-01 1.456731301084646102e-05 -1.414445567604616372e-05 -9.432305930739960969e-10 9.158512390461394048e-10
.1796875	1.186498125292197430e-03 7.255135803799355187e-01 1.522796983693952555e-05 -1.478593636505820541e-05 -1.030759079055365636e-09 1.000839162808575562e-09
.1875000	1.186376576901262492e-03 7.255136984000575273e-01 1.588842765758158304e-05 -1.542722399960894109e-05 -1.122147126826900152e-09 1.089574648964197846e-09
.1953125	1.186249869496199981e-03 7.255138214294508670e-01 1.654867785577662787e-05 -1.606831022371579820e-05 -1.217390753091573997e-09 1.182053833247986887e-09
.2031250	1.186118004732703490e-03 7.255139494665093780e-01 1.720871181909444658e-05 -1.670918666718534951e-05 -1.316485806694967001e-09 1.278272688517434635e-09
.2109375	1.185980984333732252e-03 7.255140825095615087e-01 1.786852093986490697e-05 -1.734984498114044982e-05 -1.419427968538111898e-09 1.378227024890765826e-09
.2187500	1.185838810089474057e-03 7.255142205568706482e-01 1.852809661528898033e-05 -1.799027683802023603e-05 -1.526212752107070240e-09 1.481912489852965783e-09
.2265625	1.185691483857306654e-03 7.255143636066347934e-01 1.918743024754976378e-05 -1.863047388894756295e-05 -1.636835503273093215e-09 1.589324568433969812e-09
.2343750	1.185539007561757854e-03 7.255145116569872155e-01 1.984651324420105833e-05 -1.927042779215071278e-05 -1.751291401068111534e-09 1.700458583633324274e-09
.2421875	1.185381383194461513e-03 7.255146647059955711e-01 2.050533701827839117e-05 -1.991013022006882238e-05 -1.869575457205119365e-09 1.815309696452383154e-09
.2500000	1.185218612814116544e-03 7.255148227516627912e-01 2.116389298836840460e-05 -2.054957284514102867e-05 -1.991682516949699888e-09 1.933872905987566051e-09
.2578125	1.185050698546440085e-03 7.255149857919266365e-01 2.182217257899743412e-05 -2.118874736112275059e-05 -2.117607259011777958e-09 2.056143050129799564e-09
.2656250	1.184877642584123043e-03 7.255151538246600307e-01 2.248016722058987504e-05 -2.182764544045312505e-05 -2.247344195600020676e-09 2.182114805149293514e-09
.2734375	1.184699447186780873e-03 7.255153268476708384e-01 2.313786834980124940e-05 -2.246625876978214364e-05 -2.380887673469889284e-09 2.311782686539309833e-09
.2812500	1.184516114680905438e-03 7.255155048587021982e-01 2.379526740974025056e-05 -2.310457907128693478e-05 -2.518231873018806146e-09 2.445141048846855239e-09
.2890625	1.184327647459814271e-03 7.255156878554323008e-01 2.445235585001037659e-05 -2.374259803872291741e-05 -2.659370809814376720e-09 2.582184086236116962e-09
.2968750	1.184134047983597662e-03 7.255158758354743886e-01 2.510912512704299715e-05 -2.438030738005636522e-05 -2.804298333527466361e-09 2.722905832421851547e-09
.3046875	1.183935318779066187e-03 7.255160687963774224e-01 2.576556670419449802e-05 -2.501769881035897924e-05 -2.953008129649159681e-09 2.867300161415453787e-09
.3125000	1.183731462439694543e-03 7.255162667356254147e-01 2.642167205188505896e-05 -2.565476405891331524e-05 -3.105493718364993377e-09 3.015360787175236753e-09
.3203125	1.183522481625566688e-03 7.255164696506375410e-01 2.707743264791784288e-05 -2.629149486210735631e-05 -3.261748456090396592e-09 3.167081264410232152e-09
.3281250	1.183308379063316646e-03 7.255166775387690281e-01 2.773283997759001807e-05 -2.692788296343451293e-05 -3.421765534761256574e-09 3.322454988862189428e-09
.3359375	1.183089157546070172e-03 7.255168903973099326e-01 2.838788553381765833e-05 -2.756392009928276821e-05 -3.585537982979670110e-09 3.481475197170125351e-09
.3437500	1.182864819933382959e-03 7.255171082234862512e-01 2.904256081742717654e-05 -2.819959802735638732e-05 -3.753058665653119490e-09 3.644134967452084281e-09
.3515625	1.182635369151179916e-03 7.255173310144595877e-01 2.969685733732185806e-05 -2.883490851246506281e-05 -3.924320284881544301e-09 3.810427220004575204e-09
.3593750	1.182400808191689905e-03 7.255175587673270421e-01 3.035076661059288305e-05 -2.946984332652391458e-05 -4.099315379673118861e-09 3.980344716736361647e-09
.3671875	1.182161140113382200e-03 7.255177914791215432e-01 3.100428016276912668e-05 -3.010439424855348989e-05 -4.278036327169942809e-09 4.153880062410798032e-09
.3750000	1.181916368040899059e-03 7.255180291468119602e-01 3.165738952798369255e-05 -3.073855305046890862e-05 -4.460475341899750362e-09 4.331025704282787136e-09
.3828125	1.181666495164987842e-03 7.255182717673027692e-01 3.231008624909881277e-05 -3.137231155392328219e-05 -4.646624476976058390e-09 4.511773933012497859e-09
.3906250	1.181411524742432715e-03 7.255185193374346087e-01 3.296236187802503714e-05 -3.200566154504258520e-05 -4.836475624351300234e-09 4.696116882546563890e-09
.3984375	1.181151460095982656e-03 7.255187718539839459e-01 3.361420797576286645e-05 -3.263859483837450171e-05 -5.030020514460443203e-09 4.884046530817531916e-09
.4062500	1.180886304614279896e-03 7.255190293136634105e-01 3.426561611263867491e-05 -3.327110326978299781e-05 -5.227250718039533578e-09 5.075554699586205135e-09
.4140625	1.180616061751786411e-03 7.255192917131219055e-01 3.491657786854063250e-05 -3.390317864671033021e-05 -5.428157644714604235e-09 5.270633056019269413e-09
.4218750	1.180340735028708680e-03 7.255195590489442736e-01 3.556708483300197177e-05 -3.453481282633674709e-05 -5.632732544734731358e-09 5.469273111352590925e-09
.4296875	1.180060328030920489e-03 7.255198313176518532e-01 3.621712860539527679e-05 -3.516599765873706929e-05 -5.840966508962042918e-09 5.671466222615384804e-09
.4375000	1.179774844409888120e-03 7.255201085157022556e-01 3.686670079523779453e-05 -3.579672500109154498e-05 -6.052850469379089761e-09 5.877203592492553264e-09
.4453125	1.179484287882586217e-03 7.255203906394896984e-01 3.751579302227470158e-05 -3.642698672479127708e-05 -6.268375199164344859e-09 6.086476270044106084e-09
.4531250	1.179188662231421460e-03 7.255206776853446726e-01 3.816439691654849309e-05 -3.705677470833279585e-05 -6.487531312983075584e-09 6.299275150354333456e-09
.4609375	1.178887971304148213e-03 7.255209696495344973e-01 3.881250411880143858e-05 -3.768608083731805891e-05 -6.710309268688209026e-09 6.515590976099439808e-09
.4687500	1.178582219013786557e-03 7.255212665282630979e-01 3.946010628054497094e-05 -3.831489701866530595e-05 -6.936699366028032687e-09 6.735414336838109043e-09
.4765625	1.178271409338535556e-03 7.255215683176710062e-01 4.010719506417070868e-05 -3.894321516639820402e-05 -7.166691748006215893e-09 6.958735670213878556e-09
.4843750	1.177955546321688470e-03 7.255218750138359152e-01 4.075376214326964508e-05 -3.957102719454042017e-05 -7.400276401851036339e-09 7.185545262025083977e-09
.4921875	1.177634634071544721e-03 7.255221866127722352e-01 4.139979920275704828e-05 -4.019832503843190352e-05 -7.637443158157176073e-09 7.415833246929848664e-09
.5000000	1.177308676761320769e-03 7.255225031104313160e-01 4.204529793895572798e-05 -4.082510064762345792e-05 -7.878181691878262126e-09 7.649589608573759026e-09
.5078125	1.176977678629059255e-03 7.255228245027018907e-01 4.269025005992910238e-05 -4.145134597877131455e-05 -8.122481523926695029e-09 7.886804180080587770e-09
.5156250	1.176641643977537717e-03 7.255231507854097428e-01 4.333464728555058709e-05 -4.207705298853170461e-05 -8.370332019463911986e-09 8.127466644965998434e-09
.5234375	1.176300577174175556e-03 7.255234819543179281e-01 4.397848134771176198e-05 -4.270221366198256874e-05 -8.621722390714793628e-09 8.371566536969910615e-09
.5312500	1.175954482650938635e-03 7.255238180051267749e-01 4.462174399057217133e-05 -4.332681999130727490e-05 -8.876641695729770033e-09 8.619093241111209847e-09
.5390625	1.175603364904243432e-03 7.255241589334744390e-01 4.526442697053156827e-05 -4.395086398290004581e-05 -9.135078838666821486e-09 8.870035993877590514e-09
.5468750	1.175247228494860977e-03 7.255245047349362375e-01 4.590652205660461505e-05 -4.457433763604967680e-05 -9.397022573509607351e-09 9.124383883413190189e-09
.5546875	1.174886078047816459e-03 7.255248554050255372e-01 4.654802103058741647e-05 -4.519723298557210001e-05 -9.662461499624353099e-09 9.382125850292412137e-09
.5625000	1.174519918252289481e-03 7.255252109391929771e-01 4.718891568715466445e-05 -4.581954208049410227e-05 -9.931384066579342043e-09 9.643250689170823961e-09
.5703125	1.174148753861513871e-03 7.255255713328275791e-01 4.782919783394290469e-05 -4.644125696273704307e-05 -1.020377857140930663e-08 9.907747047059878874e-09
.5781250	1.173772589692672957e-03 7.255259365812558592e-01 4.846885929196687037e-05 -4.706236970264399133e-05 -1.047963316281652656e-08 1.017560342459145152e-08
.5859375	1.173391430626797216e-03 7.255263066797428273e-01 4.910789189564723767e-05 -4.768287237055801597e-05 -1.075893583717402279e-08 1.044680817866350401e-08
.5937500	1.173005281608656717e-03 7.255266816234913207e-01 4.974628749297715924e-05 -4.830275706524389534e-05 -1.104167444360149177e-08 1.072134951942249634e-08
.6015625	1.172614147646655744e-03 7.255270614076425595e-01 5.038403794574430883e-05 -4.892201589257183514e-05 -1.132783668035042363e-08 1.099921551420690705e-08
.6093750	1.172218033812723933e-03 7.255274460272761461e-01 5.102113512961414798e-05 -4.954064095841204107e-05 -1.161741009903849594e-08 1.128039408467174171e-08
.6171875	1.171816945242207426e-03 7.255278354774101768e-01 5.165757093442135961e-05 -5.015862441126728299e-05 -1.191038210330619440e-08 1.156487301099185114e-08
.6250000	1.171410887133756545e-03 7.255282297530013524e-01 5.229333726430862583e-05 -5.077595838542947604e-05 -1.220673994863252854e-08 1.185263992913521165e-08
.6328125	1.170999864749214551e-03 7.255286288489448676e-01 5.292842603785152811e-05 -5.139263503650681741e-05 -1.250647074512611944e-08 1.214368233449114759e-08
.6406250	1.170583883413503805e-03 7.255290327600749656e-01 5.356282918825283623e-05 -5.200864655563464112e-05 -1.280956145589762263e-08 1.243798757870173832e-08
.6484375	1.170162948514510189e-03 7.255294414811647163e-01 5.419653866352291960e-05 -5.262398511973742643e-05 -1.311599889999071185e-08 1.273554287445133455e-08
.6562500	1.169737065502967971e-03 7.255298550069261276e-01 5.482954642663240286e-05 -5.323864292705593471e-05 -1.342576975047027449e-08 1.303633529198933255e-08
.6640625	1.169306239892340749e-03 7.255302733320104780e-01 5.546184445572033272e-05 -5.385261220425263673e-05 -1.373886053635864442e-08 1.334035176362880095e-08
.6718750	1.168870477258703933e-03 7.255306964510083167e-01 5.609342474421907809e-05 -5.446588517799000329e-05 -1.405525764412329967e-08 1.364757908125735689e-08
.6796875	1.168429783240623309e-03 7.255311243584494640e-01 5.672427930106249683e-05 -5.507845409624678723e-05 -1.437494731632682584e-08 1.395800389786039435e-08
.6875000	1.167984163539034261e-03 7.255315570488031218e-01 5.735440015079695808e-05 -5.569031122831802350e-05 -1.469791565313905024e-08 1.427161272886667866e-08
.6953125	1.167533623917117735e-03 7.255319945164784290e-01 5.798377933378950910e-05 -5.630144884349874701e-05 -1.502414861324963392e-08 1.458839195251027284e-08
.7031250	1.167078170200178166e-03 7.255324367558240173e-01 5.861240890642216428e-05 -5.691185923240027478e-05 -1.535363201563555474e-08 1.490832780906004191e-08
.7109375	1.166617808275515096e-03 7.255328837611284554e-01 5.924028094121680521e-05 -5.752153471405563323e-05 -1.568635153621933415e-08 1.523140640428799482e-08
.7187500	1.166152544092298937e-03 7.255333355266202489e-01 5.986738752697395860e-05 -5.813046760749784880e-05 -1.602229271320254883e-08 1.555761370628516681e-08
.7265625	1.165682383661441075e-03 7.255337920464678403e-01 6.049372076903647422e-05 -5.873865025307623000e-05 -1.636144094554703613e-08 1.588693554936515581e-08
.7343750	1.165207333055465503e-03 7.255342533147803863e-01 6.111927278935891383e-05 -5.934607501245636740e-05 -1.670378149219331758e-08 1.621935763426618784e-08
.7421875	1.164727398408377853e-03 7.255347193256067584e-01 6.174403572667408469e-05 -5.995273425440927895e-05 -1.704929947638378557e-08 1.655486552594398736e-08
.7500000	1.164242585915532899e-03 7.255351900729367642e-01 6.236800173682610637e-05 -6.055862036191683728e-05 -1.739797988398184255e-08 1.689344465846787250e-08
.7578125	1.163752901833500992e-03 7.255356655507008146e-01 6.299116299268714414e-05 -6.116372575348805185e-05 -1.774980756116040436e-08 1.723508033195209044e-08
.7656250	1.163258352479935778e-03 7.255361457527697011e-01 6.361351168437945347e-05 -6.176804284763193209e-05 -1.810476722379439384e-08 1.757975771602637930e-08
.7734375	1.162758944233435862e-03 7.255366306729553738e-01 6.423504001966395816e-05 -6.237156407706834216e-05 -1.846284344869886327e-08 1.792746184903215713e-08
.7812500	1.162254683533407978e-03 7.255371203050107187e-01 6.485574022381535020e-05 -6.297428191004428299e-05 -1.882402067938216125e-08 1.827817763694561541e-08
.7890625	1.161745576879930162e-03 7.255376146426298911e-01 6.547560453991352336e-05 -6.357618881480675554e-05 -1.918828322635457694e-08 1.863188985969266400e-08
.7968750	1.161231630833610591e-03 7.255381136794479824e-01 6.609462522903786219e-05 -6.417727728802447018e-05 -1.955561526632676569e-08 1.898858316492946272e-08
.8046875	1.160712852015447719e-03 7.255386174090419082e-01 6.671279457029499760e-05 -6.477753982636613728e-05 -1.992600084423923661e-08 1.934824207518559577e-08
.8125000	1.160189247106687381e-03 7.255391258249297426e-01 6.733010486112411819e-05 -6.537696896913303135e-05 -2.029942387414829285e-08 1.971085098111613739e-08
.8203125	1.159660822848680110e-03 7.255396389205714947e-01 6.794654841746350371e-05 -6.597555725562642692e-05 -2.067586813840671909e-08 2.007639415120499336e-08
.8281250	1.159127586042735421e-03 7.255401566893688869e-01 6.856211757375052507e-05 -6.657329725356930794e-05 -2.105531728913146135e-08 2.044485572495036207e-08
.8359375	1.158589543549976963e-03 7.255406791246657994e-01 6.917680468315756670e-05 -6.717018153779008571e-05 -2.143775485049959251e-08 2.081621971635527792e-08
.8437500	1.158046702291195065e-03 7.255412062197479361e-01 6.979060211786958234e-05 -6.776620270443345362e-05 -2.182316421707186865e-08 2.119047001594376479e-08
.8515625	1.157499069246698204e-03 7.255417379678433809e-01 7.040350226908409503e-05 -6.836135339227666918e-05 -2.221152865524267414e-08 2.156759038935973765e-08
.8593750	1.156946651456163162e-03 7.255422743621228188e-01 7.101549754713609719e-05 -6.895562621167528050e-05 -2.260283130611773331e-08 2.194756447997381596e-08
