#1_r	2_rho_self 3_rho_dist 4_j_self 5_j_dist 6_D_rho_shell_self 7_D_rho_shell_dist
.0000000	2.061707928356851482e+02 0.000000000000000000e+00 9.019674327230677591e+01 -0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
.0078125	2.047770568316790047e+02 0.000000000000000000e+00 3.571288631778916169e+02 -0.000000000000000000e+00 -1.048239983628172908e-03 0.000000000000000000e+00
.0156250	2.006521252829474520e+02 0.000000000000000000e+00 6.998703341249984078e+02 -0.000000000000000000e+00 -4.052193191059305470e-03 0.000000000000000000e+00
.0234375	1.939610743049996699e+02 0.000000000000000000e+00 1.014798242196164210e+03 -0.000000000000000000e+00 -8.609320745132346617e-03 0.000000000000000000e+00
.0312500	1.849668088722881407e+02 0.000000000000000000e+00 1.290320890221441005e+03 -0.000000000000000000e+00 -1.411143908247778321e-02 0.000000000000000000e+00
.0390625	1.740129270641894834e+02 0.000000000000000000e+00 1.517384100158147703e+03 -0.000000000000000000e+00 -1.982831890170846240e-02 0.000000000000000000e+00
.0468750	1.615019634917417477e+02 0.000000000000000000e+00 1.689947309986569962e+03 -0.000000000000000000e+00 -2.500573034808620254e-02 2.131628207280300852e-19
.0546875	1.478709316626931241e+02 0.000000000000000000e+00 1.805198921423087086e+03 -0.000000000000000000e+00 -2.896308985516922105e-02 -5.684341886080801952e-19
.0625000	1.335662282411005322e+02 0.000000000000000000e+00 1.863506824000115557e+03 -0.000000000000000000e+00 -3.117659728066801347e-02 6.394884621840902076e-19
.0703125	1.190198854378889592e+02 0.000000000000000000e+00 1.868127480689171534e+03 -0.000000000000000000e+00 -3.133678465041357664e-02 -5.684341886080801952e-19
.0781250	1.046288826081721055e+02 0.000000000000000000e+00 1.824719873056963479e+03 -0.000000000000000000e+00 -2.937405787135598245e-02 5.684341886080801952e-19
.0859375	9.073880151289202445e+01 0.000000000000000000e+00 1.740726292481055680e+03 -0.000000000000000000e+00 -2.545116871911130493e-02 -5.684341886080801952e-19
.0937500	7.763259390792333647e+01 0.000000000000000000e+00 1.624689090220692378e+03 -0.000000000000000000e+00 -1.992661864574658478e-02 5.684341886080801952e-19
.1015625	6.552469271256150307e+01 0.000000000000000000e+00 1.485571039579169337e+03 -0.000000000000000000e+00 -1.329692347239925035e-02 4.263256414560601705e-19
.1093750	5.456020196109096787e+01 0.000000000000000000e+00 1.332138078663909255e+03 -0.000000000000000000e+00 -6.127907356983196621e-03 -1.705302565824240682e-18
.1171875	4.481849634557513440e+01 0.000000000000000000e+00 1.172448929224027779e+03 -0.000000000000000000e+00 1.014437380241961376e-03 7.105427357601002199e-19
.1250000	3.632028076069303069e+01 0.000000000000000000e+00 1.013478926645443153e+03 -0.000000000000000000e+00 7.624314222597377254e-03 5.684341886080801952e-19
.1328125	2.903701635043715967e+01 0.000000000000000000e+00 8.608878811312511061e+02 -0.000000000000000000e+00 1.330106485515900397e-02 5.684341886080801952e-19
.1406250	2.290160603666134520e+01 0.000000000000000000e+00 7.189261093416723725e+02 -0.000000000000000000e+00 1.777523953905315451e-02 5.684341886080801952e-19
