#1_r	2_rho_self 3_rho_dist 4_j_self 5_j_dist 6_D_rho_shell_self 7_D_rho_shell_dist
.0000000	1.953155586094916574e+00 3.245065639658602230e-02 3.797123275846558954e-02 -1.813719581263750769e-03 0.000000000000000000e+00 0.000000000000000000e+00
.0078125	1.952562580697255967e+00 3.247900774602097140e-02 1.518157596838562995e-01 -7.264395643772569855e-03 -4.470664118002787897e-07 2.140475484385007183e-08
.0156250	1.950784644554110825e+00 3.256421050021585106e-02 3.033550431385805268e-01 -1.454449572867844154e-02 -1.785551758874675042e-06 8.572928411723524688e-08
.0234375	1.947825014549622091e+00 3.270636129208281950e-02 4.543422127333656135e-01 -2.184481008750793762e-02 -4.007331671016274842e-06 1.933040947914932535e-07
.0312500	1.943689074576231413e+00 3.290567923328246991e-02 6.045033055931128274e-01 -2.917876517645368040e-02 -7.098923054515325425e-06 3.446790723160120664e-07
.0390625	1.938384339216030483e+00 3.316247069804256764e-02 7.535668615248738433e-01 -3.655750929853951448e-02 -1.104156993739451320e-05 5.406220344381296444e-07
.0468750	1.931920430989948478e+00 3.347712893922805133e-02 9.012647408120812997e-01 -4.399213447285177381e-02 -1.581136277707145306e-05 7.821166927702450522e-07
.0546875	1.924309051272435456e+00 3.385013359210697903e-02 1.047332927867500985e+00 -5.149366194751792136e-02 -2.137939036355789116e-05 1.070360008513589044e-06
.0625000	1.915563944994701284e+00 3.428205006388884701e-02 1.191512317453558012e+00 -5.907302743985809457e-02 -2.771192321601035000e-05 1.406758925130731273e-06
.0703125	1.905700859285534676e+00 3.477352880670314672e-02 1.333549480194278658e+00 -6.674106605374419132e-02 -3.477062714440336537e-05 1.792926457330992273e-06
.0781250	1.894737496223896533e+00 3.532530447131132512e-02 1.473197404214474204e+00 -7.450849682624749448e-02 -4.251280543301277443e-05 2.230677112547567909e-06
.0859375	1.882693459901704003e+00 3.593819493847871804e-02 1.610216209870799275e+00 -8.238590685903091071e-02 -5.089166789991282354e-05 2.722021618223351800e-06
.0937500	1.869590198018366678e+00 3.661310022459940416e-02 1.744373834685319480e+00 -9.038373499263485655e-02 -5.985662489924493680e-05 3.269160925538017540e-06
.1015625	1.855450938250604143e+00 3.735100125785062453e-02 1.875446685750887355e+00 -9.851225498559301741e-02 -6.935360416028913744e-05 3.874479458163051879e-06
.1093750	1.840300619661719095e+00 3.815295852087641215e-02 2.003220257052632292e+00 -1.067815581646271994e-01 -7.932538820341449980e-05 4.540537572654130835e-06
.1171875	1.824165819433746449e+00 3.902011055574772236e-02 2.127489709336288115e+00 -1.152015355154816234e-01 -8.971196993613205785e-05 5.270063195698924319e-06
.1250000	1.807074675223646842e+00 3.995367232672786262e-02 2.248060410352152871e+00 -1.237818591895987197e-01 -1.004509239158380844e-04 6.065942602783707893e-06
.1328125	1.789056803460846057e+00 4.095493343620260074e-02 2.364748433512815495e+00 -1.325319634064499041e-01 -1.114777906693547129e-04 6.931210301971191684e-06
.1406250	1.770143213917916070e+00 4.202525618898789173e-02 2.477381013219641659e+00 -1.414610247361096640e-01 -1.227264713837877472e-04 7.869037987098579610e-06
.1484375	1.750366220898943226e+00 4.316607350013723643e-02 2.585796955338736325e+00 -1.505779417531627473e-01 -1.341296302288890439e-04 8.882722524969608420e-06
.1562500	1.729759351401096268e+00 4.437888664132116912e-02 2.689847001538424820e+00 -1.598913140578943626e-01 -1.456191015392607941e-04 9.975672942590279839e-06
.1640625	1.708357250614045419e+00 4.566526282084093502e-02 2.789394146436507071e+00 -1.694094206675984537e-01 -1.571262990733151850e-04 1.115139638238133707e-05
.1718750	1.686195585129172336e+00 4.702683259239026636e-02 2.884313906743784628e+00 -1.791401977866584616e-01 -1.685826245770772518e-04 1.241348299557643056e-05
.1796875	1.663310944235920630e+00 4.846528708776642880e-02 2.974494541833081485e+00 -1.890912159707980322e-01 -1.799198729145530420e-04 1.376558974740106686e-05
.1875000	1.639740739686146531e+00 4.998237506888414394e-02 3.059837225403100547e+00 -1.992696567075711300e-01 -1.910706310770945244e-04 1.521142311111020856e-05
.1953125	1.615523104308986380e+00 5.157989979463961649e-02 3.140256168146393634e+00 -2.096822884420959099e-01 -2.019686684598542706e-04 1.675472063285070754e-05
.2031250	1.590696789858526028e+00 5.325971569843102049e-02 3.215678691569223702e+00 -2.203354420839502836e-01 -2.125493158852623384e-04 1.839923135340513043e-05
.2109375	1.565301064474486248e+00 5.502372487244477917e-02 3.286045253343786499e+00 -2.312349860383093869e-01 -2.227498309647217057e-04 2.014869508036582743e-05
.2187500	1.539375610132286631e+00 5.687387335518812037e-02 3.351309424801115711e+00 -2.423863008116882156e-01 -2.325097475168991213e-04 2.200682050819921474e-05
.2265625	1.512960420453208776e+00 5.881214721916239174e-02 3.411437821395352898e+00 -2.537942532495591763e-01 -2.417712069079868916e-04 2.397726219341137885e-05
.2343750	1.486095699238067169e+00 6.084056845605445574e-02 3.466409987183084240e+00 -2.654631704708094730e-01 -2.504792693343029192e-04 2.606359639707364121e-05
