#1_r	2_rho_self 3_rho_dist 4_j_self 5_j_dist 6_D_rho_shell_self 7_D_rho_shell_dist
.0000000	1.328198381262391877e+03 0.000000000000000000e+00 2.051214878666884033e+03 -0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
.0078125	1.297361421378922159e+03 0.000000000000000000e+00 7.919239109652786283e+03 -0.000000000000000000e+00 -2.304367726894030258e-02 0.000000000000000000e+00
.0156250	1.209080113797892182e+03 0.000000000000000000e+00 1.476093674405489583e+04 -0.000000000000000000e+00 -8.172348005633824075e-02 0.000000000000000000e+00
.0234375	1.075095707092817293e+03 0.000000000000000000e+00 1.968810755560787948e+04 -0.000000000000000000e+00 -1.495886334725398947e-01 0.000000000000000000e+00
.0312500	9.120945658331006598e+02 0.000000000000000000e+00 2.227124345648142480e+04 -0.000000000000000000e+00 -1.963075765707150422e-01 0.000000000000000000e+00
.0390625	7.383069611275769830e+02 0.000000000000000000e+00 2.253525278645793151e+04 -0.000000000000000000e+00 -2.007775428422631514e-01 0.000000000000000000e+00
.0468750	5.702205027623773503e+02 0.000000000000000000e+00 2.088630974750170935e+04 -0.000000000000000000e+00 -1.589690936570849755e-01 2.131628207280300852e-19
.0546875	4.202061641460847454e+02 0.000000000000000000e+00 1.795729529498278134e+04 -0.000000000000000000e+00 -8.355106850539217866e-02 -5.684341886080801952e-19
.0625000	2.954615484315353910e+02 0.000000000000000000e+00 1.443059252165887301e+04 -0.000000000000000000e+00 3.262638611444672668e-03 6.394884621840902076e-19
.0703125	1.982274079701708729e+02 0.000000000000000000e+00 1.089209011039332654e+04 -0.000000000000000000e+00 7.928027310506888248e-02 -5.684341886080801952e-19
.0781250	1.268982095078392121e+02 0.000000000000000000e+00 7.747658048827562197e+03 -0.000000000000000000e+00 1.297774575264620811e-01 5.684341886080801952e-19
.0859375	7.751406590644806727e+01 0.000000000000000000e+00 5.205892548280995470e+03 -0.000000000000000000e+00 1.503390596194185136e-01 -5.684341886080801952e-19
.0937500	4.517954462146123262e+01 0.000000000000000000e+00 3.310153673865655946e+03 -0.000000000000000000e+00 1.452860255951322066e-01 5.684341886080801952e-19
.1015625	2.512702413759683751e+01 0.000000000000000000e+00 1.994377616912830035e+03 -0.000000000000000000e+00 1.236640367136221941e-01 4.263256414560601705e-19
.1093750	1.333453171194593345e+01 0.000000000000000000e+00 1.139778192233801065e+03 -0.000000000000000000e+00 9.509560222568660959e-02 -1.705302565824240682e-18
.1171875	6.752260996138246263e+00 0.000000000000000000e+00 6.183565098686474357e+02 -0.000000000000000000e+00 6.701202892981077130e-02 7.105427357601002199e-19
.1250000	3.262494564656456486e+00 0.000000000000000000e+00 3.186714789424838159e+02 -0.000000000000000000e+00 4.366064398324166762e-02 5.684341886080801952e-19
.1328125	1.504078670695678577e+00 0.000000000000000000e+00 1.560836916246134933e+02 -0.000000000000000000e+00 2.645982415992305381e-02 5.684341886080801952e-19
.1406250	6.616049342148321299e-01 0.000000000000000000e+00 7.268791546742964726e+01 -0.000000000000000000e+00 1.497984606493420710e-02 5.684341886080801952e-19
.1484375	2.776625431170062219e-01 0.000000000000000000e+00 3.219597971818068061e+01 -0.000000000000000000e+00 7.947567708870494421e-03 -3.979039320256561463e-18
.1562500	1.111742994188593681e-01 0.000000000000000000e+00 1.356720279997901812e+01 -0.000000000000000000e+00 3.961178145449152817e-03 5.115907697472721660e-18
.1640625	4.246517624169617727e-02 0.000000000000000000e+00 5.440229729984258356e+00 -0.000000000000000000e+00 1.858246830499448755e-03 -3.979039320256561463e-18
.1718750	1.547283841128208395e-02 0.000000000000000000e+00 2.076104460936836205e+00 -0.000000000000000000e+00 8.217258614408524996e-04 5.684341886080801952e-19
.1796875	5.377450332213214168e-03 0.000000000000000000e+00 7.541073895837079322e-01 -0.000000000000000000e+00 3.429427199868681367e-04 5.684341886080801952e-19
.1875000	1.782404370060454738e-03 0.000000000000000000e+00 2.607343343219456488e-01 -0.000000000000000000e+00 1.352113151005617626e-04 5.684341886080801952e-19
.1953125	5.633862723481777857e-04 0.000000000000000000e+00 8.581369879325154160e-02 -0.000000000000000000e+00 5.040183014361402747e-05 5.684341886080801952e-19
.2031250	1.697913167589751434e-04 0.000000000000000000e+00 2.688468985081743368e-02 -0.000000000000000000e+00 1.777461675236032679e-05 5.684341886080801952e-19
.2109375	4.878256191967828356e-05 0.000000000000000000e+00 8.017243716056381142e-03 -0.000000000000000000e+00 5.933327593196161868e-06 2.842170943040400976e-19
.2187500	1.335904991101276883e-05 0.000000000000000000e+00 2.275536886599774378e-03 -0.000000000000000000e+00 1.875498600780141785e-06 -8.242295734817162204e-18
.2265625	3.486269870191641787e-06 0.000000000000000000e+00 6.146590105016815943e-04 -0.000000000000000000e+00 5.615527495975925062e-07 9.947598300641404042e-18
.2343750	8.668095589701861932e-07 0.000000000000000000e+00 1.579846662557329677e-04 -0.000000000000000000e+00 1.593009685353902241e-07 -8.526512829121203024e-18
.2421875	2.052844646232222417e-07 0.000000000000000000e+00 3.863230205861977389e-05 -0.000000000000000000e+00 4.282192577959716410e-08 9.663381206337363222e-18
.2500000	4.629560158754566942e-08 0.000000000000000000e+00 8.985695768681599050e-06 -0.000000000000000000e+00 1.090862000548700821e-08 -8.526512829121203024e-18
.2578125	9.939046990397525583e-09 0.000000000000000000e+00 1.987533713777695498e-06 -0.000000000000000000e+00 2.633524858183111804e-09 9.663381206337363222e-18
.2656250	2.030622614920955789e-09 0.000000000000000000e+00 4.179464431253153694e-07 -0.000000000000000000e+00 6.024917060335165775e-10 -8.526512829121203024e-18
.2734375	3.946741214824635741e-10 0.000000000000000000e+00 8.352893181232104166e-08 -0.000000000000000000e+00 1.306074644200331240e-10 9.663381206337363222e-18
.2812500	7.294664193933683994e-11 0.000000000000000000e+00 1.586043188180060851e-08 -0.000000000000000000e+00 2.682387722226214427e-11 -9.094947017729283123e-18
.2890625	1.281585317105764304e-11 0.000000000000000000e+00 2.860163396119763600e-09 -0.000000000000000000e+00 5.218213777789696903e-12 9.663381206337363222e-18
.2968750	2.139286488885771336e-12 0.000000000000000000e+00 4.896482275998814109e-10 -0.000000000000000000e+00 9.612940230803383018e-13 -8.526512829121203024e-18
.3046875	3.391232427905189847e-13 0.000000000000000000e+00 7.954224798834034271e-11 -0.000000000000000000e+00 1.676444807250926781e-13 -8.526512829121203024e-18
.3125000	5.102516246829244408e-14 0.000000000000000000e+00 1.225509779302231037e-11 -0.000000000000000000e+00 2.766703108964186035e-14 2.785327524179593255e-17
.3203125	7.282857162787077029e-15 0.000000000000000000e+00 1.789808326513928804e-12 -0.000000000000000000e+00 4.319108485448926112e-15 -2.671640686457976927e-17
